year,country,state,state_name,city,download_min,upload_min,download_avg,upload_avg,download_max,upload_max,download_minRTT_r1,download_minRTT_r2,upload_minRTT_r1,upload_minRTT_r2,num_of_measurements_daily_sampled
2022,IN,IN-UP,Uttar Pradesh,Abdullapur,2.9654999999999987,1.1543055555555559,34.887893518518517,23.953638888888868,170.4056111111114,125.86930092592613,16.908851851851864,17.104199074074071,19.255708333333345,19.569717592592575,1728
2022,IN,IN-UP,Uttar Pradesh,Abhaipur,3.3940446428571418,0.91761607142857282,8.4093214285714257,1.9433571428571412,16.823803571428577,3.9529910714285736,50.556794642857156,50.691473214285736,49.717044642857161,49.395276785714294,896
2022,IN,IN-UP,Uttar Pradesh,Abupur,37.978100000000055,23.90315714285714,67.7351785714286,45.189657142857193,124.92322142857151,80.206578571428508,11.414564285714279,11.958778571428569,15.951599999999997,15.825042857142861,1120
2022,IN,IN-UP,Uttar Pradesh,Achakapur,1.887,0.3125,2.5980000000000003,0.47600000000000003,3.7555,0.5865,47.1845,42.491,53.604,60.903999999999996,16
2022,IN,IN-UP,Uttar Pradesh,Achalganj,2.0845424528301879,0.70952830188679206,36.040415094339586,23.428627358490573,161.1689009433963,118.07325943396229,28.355589622641496,33.103674528301859,29.837584905660368,30.098551886792432,1696
2022,IN,IN-UP,Uttar Pradesh,Achhar,22.726545454545462,19.934045454545441,48.954772727272712,37.900136363636349,85.866863636363632,57.318181818181813,20.996500000000012,20.759681818181818,29.836499999999994,30.085454545454564,176
2022,IN,IN-UP,Uttar Pradesh,Achheja,3.925438661710035,3.0004386617100347,43.878234200743513,36.523877323420081,197.63376579925676,170.68345724907067,15.002263940520454,14.920275092936784,18.085434944237935,18.003843866170996,2152
2022,IN,IN-UP,Uttar Pradesh,Achhnera,60.232260869565224,29.136608695652178,74.801695652173933,36.821913043478276,90.5152173913044,44.507217391304366,26.789869565217398,26.864565217391309,27.282999999999998,24.932130434782596,184
2022,IN,IN-UP,Uttar Pradesh,Achhola,3.30587610619469,1.969690265486725,42.84073008849564,30.882690265486691,160.57648672566404,112.45226106194703,21.060991150442483,21.071407079646036,25.523053333333305,25.441733333333314,1808
2022,IN,IN-UP,Uttar Pradesh,Adalganj,16.1617876106195,9.8085309734513118,44.869584070796492,31.36523008849559,90.9863274336283,61.074150442477887,27.263176991150431,27.504539823008852,29.495734513274346,29.341610619469105,904
2022,IN,IN-UP,Uttar Pradesh,Adampur,1.6262142857142854,2.4412500000000015,31.874892857142857,26.128750000000014,104.4131428571429,78.269928571428537,25.430964285714285,24.522750000000009,31.121925925925932,31.717185185185187,224
2022,IN,IN-UP,Uttar Pradesh,Adaun,10.5346603773585,4.9943584905660412,51.1567358490566,37.015735849056561,162.26752830188687,120.60620754716986,19.504905660377364,19.418716981132086,22.287603773584898,23.077981132075458,424
2022,IN,IN-UP,Uttar Pradesh,Adharganj,4.8212857142857137,0.21671428571428569,10.936999999999998,2.6038571428571422,24.084000000000003,7.8475714285714284,104.95842857142858,110.02585714285715,113.23742857142854,112.1267142857143,56
2022,IN,IN-UP,Uttar Pradesh,Adhwār,18.126333333333331,7.3386666666666578,54.906619047619039,36.418000000000021,103.82909523809529,70.067428571428536,19.872714285714284,20.016428571428584,21.371761904761897,21.627761904761897,168
2022,IN,IN-UP,Uttar Pradesh,Adilpur,6.4411666666666658,1.4817222222222235,14.454333333333329,4.0812777777777782,29.07472222222221,9.69611111111111,75.208333333333329,75.383611111111122,81.380666666666642,81.574499999999972,144
2022,IN,IN-UP,Uttar Pradesh,Admapur,20.044852941176455,11.489705882352943,35.502617647058791,20.4325588235294,59.188058823529431,29.606823529411738,37.068764705882359,37.159852941176496,37.211764705882317,37.106852941176463,272
2022,IN,IN-UP,Uttar Pradesh,Adwari,13.102666666666661,1.0065833333333329,13.772833333333327,1.7734999999999999,14.435249999999993,2.5405833333333332,41.366916666666661,41.366916666666661,57.174416666666666,57.174416666666666,96
2022,IN,IN-UP,Uttar Pradesh,Afzalgarh,3.0483820224719103,1.099752808988762,35.998539325842692,23.110719101123582,118.00367415730331,73.885325842696659,24.696337078651673,24.396775280898868,27.014078651685384,27.802606741573037,712
2022,IN,IN-UP,Uttar Pradesh,Agarsand,12.033249999999994,3.1721250000000007,23.137041666666658,8.29970833333333,35.495000000000005,12.789166666666672,29.354666666666667,32.004541666666682,32.688541666666652,32.877958333333332,192
2022,IN,IN-UP,Uttar Pradesh,Aghapur,3.1062241379310365,1.2726120689655183,31.367224137931018,21.748387931034475,119.75295689655172,83.6742931034482,13.483034482758606,13.445353448275833,16.253758620689666,16.380241379310345,928
2022,IN,IN-UP,Uttar Pradesh,Aghar,5.171428571428569,0.15814285714285717,17.617142857142856,2.1857142857142859,42.327428571428577,5.7137142857142855,38.55857142857144,38.55857142857144,38.131142857142862,38.131142857142862,56
2022,IN,IN-UP,Uttar Pradesh,Aghara,3.2803385416666675,0.62607291666666665,42.442411458333268,33.630473958333276,111.27543229166649,100.00155208333331,23.387072916666675,23.489026041666673,25.64845833333333,25.759656249999995,1536
2022,IN,IN-UP,Uttar Pradesh,Aghiana,6.4311836734693948,3.803074829931965,44.220204081632623,34.11154421768709,130.38152380952397,106.93259863945568,14.404408163265293,14.564891156462583,17.533190476190494,17.550931972789105,1176
2022,IN,IN-UP,Uttar Pradesh,Agra,0.060714285714285721,0.012189504373177852,25.041658892128272,16.357798833819231,314.50489504373212,252.3169416909623,32.389463556851346,32.3844781341108,34.758807017543873,34.78392105263152,2744
