GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,year
23001,Androscoggin County,84.68358770876983,10.189670040206645,25.212576269394333,4559.0,2019
23003,Aroostook County,75.78218272019913,18.46599910383078,37.95147320314232,2866.0,2019
23005,Cumberland County,77.42755149728458,10.863365618343366,24.445441483178847,20643.25,2019
23007,Franklin County,31.39320646515556,5.330152521987991,51.38232996952332,1277.75,2019
23009,Hancock County,50.91794185542931,8.67427037374002,37.5682274212599,5073.75,2019
23011,Kennebec County,80.8110748082183,10.61409152238376,28.817087676282764,5989.5,2019
23013,Knox County,53.435122693807074,11.190957044777557,34.34034449324172,2689.75,2019
23015,Lincoln County,60.703097382311206,8.535460749342402,54.95396306583272,2068.0,2019
23017,Oxford County,93.45857651947104,10.029385411032116,32.68699667431267,2341.75,2019
23019,Penobscot County,76.32332371009166,14.006619911905052,25.149631876069297,8105.5,2019
23021,Piscataquis County,29.131903254179324,6.887017603487253,47.57207988168428,871.5,2019
23023,Sagadahoc County,121.88873056800917,11.64388911044304,30.68572071186305,2487.0,2019
23025,Somerset County,48.92886930759547,7.38080996131035,41.69070393905444,2042.25,2019
23027,Waldo County,40.52121928694599,13.189736548980044,73.84648145897776,2254.0,2019
23029,Washington County,53.75602527085429,9.425103040988056,59.52242832159829,1707.25,2019
23031,York County,85.28300617296806,11.195554550926676,24.75221201550779,13348.25,2019
23001,Androscoggin County,106.02501262798664,11.50633183865286,23.88966602025532,6736.0,2020
23003,Aroostook County,85.65177947358043,21.15164190008593,33.37317675139721,4863.75,2020
23005,Cumberland County,101.69389626472332,12.434543815291796,23.84975535104516,29786.0,2020
23007,Franklin County,45.72168967859006,7.139364896122872,47.59171669220565,2229.5,2020
23009,Hancock County,74.7281658327287,11.326904764909992,32.32847962010543,7149.5,2020
23011,Kennebec County,109.1347690791381,12.484656167882346,27.079660839505927,9037.25,2020
23013,Knox County,76.36437489469273,10.270092942940355,34.41857760513727,4059.0,2020
23015,Lincoln County,90.39425785851842,11.325557200570731,34.755333736874576,3165.25,2020
23017,Oxford County,97.12602258672302,12.15148830859336,38.961306614810944,3586.5,2020
23019,Penobscot County,103.88149358505925,21.695470894998167,23.440906777890948,10892.0,2020
23021,Piscataquis County,41.219418098963786,7.581919293277877,61.23173513762601,923.0,2020
23023,Sagadahoc County,111.49411338079722,9.747263620678808,32.00600080208601,2949.75,2020
23025,Somerset County,63.79403363862522,8.741110489541896,43.28156262148107,2750.75,2020
23027,Waldo County,53.38361033797909,14.739428010666677,42.80984896875405,3253.75,2020
23029,Washington County,85.65673545658109,18.242703172358404,36.18816281739491,2449.5,2020
23031,York County,105.5764867154162,13.08531861445433,24.847583636083566,17870.75,2020
23001,Androscoggin County,141.5253050749066,13.83129100219974,22.69179383771935,5291.0,2021
23003,Aroostook County,99.56470979664242,23.145812396636607,32.77788259755108,5222.5,2021
23005,Cumberland County,130.2783062494935,17.010226057073364,27.921039426909083,22321.75,2021
23007,Franklin County,91.93203627491864,13.061251725140178,45.42473936843244,2942.0,2021
23009,Hancock County,92.38976837884783,13.518145366805514,37.378857723297415,6574.25,2021
23011,Kennebec County,136.66385178929627,14.379536828273286,26.15612084174469,7505.75,2021
23013,Knox County,106.92941379763622,14.130816776250162,30.701585816377825,3749.0,2021
23015,Lincoln County,110.66491755447164,13.463072919921736,29.47816485843193,3106.5,2021
23017,Oxford County,120.95614098997716,13.13350116329263,35.9947682178967,3225.0,2021
23019,Penobscot County,128.32411661202212,23.77320501324548,25.749728195063145,8682.25,2021
23021,Piscataquis County,64.112908956473,9.916868020476896,58.16615902189514,818.5,2021
23023,Sagadahoc County,153.87675507617513,11.916797362367772,27.09713783524781,2401.5,2021
