GEOID,year,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,ALAND,avg_d_mbps_avg,avg_u_mbps_avg,avg_lat_ms_avg,total_tests,total_devices,name,total_population,percentage_male,percentage_female,percentage_age_under_5,percentage_age_5_17,percentage_age_18_64,percentage_age_over_65,land_area,population_density,median_household_income,less_than_high_school_diploma,high_school_diploma_only,bachelor_or_associate_degree,masters_or_more,hispanic_latino,white_alone,black_or_african_american_alone,american_indian_and_alaskan_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,latitude,longitude,geometry
60133010001,2023,6,13,301000,1,8639633,237.72076388888888,20.424041666666668,27.319444444444443,412,187,"BG 1, Tract 3010, Contra Costa, CA",874,46.5675057208238,53.43249427917621,0.0,10.983981693363845,53.66132723112128,35.35469107551488,8.639633,101.1617044381399,99006.0,0.0,43.28147100424328,25.884016973125885,30.834512022630832,10.183066361556063,81.57894736842105,0.0,0.0,8.237986270022883,0.0,0.0,0.0,+38.0284768,-121.6472602,"POLYGON ((-121.676334 38.037114, -121.676167 38.037763, -121.675908 38.038448, -121.67563 38.039133, -121.675593 38.039513, -121.675547 38.040096, -121.675547 38.04079, -121.67551 38.040985, -121.675232 38.041179, -121.674556 38.041272, -121.673945 38.041216, -121.673176 38.041151, -121.672584 38.041133, -121.671852 38.041133, -121.670954 38.041198, -121.668 38.041763, -121.666019 38.042151, -121.664871 38.042281, -121.664223 38.042281, -121.662688 38.041973, -121.662315 38.041949, -121.661376 38.04189, -121.660856 38.042207, -121.660559 38.042559, -121.660356 38.04304, -121.660196 38.043283, -121.660134 38.043689, -121.660004 38.044244, -121.659985 38.045096, -121.659985 38.045207, -121.660059 38.045633, -121.660078 38.04604, -121.659967 38.04654, -121.659837 38.046892, -121.659763 38.047059, -121.659671 38.047207, -121.659448 38.047345, -121.658967 38.047439, -121.658041 38.047401, -121.655847 38.046948, -121.654304 38.046609, -121.653439 38.046596, -121.652995 38.046694, -121.652476 38.046809, -121.651902 38.046994, -121.650809 38.047059, -121.650087 38.047068, -121.649624 38.04705, -121.649309 38.046976, -121.649097 38.046809, -121.648837 38.046605, -121.648661 38.046374, -121.648652 38.04617, -121.648708 38.045689, -121.649198 38.044124, -121.649328 38.043723, -121.649425 38.043355, -121.649391 38.042973, -121.649266 38.042834, -121.648863 38.042619, -121.648259 38.042494, -121.647606 38.042577, -121.647245 38.042758, -121.647064 38.042966, -121.647009 38.043119, -121.646995 38.043314, -121.646995 38.043341, -121.646718 38.044201, -121.646571 38.044689, -121.646502 38.045036, -121.646203 38.045348, -121.645988 38.045466, -121.645814 38.045577, -121.64531 38.046015, -121.644897 38.04632, -121.644529 38.046869, -121.644377 38.047279, -121.644002 38.048168, -121.643404 38.048432, -121.642772 38.048445, -121.642356 38.048279, -121.641779 38.047834, -121.641529 38.047647, -121.641231 38.047383, -121.640918 38.047154, -121.640759 38.047084, -121.640199 38.046774, -121.640212 38.046327, -121.640217 38.046178, -121.640237 38.046074, -121.640236 38.046049, -121.640227 38.045649, -121.640233 38.045527, -121.64025 38.045208, -121.64026 38.044883, -121.640272 38.044033, -121.640332 38.039786, -121.640337 38.03955, -121.640355 38.038753, -121.640364 38.038056, -121.640388 38.036064, -121.640401 38.03601, -121.640403 38.035922, -121.640447 38.032274, -121.640471 38.030659, -121.640479 38.03009, -121.640509 38.028099, -121.640509 38.027926, -121.640513 38.027407, -121.640514 38.027234, -121.640532 38.024541, -121.640535 38.02406, -121.640546 38.022111, -121.640547 38.022023, -121.640548 38.02196, -121.640557 38.020602, -121.640563 38.019565, -121.638027 38.019535, -121.635773 38.019518, -121.635661 38.019517, -121.635325 38.019514, -121.635214 38.019514, -121.634371 38.019507, -121.631898 38.019488, -121.631843 38.019488, -121.631001 38.019482, -121.630692 38.019479, -121.630018 38.019475, -121.629766 38.019473, -121.629458 38.019472, -121.628017 38.019462, -121.626963 38.019455, -121.623695 38.019423, -121.623306 38.019419, -121.62299 38.019417, -121.622255 38.019426, -121.622207 38.019427, -121.622112 38.019429, -121.621762 38.019461, -121.621609 38.019482, -121.62153 38.019494, -121.620508 38.019671, -121.619958 38.019766, -121.619835 38.019787, -121.619383 38.019866, -121.619244 38.019891, -121.619062 38.019922, -121.618516 38.020017, -121.618335 38.020049, -121.617999 38.020107, -121.617815 38.020137, -121.617533 38.020185, -121.617413 38.020205, -121.617104 38.020256, -121.616259 38.020407, -121.615741 38.0205, -121.615524 38.020537, -121.615159 38.0206, -121.614873 38.020647, -121.614657 38.020684, -121.61461 38.020691, -121.614468 38.020715, -121.614422 38.020723, -121.614291 38.020745, -121.613927 38.020806, -121.613897 38.020812, -121.613767 38.020835, -121.613437 38.020891, -121.613106 38.020949, -121.61245 38.021061, -121.612121 38.021118, -121.612058 38.021128, -121.61187 38.02116, -121.611808 38.021172, -121.611663 38.021197, -121.611502 38.021224, -121.610587 38.021382, -121.610283 38.021435, -121.610146 38.021457, -121.610119 38.021462, -121.610065 38.021471, -121.609806 38.021535, -121.609743 38.021547, -121.609608 38.021573, -121.609541 38.021581, -121.609473 38.02159, -121.60934 38.021607, -121.609002 38.021713, -121.607737 38.019885, -121.607487 38.019579, -121.607348 38.019398, -121.607251 38.019231, -121.607204 38.019085, -121.607196 38.018565, -121.607307 38.018371, -121.607696 38.017926, -121.608335 38.017496, -121.60889 38.017135, -121.609696 38.016621, -121.610348 38.016135, -121.61114 38.015524, -121.611205 38.01547, -121.611779 38.014996, -121.612362 38.014315, -121.613029 38.01376, -121.613598 38.013718, -121.614043 38.013732, -121.61464 38.013843, -121.61564 38.01394, -121.616071 38.013871, -121.616237 38.01376, -121.616237 38.01326, -121.616182 38.012801, -121.616182 38.012607, -121.616182 38.012107, -121.616237 38.011899, -121.616432 38.011635, -121.616751 38.011524, -121.617098 38.011565, -121.617515 38.011676, -121.617927 38.011931, -121.618113 38.012042, -121.618398 38.012267, -121.61877 38.012533, -121.619272 38.012713, -121.619603 38.012774, -121.6199 38.0127, -121.620289 38.012514, -121.620585 38.01219, -121.620872 38.011829, -121.621363 38.011422, -121.621946 38.011125, -121.622574 38.010959, -121.622992 38.010838, -121.623584 38.0105, -121.623882 38.010397, -121.624486 38.010198, -121.625469 38.009681, -121.625812 38.009403, -121.62609 38.00919, -121.626344 38.009065, -121.626674 38.008912, -121.627015 38.008834, -121.627149 38.008838, -121.627455 38.008838, -121.62797 38.008833, -121.62836 38.008909, -121.629533 38.009138, -121.632185 38.010355, -121.63463 38.011337, -121.63637 38.011651, -121.638056 38.011966, -121.640148 38.01217, -121.641102 38.012234, -121.641069 38.012403, -121.641407 38.012512, -121.641611 38.012725, -121.64187 38.013151, -121.64213 38.013309, -121.642722 38.013512, -121.643241 38.013744, -121.643769 38.01405, -121.644056 38.014272, -121.644222 38.01455, -121.644343 38.014818, -121.644583 38.015188, -121.645009 38.015596, -121.645648 38.015948, -121.64612 38.016068, -121.646472 38.016068, -121.646833 38.016068, -121.647065 38.016151, -121.647306 38.016318, -121.647888 38.016753, -121.648888 38.01716, -121.649953 38.017549, -121.650481 38.017725, -121.651064 38.017725, -121.651825 38.017512, -121.652254 38.017419, -121.652676 38.017395, -121.65323 38.017473, -121.653778 38.017726, -121.654332 38.018003, -121.654844 38.018461, -121.65537 38.019189, -121.655472 38.01943, -121.655556 38.019624, -121.655722 38.019818, -121.656028 38.020068, -121.65638 38.020244, -121.656741 38.020448, -121.657037 38.020633, -121.657296 38.020865, -121.657611 38.021124, -121.657945 38.021578, -121.65838 38.022291, -121.659083 38.023207, -121.659815 38.02405, -121.660019 38.02417, -121.660241 38.024328, -121.660482 38.024531, -121.660722 38.024791, -121.660948 38.025232, -121.661258 38.025533, -121.661554 38.025795, -121.661955 38.025983, -121.662241 38.026022, -121.662778 38.026263, -121.663051 38.026496, -121.663222 38.026902, -121.663241 38.027105, -121.66313 38.027504, -121.663111 38.027717, -121.66313 38.02792, -121.663296 38.028041, -121.663556 38.028087, -121.664176 38.028105, -121.664769 38.028105, -121.665148 38.028105, -121.666232 38.028189, -121.666889 38.028337, -121.66738 38.028531, -121.667602 38.028652, -121.667806 38.028855, -121.66787 38.029263, -121.667963 38.029605, -121.668065 38.029892, -121.668185 38.029976, -121.668658 38.030189, -121.669204 38.030531, -121.669963 38.030763, -121.670463 38.030818, -121.671084 38.0308, -121.671676 38.030707, -121.672612 38.030448, -121.673399 38.030411, -121.673862 38.030587, -121.67413 38.030818, -121.674213 38.031022, -121.674287 38.031429, -121.674269 38.031763, -121.673991 38.032179, -121.672787 38.03305, -121.672204 38.033337, -121.67176 38.033577, -121.671547 38.033763, -121.671463 38.033874, -121.671454 38.034114, -121.671889 38.035263, -121.672186 38.035818, -121.672482 38.036151, -121.672889 38.036263, -121.673482 38.036263, -121.674334 38.03617, -121.675241 38.036003, -121.675537 38.036059, -121.675908 38.036188, -121.676223 38.03654, -121.676334 38.037114))"
60133010002,2023,6,13,301000,2,4962284,216.07450943396228,17.148603773584906,25.867924528301888,313,122,"BG 2, Tract 3010, Contra Costa, CA",1119,58.80250223413762,41.19749776586238,0.0,18.141197497765862,60.14298480786417,21.71581769436997,4.962284,225.50099913668785,68949.0,27.122940430925222,55.13307984790875,17.743979721166035,0.0,30.92046470062556,62.82394995531725,0.0,0.0,2.7703306523681857,3.485254691689008,0.0,0.0,+38.0281297,-121.6298509,"POLYGON ((-121.640557 38.020602, -121.640548 38.02196, -121.640547 38.022023, -121.640546 38.022111, -121.640535 38.02406, -121.640532 38.024541, -121.640514 38.027234, -121.640513 38.027407, -121.640509 38.027926, -121.640509 38.028099, -121.640479 38.03009, -121.640471 38.030659, -121.640447 38.032274, -121.640403 38.035922, -121.640401 38.03601, -121.640388 38.036064, -121.640364 38.038056, -121.640355 38.038753, -121.640337 38.03955, -121.640332 38.039786, -121.640272 38.044033, -121.64026 38.044883, -121.64025 38.045208, -121.640233 38.045527, -121.640227 38.045649, -121.640236 38.046049, -121.640237 38.046074, -121.640217 38.046178, -121.640212 38.046327, -121.640199 38.046774, -121.63971 38.04669, -121.63939 38.04669, -121.638876 38.046718, -121.637987 38.04669, -121.637237 38.046579, -121.636657 38.046472, -121.635862 38.046274, -121.63546 38.046037, -121.635265 38.045843, -121.635015 38.045482, -121.634848 38.045232, -121.634543 38.044885, -121.634279 38.044565, -121.634057 38.044079, -121.633862 38.043371, -121.633821 38.042996, -121.633293 38.04201, -121.633029 38.041649, -121.632696 38.041454, -121.6326 38.041393, -121.631973 38.041343, -121.631487 38.041412, -121.631015 38.04151, -121.630723 38.041607, -121.630251 38.041815, -121.629585 38.041912, -121.629015 38.041885, -121.62839 38.041662, -121.627585 38.041162, -121.62739 38.040385, -121.62764 38.039357, -121.627779 38.038662, -121.627668 38.038274, -121.627029 38.037912, -121.626529 38.037829, -121.625585 38.037829, -121.625279 38.037774, -121.624918 38.037412, -121.624251 38.036357, -121.623446 38.035412, -121.622946 38.035107, -121.62214 38.034662, -121.621501 38.034412, -121.620751 38.034107, -121.620112 38.033885, -121.619446 38.033301, -121.618779 38.032551, -121.618307 38.032246, -121.617807 38.031968, -121.617251 38.031662, -121.616501 38.030996, -121.615612 38.030635, -121.614446 38.030051, -121.613223 38.029024, -121.612418 38.027774, -121.612345 38.02765, -121.610223 38.023857, -121.609002 38.021713, -121.60934 38.021607, -121.609473 38.02159, -121.609541 38.021581, -121.609608 38.021573, -121.609743 38.021547, -121.609806 38.021535, -121.610065 38.021471, -121.610119 38.021462, -121.610146 38.021457, -121.610283 38.021435, -121.610587 38.021382, -121.611502 38.021224, -121.611663 38.021197, -121.611808 38.021172, -121.61187 38.02116, -121.612058 38.021128, -121.612121 38.021118, -121.61245 38.021061, -121.613106 38.020949, -121.613437 38.020891, -121.613767 38.020835, -121.613897 38.020812, -121.613927 38.020806, -121.614291 38.020745, -121.614422 38.020723, -121.614468 38.020715, -121.61461 38.020691, -121.614657 38.020684, -121.614873 38.020647, -121.615159 38.0206, -121.615524 38.020537, -121.615741 38.0205, -121.616259 38.020407, -121.617104 38.020256, -121.617413 38.020205, -121.617533 38.020185, -121.617815 38.020137, -121.617999 38.020107, -121.618335 38.020049, -121.618516 38.020017, -121.619062 38.019922, -121.619244 38.019891, -121.619383 38.019866, -121.619835 38.019787, -121.619958 38.019766, -121.620508 38.019671, -121.62153 38.019494, -121.621609 38.019482, -121.621762 38.019461, -121.622112 38.019429, -121.622207 38.019427, -121.622255 38.019426, -121.62299 38.019417, -121.623306 38.019419, -121.623695 38.019423, -121.626963 38.019455, -121.628017 38.019462, -121.629458 38.019472, -121.629766 38.019473, -121.630018 38.019475, -121.630692 38.019479, -121.631001 38.019482, -121.631843 38.019488, -121.631898 38.019488, -121.634371 38.019507, -121.635214 38.019514, -121.635325 38.019514, -121.635661 38.019517, -121.635773 38.019518, -121.638027 38.019535, -121.640563 38.019565, -121.640557 38.020602))"
