GEOID,year,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,ALAND,avg_d_mbps_mean,avg_d_mbps_median,avg_u_mbps_mean,avg_u_mbps_median,avg_lat_ms_mean,avg_lat_ms_median,total_tests,total_devices,total_population,percentage_male,percentage_female,percentage_age_under_5,percentage_age_5_17,percentage_age_18_64,percentage_age_over_65,land_area,population_density,median_household_income,less_than_high_school_diploma,high_school_diploma_only,bachelor_or_associate_degree,masters_or_more,hispanic_latino,white_alone,black_or_african_american_alone,american_indian_and_alaskan_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,latitude,longitude,geometry
484391001011,2023,48,439,100101,1,1008037,312.19773333333336,304.5025,139.96803333333335,156.839,9.666666666666666,10.0,445,152,2605,45.75815738963532,54.241842610364685,2.3416506717850285,27.2936660268714,62.226487523992326,8.138195777351248,1.008037,2584.230539156797,62433,48.47457627118644,42.983050847457626,7.254237288135592,1.2881355932203389,76.16122840690979,20.806142034548945,0.0,0.0,2.802303262955854,0.0,0.0,0.2303262955854126,+32.7879274,-097.3051430,"POLYGON ((-97.308586 32.785882, -97.308582 32.786507, -97.308577 32.787103, -97.308571 32.787529, -97.308564 32.788141, -97.308575 32.788648, -97.308573 32.789471, -97.308582 32.789827, -97.308555 32.791607, -97.308543 32.791742, -97.308572 32.793917, -97.308532 32.794616, -97.30852 32.795121, -97.308514 32.795163, -97.307392 32.795118, -97.306284 32.795127, -97.304062 32.795136, -97.303049 32.79513, -97.301975 32.795133, -97.301975 32.795097, -97.301989 32.794268, -97.301996 32.79199, -97.302011 32.791598, -97.302031 32.790857, -97.302023 32.790473, -97.301999 32.790203, -97.3018 32.789462, -97.30157 32.788733, -97.30153 32.788549, -97.301504 32.788299, -97.301497 32.788075, -97.301494 32.787954, -97.301532 32.786776, -97.30154 32.785592, -97.301531 32.784641, -97.301539 32.783709, -97.301548 32.782819, -97.301544 32.781903, -97.301543 32.781148, -97.30155 32.78097, -97.303329 32.780952, -97.304993 32.780966, -97.305378 32.780972, -97.3057 32.780966, -97.307241 32.780972, -97.308331 32.780942, -97.308576 32.780912, -97.308576 32.78182, -97.308577 32.781882, -97.308577 32.782791, -97.308577 32.783008, -97.308579 32.783661, -97.308581 32.784159, -97.308582 32.78465, -97.308584 32.785272, -97.308586 32.785882))"
484391001012,2023,48,439,100101,2,806348,302.5087777777778,294.42,143.76930555555555,152.8235,9.72222222222222,10.0,475,202,943,39.66065747613997,60.33934252386002,1.378579003181336,19.830328738069987,62.77836691410392,16.01272534464475,0.806348,1169.4702535381746,42232,21.052631578947366,47.8328173374613,24.458204334365323,6.656346749226007,31.495227995758217,58.43054082714741,1.90880169671262,0.0,4.7720042417815485,0.0,0.0,3.3934252386002126,+32.7844881,-097.2960820,"POLYGON ((-97.301543 32.781148, -97.301544 32.781903, -97.301548 32.782819, -97.301539 32.783709, -97.301531 32.784641, -97.30154 32.785592, -97.301532 32.786776, -97.301494 32.787954, -97.301497 32.788075, -97.299875 32.788069, -97.299453 32.788068, -97.298561 32.788064, -97.297788 32.788041, -97.297662 32.78804, -97.296724 32.788038, -97.295581 32.788035, -97.295529 32.788035, -97.29355 32.788034, -97.293435 32.788034, -97.293356 32.788034, -97.292881 32.788021, -97.290607 32.78801, -97.290606 32.787219, -97.29061 32.786985, -97.29061 32.786361, -97.290609 32.786225, -97.290606 32.785181, -97.290605 32.785138, -97.290603 32.784014, -97.290603 32.78397, -97.290604 32.78394, -97.290613 32.783026, -97.290617 32.782311, -97.290629 32.781709, -97.290645 32.78097, -97.290771 32.780937, -97.290819 32.780929, -97.290992 32.780918, -97.292324 32.780932, -97.293386 32.780932, -97.295235 32.780957, -97.297481 32.780937, -97.298903 32.780918, -97.299138 32.780904, -97.299253 32.780911, -97.29959 32.780918, -97.299905 32.780921, -97.300104 32.780918, -97.30155 32.78097, -97.301543 32.781148))"
484391001013,2023,48,439,100101,3,620084,315.3829166666667,294.166,174.43949999999998,152.8235,8.916666666666666,9.0,189,90,1153,48.30875975715525,51.69124024284475,2.4284475281873377,8.23937554206418,83.00086730268865,6.331309627059845,0.620084,1859.425497190704,51936,45.03386004514673,43.11512415349888,10.835214446952596,1.015801354401806,73.37380745880311,11.101474414570683,0.0,2.081526452732004,12.402428447528187,0.0,0.0,1.0407632263660018,+32.7916254,-097.2976898,"POLYGON ((-97.302031 32.790857, -97.302011 32.791598, -97.301996 32.79199, -97.301989 32.794268, -97.301975 32.795097, -97.301975 32.795133, -97.3011 32.795135, -97.300794 32.795136, -97.299655 32.795128, -97.297407 32.795121, -97.296885 32.795116, -97.294157 32.795113, -97.293594 32.795113, -97.29341 32.795115, -97.293384 32.795115, -97.293391 32.794989, -97.293405 32.79451, -97.293418 32.793934, -97.293424 32.793641, -97.293442 32.792851, -97.293454 32.792311, -97.293473 32.791497, -97.293497 32.790384, -97.293507 32.789955, -97.293507 32.789919, -97.293511 32.789751, -97.293516 32.789516, -97.29355 32.788034, -97.295529 32.788035, -97.295581 32.788035, -97.296724 32.788038, -97.297662 32.78804, -97.297788 32.788041, -97.298561 32.788064, -97.299453 32.788068, -97.299875 32.788069, -97.301497 32.788075, -97.301504 32.788299, -97.30153 32.788549, -97.30157 32.788733, -97.3018 32.789462, -97.301999 32.790203, -97.302023 32.790473, -97.302031 32.790857))"
484391001021,2023,48,439,100102,1,1071771,308.00266666666664,324.04049999999995,164.91426666666666,164.789,12.1,9.0,529,173,832,54.32692307692307,45.67307692307692,2.7644230769230766,11.177884615384617,62.980769230769226,23.07692307692308,1.071771,776.285232573003,67647,5.436337625178827,44.63519313304721,36.33762517882689,13.590844062947069,23.317307692307693,68.6298076923077,5.288461538461538,0.0,1.9230769230769231,0.0,0.0,0.8413461538461539,+32.7891141,-097.3125737,"POLYGON ((-97.320279 32.790252, -97.319436 32.791393, -97.318108 32.7931, -97.317826 32.793378, -97.317427 32.793735, -97.316398 32.794475, -97.315565 32.795176, -97.313351 32.795182, -97.312728 32.795186, -97.309227 32.795162, -97.308514 32.795163, -97.30852 32.795121, -97.308532 32.794616, -97.308572 32.793917, -97.308543 32.791742, -97.308555 32.791607, -97.308582 32.789827, -97.308573 32.789471, -97.308575 32.788648, -97.308564 32.788141, -97.308571 32.787529, -97.308577 32.787103, -97.308582 32.786507, -97.308586 32.785882, -97.308584 32.785272, -97.308582 32.78465, -97.308581 32.784159, -97.308579 32.783661, -97.308577 32.783008, -97.308577 32.782791, -97.308577 32.781882, -97.308576 32.78182, -97.308576 32.780912, -97.308841 32.780896, -97.309996 32.780873, -97.31045 32.780917, -97.31056 32.780909, -97.310931 32.780791, -97.31147 32.780758, -97.313226 32.780748, -97.313207 32.781855, -97.313204 32.783032, -97.313204 32.784157, -97.313195 32.785263, -97.314433 32.784939, -97.314116 32.785531, -97.314093 32.785604, -97.314079 32.785677, -97.314106 32.786361, -97.314117 32.786392, -97.31414 32.78645, -97.31421 32.786552, -97.314941 32.787311, -97.314989 32.787369, -97.315014 32.787458, -97.315048 32.78755, -97.31508 32.787684, -97.315074 32.788669, -97.315072 32.788865, -97.315328 32.789084, -97.315514 32.789189, -97.315731 32.789256, -97.315844 32.789279, -97.315966 32.789299, -97.316185 32.789299, -97.31652 32.789282, -97.317026 32.789237, -97.318628 32.789248, -97.318685 32.789414, -97.318724 32.789554, -97.318714 32.78987, -97.318845 32.789876, -97.319069 32.78991, -97.319538 32.790008, -97.319953 32.790127, -97.320181 32.790219, -97.320279 32.790252))"
484391001022,2023,48,439,100102,2,1192917,328.5492564102564,352.922,195.32184615384617,181.626,9.666666666666666,8.0,482,233,1743,49.85656913367757,50.14343086632243,3.614457831325301,2.2375215146299485,83.76362593230063,10.38439472174412,1.192917,1461.1242860986977,76143,8.894044856921887,45.93967517401392,33.56535189481825,11.60092807424594,27.88296041308089,68.55995410212277,3.098106712564544,0.4589787722317842,0.0,0.0,0.0,0.0,+32.7812887,-097.3149469,"POLYGON ((-97.32111 32.789167, -97.320956 32.789366, -97.320279 32.790252, -97.320181 32.790219, -97.319953 32.790127, -97.319538 32.790008, -97.319069 32.78991, -97.318845 32.789876, -97.318714 32.78987, -97.318724 32.789554, -97.318685 32.789414, -97.318628 32.789248, -97.317026 32.789237, -97.31652 32.789282, -97.316185 32.789299, -97.315966 32.789299, -97.315844 32.789279, -97.315731 32.789256, -97.315514 32.789189, -97.315328 32.789084, -97.315072 32.788865, -97.315074 32.788669, -97.31508 32.787684, -97.315048 32.78755, -97.315014 32.787458, -97.314989 32.787369, -97.314941 32.787311, -97.31421 32.786552, -97.31414 32.78645, -97.314117 32.786392, -97.314106 32.786361, -97.314079 32.785677, -97.314093 32.785604, -97.314116 32.785531, -97.314433 32.784939, -97.313195 32.785263, -97.313204 32.784157, -97.313204 32.783032, -97.313207 32.781855, -97.313226 32.780748, -97.31147 32.780758, -97.310931 32.780791, -97.31056 32.780909, -97.31045 32.780917, -97.309996 32.780873, -97.308841 32.780896, -97.308576 32.780912, -97.308613 32.779459, -97.308646 32.778475, -97.308651 32.778308, -97.308646 32.777789, -97.308661 32.777408, -97.308666 32.777015, -97.308684 32.776508, -97.308694 32.775692, -97.308705 32.775184, -97.308712 32.77496, -97.308728 32.774389, -97.308746 32.773986, -97.308761 32.773152, -97.308766 32.772987, -97.312796 32.773009, -97.312875 32.773155, -97.313415 32.773843, -97.313588 32.774022, -97.314253 32.774706, -97.314356 32.774819, -97.315502 32.776532, -97.317985 32.779521, -97.318392 32.78004, -97.318668 32.780451, -97.318763 32.780625, -97.318867 32.78063, -97.319001 32.78065, -97.319203 32.78069, -97.319469 32.780788, -97.319886 32.780966, -97.320199 32.781145, -97.320401 32.781256, -97.320434 32.78148, -97.320552 32.782272, -97.320605 32.782926, -97.320633 32.783306, -97.320662 32.784273, -97.320668 32.786526, -97.320702 32.787004, -97.320754 32.787426, -97.320838 32.787957, -97.320972 32.788581, -97.32111 32.789167))"
484391001023,2023,48,439,100102,3,577255,290.60645833333336,294.6415,137.087625,138.1755,14.583333333333334,10.0,362,185,1951,55.56125064069708,44.43874935930292,1.0251153254741157,35.46899026140441,58.99538698103537,4.51050743208611,0.577255,3379.788828160865,43837,43.11377245508982,41.11776447105788,15.06986027944112,0.6986027944111777,85.34085084572014,14.659149154279858,0.0,0.0,0.0,0.0,0.0,0.0,+32.7770339,-097.3051176,"POLYGON ((-97.308746 32.773986, -97.308728 32.774389, -97.308712 32.77496, -97.308705 32.775184, -97.308694 32.775692, -97.308684 32.776508, -97.308666 32.777015, -97.308661 32.777408, -97.308646 32.777789, -97.308651 32.778308, -97.308646 32.778475, -97.308613 32.779459, -97.308576 32.780912, -97.308331 32.780942, -97.307241 32.780972, -97.3057 32.780966, -97.305378 32.780972, -97.304993 32.780966, -97.303329 32.780952, -97.30155 32.78097, -97.301546 32.780701, -97.301554 32.780004, -97.301567 32.779474, -97.301575 32.778452, -97.301564 32.777631, -97.301571 32.777, -97.301569 32.775366, -97.301568 32.775149, -97.301616 32.773752, -97.301633 32.773325, -97.30164 32.773147, -97.301888 32.773125, -97.302112 32.773107, -97.303035 32.773102, -97.303245 32.773102, -97.304163 32.773111, -97.305513 32.773138, -97.306361 32.773142, -97.306735 32.773142, -97.307761 32.773153, -97.308761 32.773152, -97.308746 32.773986))"
484391002011,2023,48,439,100201,1,630251,306.9458,295.494,105.95984,41.292,14.88,13.0,208,59,1595,39.122257053291534,60.87774294670847,3.4482758620689653,26.70846394984326,67.46081504702194,2.3824451410658307,0.630251,2530.7377536886097,55525,52.05640423031728,41.24559341950646,6.698002350176263,0.0,87.52351097178683,11.09717868338558,0.0,0.0,0.0,0.0,0.0,1.3793103448275863,+32.7980769,-097.3294770,"POLYGON ((-97.337414 32.7986, -97.337192 32.798598, -97.336763 32.798595, -97.335618 32.798586, -97.33451 32.798578, -97.333546 32.798586, -97.332511 32.7986, -97.332509 32.799574, -97.332412 32.799619, -97.331288 32.799632, -97.33013 32.799645, -97.329848 32.799647, -97.329043 32.799633, -97.327958 32.799616, -97.326861 32.799598, -97.325795 32.79959, -97.325788 32.800402, -97.325787 32.800565, -97.325781 32.801246, -97.325773 32.802062, -97.325769 32.80254, -97.325761 32.803523, -97.323485 32.803391, -97.323052 32.803366, -97.323063 32.802056, -97.323086 32.799568, -97.32309 32.799196, -97.323089 32.79794, -97.323539 32.797942, -97.325798 32.79795, -97.325799 32.797618, -97.325804 32.796608, -97.325844 32.795166, -97.326871 32.79512, -97.327206 32.795111, -97.32797 32.795132, -97.32897 32.795127, -97.329082 32.795137, -97.330186 32.795179, -97.330257 32.795175, -97.33136 32.795184, -97.331624 32.79516, -97.332499 32.795204, -97.333583 32.795192, -97.334521 32.795178, -97.335119 32.795171, -97.33569 32.795164, -97.336004 32.795164, -97.33674 32.795169, -97.336979 32.795164, -97.336983 32.795257, -97.336979 32.795563, -97.337004 32.795887, -97.33711 32.796866, -97.337218 32.79741, -97.337414 32.7986))"
484391002012,2023,48,439,100201,2,859918,312.47969047619046,320.433,109.4109761904762,58.5345,19.23809523809524,13.0,327,135,2024,51.23517786561265,48.76482213438735,8.745059288537549,28.16205533596838,57.31225296442688,5.780632411067193,0.859918,2353.7127958712344,56537,48.11898512685914,35.43307086614173,14.960629921259844,1.4873140857392826,85.91897233201581,0.0,7.312252964426877,0.0,6.7687747035573125,0.0,0.0,0.0,+32.8072867,-097.3332177,"POLYGON ((-97.339611 32.810377, -97.338983 32.810369, -97.338234 32.810426, -97.338204 32.810428, -97.337398 32.810533, -97.336579 32.81064, -97.335895 32.810668, -97.335235 32.810662, -97.334704 32.810623, -97.334172 32.810603, -97.333921 32.81057, -97.333455 32.810468, -97.333078 32.810442, -97.3321 32.810435, -97.331127 32.810428, -97.330484 32.810412, -97.32995 32.810401, -97.328223 32.810364, -97.325732 32.810342, -97.325732 32.808735, -97.325733 32.80671, -97.325737 32.806362, -97.326298 32.806185, -97.327702 32.805759, -97.328069 32.805636, -97.328175 32.80561, -97.328291 32.805574, -97.328386 32.805552, -97.328477 32.805529, -97.328555 32.805509, -97.33005 32.805036, -97.332428 32.804295, -97.332456 32.804285, -97.335507 32.80332, -97.335794 32.803216, -97.335954 32.803154, -97.336384 32.802922, -97.336618 32.802785, -97.336756 32.802689, -97.336816 32.802641, -97.336959 32.802543, -97.337157 32.802374, -97.337336 32.802205, -97.337483 32.802053, -97.337746 32.80173, -97.337957 32.801406, -97.338081 32.801158, -97.338125 32.801073, -97.338154 32.801177, -97.338196 32.801408, -97.338225 32.801584, -97.338339 32.80247, -97.338441 32.80321, -97.33851 32.803609, -97.338727 32.804861, -97.338749 32.804986, -97.338897 32.805839, -97.338909 32.805909, -97.339057 32.806776, -97.339074 32.806877, -97.339234 32.807825, -97.339362 32.808584, -97.339472 32.809238, -97.339538 32.809582, -97.339587 32.809932, -97.339611 32.810377))"
484391002013,2023,48,439,100201,3,657243,313.705625,319.121,125.423875,31.333,13.541666666666666,13.0,188,55,1679,29.48183442525313,70.51816557474687,0.8933889219773675,55.68790946992257,37.93924955330554,5.47945205479452,0.657243,2554.610699543396,-666666666,38.25301204819277,55.72289156626506,6.024096385542169,0.0,93.03156640857654,6.134603930911257,0.0,0.0,0.0,0.0,0.0,0.8338296605122096,+32.8019213,-097.3312908,"POLYGON ((-97.338081 32.801158, -97.337957 32.801406, -97.337746 32.80173, -97.337483 32.802053, -97.337336 32.802205, -97.337157 32.802374, -97.336959 32.802543, -97.336816 32.802641, -97.336756 32.802689, -97.336618 32.802785, -97.336384 32.802922, -97.335954 32.803154, -97.335794 32.803216, -97.335507 32.80332, -97.332456 32.804285, -97.332428 32.804295, -97.33005 32.805036, -97.328555 32.805509, -97.328477 32.805529, -97.328386 32.805552, -97.328291 32.805574, -97.328175 32.80561, -97.328069 32.805636, -97.327702 32.805759, -97.326298 32.806185, -97.325737 32.806362, -97.325737 32.806116, -97.325742 32.805937, -97.325748 32.805391, -97.325744 32.805349, -97.325744 32.805267, -97.325754 32.804758, -97.325758 32.804015, -97.325761 32.803523, -97.325769 32.80254, -97.325773 32.802062, -97.325781 32.801246, -97.325787 32.800565, -97.325788 32.800402, -97.325795 32.79959, -97.326861 32.799598, -97.327958 32.799616, -97.329043 32.799633, -97.329848 32.799647, -97.33013 32.799645, -97.331288 32.799632, -97.332412 32.799619, -97.332509 32.799574, -97.332511 32.7986, -97.333546 32.798586, -97.33451 32.798578, -97.335618 32.798586, -97.336763 32.798595, -97.337192 32.798598, -97.337414 32.7986, -97.337729 32.799937, -97.33783 32.800309, -97.337873 32.800449, -97.33794 32.800621, -97.338125 32.801073, -97.338081 32.801158))"
484391002021,2023,48,439,100202,1,1131527,289.6975135135135,311.609,100.78516216216217,57.102,18.45945945945946,12.0,315,127,1650,49.75757575757576,50.24242424242424,8.727272727272728,17.454545454545457,67.75757575757576,6.0606060606060606,1.131527,1458.2064767345366,75262,65.28692380056444,22.10724365004704,8.466603951081844,4.13922859830668,95.0909090909091,4.6060606060606055,0.0,0.0,0.0,0.0,0.0,0.303030303030303,+32.8094246,-097.3454043,"POLYGON ((-97.351489 32.804797, -97.351488 32.805092, -97.35148 32.80657, -97.351476 32.806921, -97.351469 32.808318, -97.351465 32.808993, -97.351459 32.809683, -97.351451 32.810474, -97.351445 32.811227, -97.351437 32.812272, -97.351435 32.8127, -97.351424 32.814042, -97.351359 32.814042, -97.350396 32.81401, -97.349324 32.813983, -97.349065 32.814003, -97.348836 32.81402, -97.348792 32.81402, -97.348532 32.814014, -97.347094 32.814006, -97.346845 32.814006, -97.346223 32.814008, -97.344805 32.813975, -97.343727 32.813966, -97.342652 32.813966, -97.341632 32.813963, -97.340605 32.813949, -97.339566 32.813935, -97.339573 32.813757, -97.339582 32.812963, -97.339586 32.812573, -97.339586 32.812137, -97.339611 32.810377, -97.339587 32.809932, -97.339538 32.809582, -97.339472 32.809238, -97.339362 32.808584, -97.339234 32.807825, -97.339074 32.806877, -97.339057 32.806776, -97.338909 32.805909, -97.338897 32.805839, -97.338749 32.804986, -97.338727 32.804861, -97.339706 32.804881, -97.34073 32.804895, -97.341752 32.804906, -97.342521 32.804916, -97.342782 32.804941, -97.343106 32.804999, -97.343418 32.805042, -97.343853 32.805051, -97.344928 32.805064, -97.345955 32.805083, -97.347002 32.805093, -97.347673 32.805065, -97.347966 32.805053, -97.348399 32.805051, -97.349449 32.805086, -97.349611 32.805076, -97.350013 32.805014, -97.350433 32.804896, -97.351099 32.80473, -97.351247 32.804705, -97.351488 32.804693, -97.351489 32.804743, -97.351489 32.804797))"
