GEOID,year,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,ALAND,avg_d_mbps_mean,avg_d_mbps_median,avg_u_mbps_mean,avg_u_mbps_median,avg_lat_ms_mean,avg_lat_ms_median,total_tests,total_devices,total_population,percentage_male,percentage_female,percentage_age_under_5,percentage_age_5_17,percentage_age_18_64,percentage_age_over_65,land_area,population_density,median_household_income,less_than_high_school_diploma,high_school_diploma_only,bachelor_or_associate_degree,masters_or_more,hispanic_latino,white_alone,black_or_african_american_alone,american_indian_and_alaskan_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,latitude,longitude,geometry
481130001001,2023,48,113,100,1,1074001,236.81413157894733,254.655,132.12165789473684,133.1855,14.078947368421051,9.0,1499,401,1311,48.2837528604119,51.7162471395881,3.508771929824561,26.239511823035848,68.03966437833715,2.212051868802441,1.074001,1220.669254497901,84919,0.0,8.685162846803378,46.92400482509047,44.39083232810615,14.950419527078566,66.05644546147978,13.196033562166283,0.0,1.4492753623188406,0.0,0.0,4.3478260869565215,+32.8181530,-096.7273705,"POLYGON ((-96.738156 32.821668, -96.735987 32.822007, -96.735685 32.822038, -96.735357 32.822107, -96.735207 32.822153, -96.734995 32.822251, -96.734837 32.822325, -96.734769 32.822372, -96.733641 32.823285, -96.733292 32.823594, -96.732026 32.824633, -96.732068 32.82475, -96.732109 32.824807, -96.732635 32.825381, -96.732813 32.82557, -96.73295 32.825749, -96.733169 32.826312, -96.73323 32.826548, -96.733235 32.826644, -96.733133 32.826765, -96.732835 32.827019, -96.732757 32.827069, -96.732661 32.827137, -96.732436 32.82723, -96.732374 32.827247, -96.732203 32.827264, -96.732178 32.827225, -96.732033 32.82667, -96.731907 32.82609, -96.731786 32.826054, -96.731725 32.825868, -96.731536 32.825245, -96.731505 32.825159, -96.731496 32.825133, -96.731433 32.825047, -96.731358 32.825042, -96.731266 32.825093, -96.731173 32.825183, -96.731143 32.825179, -96.731103 32.825158, -96.73003 32.824044, -96.722177 32.823827, -96.723844 32.814943, -96.723848 32.814813, -96.723901 32.814786, -96.724328 32.814528, -96.724491 32.814397, -96.726271 32.813189, -96.72644 32.813057, -96.726839 32.812801, -96.72759 32.812326, -96.728091 32.811998, -96.728743 32.811611, -96.728764 32.811599, -96.72895 32.811481, -96.72949 32.8111, -96.729602 32.81112, -96.729726 32.811169, -96.729883 32.811247, -96.730035 32.811343, -96.730102 32.811372, -96.730252 32.811465, -96.730389 32.81157, -96.731119 32.812151, -96.73154 32.81244, -96.731834 32.812651, -96.732296 32.81295, -96.732388 32.813001, -96.732739 32.813197, -96.733047 32.81338, -96.733607 32.813687, -96.734076 32.813899, -96.73459 32.814148, -96.734899 32.814283, -96.735082 32.81436, -96.73531 32.814445, -96.735562 32.814523, -96.736053 32.814695, -96.736522 32.814821, -96.737538 32.81508, -96.737465 32.815294, -96.73734 32.815786, -96.73724 32.816226, -96.737199 32.816426, -96.737183 32.816744, -96.737183 32.817141, -96.737353 32.818085, -96.737597 32.819285, -96.737907 32.820585, -96.738156 32.821668))"
481130001002,2023,48,113,100,2,1314811,278.9743137254902,271.396,167.67880392156863,149.32,10.901960784313726,10.0,2611,739,1035,52.7536231884058,47.2463768115942,9.082125603864734,6.376811594202898,74.68599033816426,9.855072463768115,1.314811,787.1853825378705,88958,0.0,12.926829268292684,61.34146341463415,25.731707317073173,7.053140096618357,73.33333333333333,9.27536231884058,0.0,2.995169082125604,0.0,0.0,7.342995169082125,+32.8130299,-096.7423381,"POLYGON ((-96.753008 32.815674, -96.752995 32.815949, -96.752981 32.816073, -96.75294 32.816159, -96.751453 32.816194, -96.751302 32.816187, -96.750913 32.816198, -96.750747 32.816271, -96.750407 32.816406, -96.750254 32.816443, -96.750084 32.816474, -96.749925 32.816496, -96.749744 32.816518, -96.749592 32.816527, -96.749421 32.816526, -96.749292 32.816527, -96.748923 32.816509, -96.746574 32.816378, -96.74442 32.816254, -96.743854 32.816218, -96.743409 32.816187, -96.742957 32.816144, -96.742692 32.816108, -96.741997 32.815979, -96.74003 32.815594, -96.738299 32.815255, -96.737993 32.815188, -96.737538 32.81508, -96.736522 32.814821, -96.736053 32.814695, -96.735562 32.814523, -96.73531 32.814445, -96.735082 32.81436, -96.734899 32.814283, -96.73459 32.814148, -96.734076 32.813899, -96.733607 32.813687, -96.733047 32.81338, -96.732739 32.813197, -96.732388 32.813001, -96.732296 32.81295, -96.731834 32.812651, -96.73154 32.81244, -96.731119 32.812151, -96.730389 32.81157, -96.730252 32.811465, -96.730102 32.811372, -96.730035 32.811343, -96.729883 32.811247, -96.729726 32.811169, -96.729602 32.81112, -96.72949 32.8111, -96.729746 32.810894, -96.729986 32.81069, -96.730149 32.810544, -96.730264 32.810428, -96.730541 32.810161, -96.730727 32.809998, -96.731123 32.8096, -96.731537 32.809161, -96.731668 32.809033, -96.731733 32.80895, -96.731833 32.808839, -96.731919 32.808739, -96.732036 32.808557, -96.73242 32.80795, -96.732579 32.807704, -96.732748 32.807433, -96.733161 32.806742, -96.733307 32.8065, -96.733651 32.806849, -96.734414 32.807601, -96.735034 32.80822, -96.73531 32.808421, -96.7357 32.808692, -96.73592 32.80883, -96.736032 32.808896, -96.73651 32.809178, -96.736945 32.809405, -96.737075 32.809465, -96.73742 32.809589, -96.737546 32.809617, -96.737847 32.809699, -96.738218 32.809762, -96.738461 32.809792, -96.738731 32.809815, -96.738972 32.809818, -96.739296 32.809817, -96.739553 32.809796, -96.739974 32.809736, -96.740225 32.809683, -96.741032 32.809483, -96.741217 32.809436, -96.741395 32.809392, -96.741753 32.809308, -96.742385 32.809143, -96.743116 32.80894, -96.743683 32.808777, -96.743833 32.808726, -96.74418 32.808583, -96.744455 32.808434, -96.74459 32.808352, -96.744796 32.8082, -96.74502 32.808017, -96.745049 32.807996, -96.745196 32.808132, -96.745852 32.808698, -96.745899 32.808723, -96.745936 32.808746, -96.746002 32.808754, -96.746121 32.808808, -96.746172 32.808869, -96.747312 32.809844, -96.748183 32.810612, -96.748713 32.811095, -96.749358 32.811639, -96.749498 32.811729, -96.749804 32.811794, -96.750515 32.811918, -96.750644 32.811951, -96.750807 32.812026, -96.751096 32.812251, -96.751103 32.812412, -96.751096 32.812489, -96.751109 32.812579, -96.75114 32.812721, -96.751383 32.812717, -96.751561 32.812714, -96.751631 32.812708, -96.751694 32.812711, -96.751671 32.812796, -96.751657 32.812908, -96.751652 32.813017, -96.751657 32.813129, -96.751685 32.813442, -96.751709 32.813603, -96.751766 32.813899, -96.7518 32.813988, -96.751838 32.814056, -96.751891 32.814121, -96.751943 32.814193, -96.752043 32.814297, -96.752192 32.81443, -96.752472 32.814615, -96.752625 32.814728, -96.752716 32.814819, -96.752825 32.814956, -96.752888 32.815055, -96.752928 32.815134, -96.752995 32.815443, -96.753008 32.815561, -96.753008 32.815674))"
481130001003,2023,48,113,100,3,688580,271.62225,272.1675,177.65357142857144,175.857,8.892857142857142,9.0,1648,382,1648,52.66990291262136,47.33009708737864,4.00485436893204,25.728155339805824,60.67961165048544,9.5873786407767,0.68858,2393.3312033460165,250001,0.0,6.437768240343347,59.871244635193136,33.69098712446352,13.652912621359222,77.00242718446601,0.0,0.0,0.0,0.0,0.0,9.344660194174756,+32.8182473,-096.7440799,"POLYGON ((-96.752913 32.817189, -96.752908 32.818145, -96.752871 32.819074, -96.752716 32.819057, -96.751941 32.819071, -96.751702 32.819089, -96.751507 32.819141, -96.751232 32.819187, -96.749541 32.819631, -96.748081 32.819978, -96.746464 32.820313, -96.745227 32.820498, -96.743806 32.820632, -96.742981 32.820749, -96.742856 32.820777, -96.742711 32.820847, -96.742372 32.820935, -96.742044 32.820993, -96.741626 32.821052, -96.741392 32.821039, -96.741266 32.820999, -96.741142 32.820948, -96.74093 32.820827, -96.740691 32.821033, -96.740602 32.821097, -96.740486 32.82116, -96.740301 32.821241, -96.740001 32.821332, -96.739631 32.821407, -96.738619 32.821579, -96.738156 32.821668, -96.737907 32.820585, -96.737597 32.819285, -96.737353 32.818085, -96.737183 32.817141, -96.737183 32.816744, -96.737199 32.816426, -96.73724 32.816226, -96.73734 32.815786, -96.737465 32.815294, -96.737538 32.81508, -96.737993 32.815188, -96.738299 32.815255, -96.74003 32.815594, -96.741997 32.815979, -96.742692 32.816108, -96.742957 32.816144, -96.743409 32.816187, -96.743854 32.816218, -96.74442 32.816254, -96.746574 32.816378, -96.748923 32.816509, -96.749292 32.816527, -96.749421 32.816526, -96.749592 32.816527, -96.749744 32.816518, -96.749925 32.816496, -96.750084 32.816474, -96.750254 32.816443, -96.750407 32.816406, -96.750747 32.816271, -96.750913 32.816198, -96.751302 32.816187, -96.751453 32.816194, -96.75294 32.816159, -96.752913 32.817189))"
481130002011,2023,48,113,201,1,548665,299.078375,296.0835,186.655875,169.781,10.041666666666666,10.0,833,289,796,43.71859296482412,56.28140703517588,8.542713567839195,14.824120603015077,60.678391959798994,15.954773869346733,0.548665,1450.7942004684098,153947,0.0,15.737704918032788,63.44262295081967,20.81967213114754,1.0050251256281406,96.98492462311556,0.0,0.0,0.0,0.0,0.0,2.010050251256281,+32.8396005,-096.7569583,"POLYGON ((-96.761473 32.836489, -96.761469 32.836543, -96.761455 32.836704, -96.761414 32.837049, -96.761381 32.837462, -96.761357 32.837715, -96.761351 32.837909, -96.761359 32.838321, -96.761349 32.839183, -96.761357 32.840088, -96.761396 32.840252, -96.761371 32.841038, -96.76136 32.841787, -96.761309 32.841795, -96.761264 32.841805, -96.760071 32.842069, -96.758674 32.842377, -96.752947 32.843665, -96.752949 32.84349, -96.752944 32.842914, -96.752944 32.842466, -96.752961 32.841718, -96.752961 32.840066, -96.752969 32.839174, -96.752975 32.838288, -96.752985 32.836523, -96.752983 32.836421, -96.753224 32.836419, -96.754481 32.836429, -96.755149 32.836435, -96.758268 32.83644, -96.759014 32.836439, -96.760277 32.836436, -96.761473 32.836436, -96.761473 32.836489))"
481130002012,2023,48,113,201,2,630164,278.20075,279.7495,183.52125,177.03300000000002,9.6875,9.0,742,217,1086,49.53959484346225,50.46040515653776,7.458563535911603,14.64088397790055,66.75874769797421,11.141804788213628,0.630164,1723.3609028760768,192361,1.203369434416366,12.996389891696747,49.09747292418773,36.70276774969916,5.70902394106814,84.8987108655617,5.432780847145488,0.3683241252302026,1.841620626151013,0.0,0.0,1.7495395948434622,+32.8328878,-096.7571562,"POLYGON ((-96.761545 32.830799, -96.761532 32.831623, -96.761526 32.832054, -96.761513 32.832459, -96.761501 32.833294, -96.761484 32.834117, -96.761477 32.834907, -96.761482 32.83569, -96.761473 32.836436, -96.760277 32.836436, -96.759014 32.836439, -96.758268 32.83644, -96.755149 32.836435, -96.754481 32.836429, -96.753224 32.836419, -96.752983 32.836421, -96.752969 32.835648, -96.752964 32.835572, -96.752914 32.835502, -96.752934 32.835199, -96.752936 32.834635, -96.752933 32.833773, -96.752926 32.832923, -96.752898 32.831884, -96.752854 32.83108, -96.752846 32.830199, -96.752861 32.829261, -96.755886 32.829285, -96.755989 32.829265, -96.758057 32.829273, -96.759634 32.82931, -96.759765 32.829335, -96.759878 32.829389, -96.759955 32.82945, -96.760026 32.829535, -96.760092 32.82965, -96.760484 32.82988, -96.760863 32.829878, -96.761564 32.829894, -96.761545 32.830799))"
481130002013,2023,48,113,201,3,583673,280.801375,278.806,202.688875,195.562,8.666666666666666,8.5,1437,406,990,51.61616161616161,48.38383838383839,5.05050505050505,27.47474747474748,57.67676767676768,9.7979797979798,0.583673,1696.1552101947495,248500,2.694136291600634,18.06656101426308,42.31378763866879,36.92551505546752,9.595959595959595,89.29292929292929,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,+32.8261323,-096.7573641,"POLYGON ((-96.761564 32.829894, -96.760863 32.829878, -96.760484 32.82988, -96.760092 32.82965, -96.760026 32.829535, -96.759955 32.82945, -96.759878 32.829389, -96.759765 32.829335, -96.759634 32.82931, -96.758057 32.829273, -96.755989 32.829265, -96.755886 32.829285, -96.752861 32.829261, -96.752861 32.828834, -96.752876 32.828204, -96.752886 32.82775, -96.752885 32.826904, -96.752882 32.826617, -96.752895 32.82578, -96.752895 32.825586, -96.752907 32.824913, -96.752914 32.824419, -96.75291 32.82405, -96.75291 32.823596, -96.752902 32.822963, -96.753384 32.822954, -96.753718 32.822963, -96.753986 32.823017, -96.754294 32.823037, -96.755948 32.823079, -96.758058 32.823082, -96.760114 32.823092, -96.760134 32.822018, -96.760832 32.822016, -96.761296 32.822018, -96.761549 32.822001, -96.761508 32.822916, -96.761503 32.8231, -96.761516 32.82328, -96.761541 32.823826, -96.761545 32.824838, -96.761552 32.826006, -96.761558 32.826957, -96.761558 32.827934, -96.761558 32.828885, -96.761564 32.829894))"
481130002021,2023,48,113,202,1,362457,262.382375,251.577,159.21779166666667,154.643,10.625,10.0,1908,442,1212,51.81518151815182,48.18481848184818,11.303630363036303,10.726072607260726,66.41914191419141,11.55115511551155,0.362457,3343.844925053179,189904,0.4043126684636118,14.285714285714285,54.58221024258761,30.727762803234505,9.983498349834983,84.73597359735973,0.825082508250825,0.825082508250825,0.0,0.0,0.0,3.630363036303631,+32.8249534,-096.7658556,"POLYGON ((-96.770161 32.826054, -96.770156 32.826454, -96.77015 32.826987, -96.769452 32.826996, -96.767943 32.827004, -96.767449 32.826993, -96.766927 32.826987, -96.766138 32.826993, -96.765772 32.82699, -96.765087 32.826976, -96.763632 32.826963, -96.762678 32.826957, -96.761558 32.826957, -96.761552 32.826006, -96.761545 32.824838, -96.761541 32.823826, -96.761516 32.82328, -96.761503 32.8231, -96.761508 32.822916, -96.762872 32.822921, -96.763667 32.822927, -96.765774 32.822933, -96.767626 32.822927, -96.767969 32.822933, -96.769061 32.822933, -96.770155 32.822943, -96.770154 32.823484, -96.770154 32.823853, -96.770156 32.824503, -96.770155 32.8249, -96.770166 32.825481, -96.770161 32.826054))"
481130002022,2023,48,113,202,2,727262,281.15866666666665,281.8235,145.71477777777778,152.476,12.25,11.0,1542,593,1004,52.589641434262944,47.410358565737056,10.95617529880478,10.557768924302788,68.02788844621513,10.458167330677291,0.727262,1380.5203626753496,146667,0.0,14.627659574468083,51.32978723404256,34.04255319148936,11.05577689243028,81.17529880478087,1.195219123505976,0.0,4.183266932270916,0.0,0.0,2.3904382470119523,+32.8370288,-096.7665850,"POLYGON ((-96.770158 32.833032, -96.770144 32.833604, -96.770134 32.833923, -96.770122 32.834626, -96.770122 32.834759, -96.770092 32.835592, -96.770086 32.835641, -96.770085 32.835718, -96.770095 32.836512, -96.770093 32.836556, -96.770095 32.836619, -96.770082 32.837826, -96.770078 32.839699, -96.770083 32.839785, -96.769639 32.839916, -96.767635 32.840362, -96.765968 32.840713, -96.765485 32.840815, -96.764455 32.841049, -96.763435 32.841288, -96.762414 32.84152, -96.762247 32.841562, -96.76136 32.841787, -96.761371 32.841038, -96.761396 32.840252, -96.761357 32.840088, -96.761349 32.839183, -96.761359 32.838321, -96.761351 32.837909, -96.761357 32.837715, -96.761381 32.837462, -96.761414 32.837049, -96.761455 32.836704, -96.761469 32.836543, -96.761473 32.836489, -96.761473 32.836436, -96.761482 32.83569, -96.761477 32.834907, -96.761484 32.834117, -96.761501 32.833294, -96.761513 32.832459, -96.761882 32.832453, -96.763601 32.832473, -96.764201 32.832476, -96.7642 32.8324, -96.764392 32.832397, -96.765662 32.832392, -96.766719 32.832392, -96.766797 32.832383, -96.766845 32.832361, -96.767923 32.832361, -96.767923 32.832211, -96.770157 32.832208, -96.770158 32.832664, -96.770158 32.833032))"
481130002023,2023,48,113,202,3,481790,284.54275,281.8235,168.64445833333335,170.034,10.291666666666666,9.0,1383,432,1601,50.40599625234229,49.59400374765772,9.181761399125548,14.303560274828234,70.83073079325422,5.683947532792005,0.48179,3323.024554266381,140125,0.0,14.669051878354203,58.40787119856887,26.923076923076923,9.494066208619612,71.95502810743285,9.556527170518429,0.0,6.808244846970643,0.0,0.0,2.1861336664584634,+32.8296742,-096.7658116,"POLYGON ((-96.770189 32.82906, -96.770167 32.829925, -96.770162 32.830844, -96.770162 32.831362, -96.770162 32.831694, -96.770157 32.832208, -96.767923 32.832211, -96.767923 32.832361, -96.766845 32.832361, -96.766797 32.832383, -96.766719 32.832392, -96.765662 32.832392, -96.764392 32.832397, -96.7642 32.8324, -96.764201 32.832476, -96.763601 32.832473, -96.761882 32.832453, -96.761513 32.832459, -96.761526 32.832054, -96.761532 32.831623, -96.761545 32.830799, -96.761564 32.829894, -96.761558 32.828885, -96.761558 32.827934, -96.761558 32.826957, -96.762678 32.826957, -96.763632 32.826963, -96.765087 32.826976, -96.765772 32.82699, -96.766138 32.826993, -96.766927 32.826987, -96.767449 32.826993, -96.767943 32.827004, -96.769452 32.826996, -96.77015 32.826987, -96.770167 32.827368, -96.770177 32.827951, -96.770177 32.828215, -96.770189 32.828915, -96.770189 32.82906))"
481130003001,2023,48,113,300,1,585736,282.26628125,281.625,163.16646875,159.29250000000002,10.84375,10.5,2081,634,1787,61.33184107442641,38.66815892557359,8.114157806379406,7.610520425293789,76.32904308897594,7.946278679350867,0.585736,3050.862504609585,92130,0.0,7.664233576642336,69.98175182481752,22.354014598540147,17.515388919977617,81.64521544487968,0.0,0.0,0.0,0.0,0.0,0.8393956351426972,+32.8297631,-096.7723315,"POLYGON ((-96.774721 32.82549, -96.774715 32.826459, -96.774706 32.827357, -96.774696 32.828204, -96.774696 32.829053, -96.774688 32.829914, -96.774675 32.830869, -96.774681 32.83173, -96.774679 32.832385, -96.774559 32.832687, -96.774054 32.83363, -96.773869 32.834013, -96.773843 32.834106, -96.773833 32.834317, -96.773826 32.834646, -96.773822 32.835571, -96.773823 32.836564, -96.773645 32.836531, -96.773534 32.836523, -96.773188 32.836519, -96.771393 32.836512, -96.770095 32.836512, -96.770085 32.835718, -96.770086 32.835641, -96.770092 32.835592, -96.770122 32.834759, -96.770122 32.834626, -96.770134 32.833923, -96.770144 32.833604, -96.770158 32.833032, -96.770158 32.832664, -96.770157 32.832208, -96.770162 32.831694, -96.770162 32.831362, -96.770162 32.830844, -96.770167 32.829925, -96.770189 32.82906, -96.770189 32.828915, -96.770177 32.828215, -96.770177 32.827951, -96.770167 32.827368, -96.77015 32.826987, -96.770156 32.826454, -96.770161 32.826054, -96.770166 32.825481, -96.770155 32.8249, -96.770156 32.824503, -96.770154 32.823853, -96.770154 32.823484, -96.77089 32.823484, -96.772269 32.823493, -96.773077 32.823487, -96.774721 32.82349, -96.774727 32.824511, -96.774721 32.82549))"
