GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,year
53001,Adams County,19.962228770683343,5.4278450193274805,89.82942340225546,1199.5,2019
53003,Asotin County,68.65973314878806,10.594898534048554,51.17255907237429,717.75,2019
53005,Benton County,77.98925512004433,11.730504867418343,25.187923353979205,13192.25,2019
53007,Chelan County,63.198497362585066,17.841547688202034,21.27156771491373,3943.5,2019
53009,Clallam County,60.68418042339492,6.710342176624957,68.41111114288138,3215.5,2019
53011,Clark County,125.61535831640704,18.23600939522408,24.36281791465213,32320.0,2019
53013,Columbia County,29.5301160799925,15.330858545538463,161.9643379993221,64.5,2019
53015,Cowlitz County,125.78534993271506,23.36700938191059,36.20866914004805,5637.75,2019
53017,Douglas County,84.04368856966941,51.85076489354223,23.106614629231373,1882.75,2019
53019,Ferry County,16.733553166035353,3.6989294002525255,189.58294349747476,97.25,2019
53021,Franklin County,76.44291729805504,16.400221425548978,27.87892551510229,4311.25,2019
53023,Garfield County,8.977645277761765,3.001742070194654,106.15529246171288,70.0,2019
53025,Grant County,53.332606599468825,50.94351392325571,21.06000052453103,6012.5,2019
53027,Grays Harbor County,85.61242414149326,16.68378847695613,43.042649913186246,2530.75,2019
53029,Island County,101.02073842888846,26.348071548182823,28.90566071515936,5990.5,2019
53031,Jefferson County,58.912834341031584,6.332135768288241,42.89829044235064,2293.0,2019
53033,King County,126.57027933338053,31.77472389576498,14.387977506845573,167365.0,2019
53035,Kitsap County,109.22256369654644,14.53814638618256,35.01268111382287,15434.25,2019
53037,Kittitas County,47.634610705469576,10.647620881436715,54.83361421288193,2470.75,2019
53039,Klickitat County,38.33481804130095,6.74359918625313,71.94639094680771,1109.75,2019
53041,Lewis County,79.53478770377936,10.651083264233332,73.20812889716909,2833.25,2019
53043,Lincoln County,12.561887341696815,5.15932444996842,102.4324284986624,658.5,2019
53045,Mason County,73.51407265289753,24.462662088725416,60.83354168214096,2801.25,2019
53047,Okanogan County,25.57883932339305,9.267336967332724,63.77676616157944,2953.75,2019
53049,Pacific County,70.12809479941465,8.115512932036516,46.71491632713586,1224.0,2019
53051,Pend Oreille County,28.56111831019154,26.92788529830193,59.43430651445155,663.5,2019
53053,Pierce County,136.2227095991862,16.821081707191777,21.566868730734814,45298.25,2019
53055,San Juan County,50.20892051338055,42.24172901005066,41.62985655592796,3392.5,2019
53057,Skagit County,107.30262182205414,12.08955277569078,38.94248363585568,5852.0,2019
53059,Skamania County,27.47312108873078,11.877878545973022,139.14076743399804,771.75,2019
53061,Snohomish County,123.14727619078056,28.262170754893244,19.476459132195064,49582.25,2019
53063,Spokane County,107.43132392274724,15.405645337219674,33.593071661668105,25546.5,2019
53065,Stevens County,57.91200402867577,7.39839762780948,80.8021621220395,2126.5,2019
53067,Thurston County,135.27834139958398,12.47260112444516,25.5558004218062,14607.75,2019
53069,Wahkiakum County,10.492949613893964,4.6936579600817225,265.34701275449675,134.75,2019
53071,Walla Walla County,72.75451785554584,19.72035654709949,34.36484904247847,2783.75,2019
53073,Whatcom County,102.5780799205588,13.618246621106223,36.21759929043812,10613.0,2019
53075,Whitman County,55.67615077450129,19.626144538002062,74.30242783136318,2208.5,2019
53077,Yakima County,61.85947393438526,14.927258525048243,35.43769473488036,10415.75,2019
53001,Adams County,36.998460605617126,10.48938308242863,60.75604526746373,1656.5,2020
53003,Asotin County,82.56822989661151,14.291412185888532,61.50852927477364,1110.25,2020
53005,Benton County,93.96407948753352,12.955451145549617,26.459859864189312,17754.5,2020
53007,Chelan County,83.25192443712933,21.438573242825115,20.800922987324828,5597.0,2020
53009,Clallam County,85.96148836382913,10.704689797293996,48.31208586119645,4062.75,2020
53011,Clark County,143.04341666492027,27.01082635339978,21.87755905437306,46926.75,2020
53013,Columbia County,13.692498351727448,7.704042693514598,80.90328541448915,298.0,2020
53015,Cowlitz County,131.84950279199512,25.43709334463233,32.86260213222009,6796.75,2020
53017,Douglas County,86.98520950625074,50.86056534729783,15.313962874544618,2540.5,2020
53019,Ferry County,20.79550794083168,7.905581236257913,145.0671706677828,165.5,2020
53021,Franklin County,91.958922102401,17.04873224600133,29.866076862249265,5264.75,2020
53023,Garfield County,12.756346446962423,1.8864247810033892,242.5357622902726,100.0,2020
53025,Grant County,69.06328232014056,65.95944434032835,21.269289318682308,8496.75,2020
53027,Grays Harbor County,95.91633566414946,20.16450612652793,34.97525095857959,3435.25,2020
53029,Island County,117.10914783122928,32.47494198191903,23.83001935722919,8102.0,2020
53031,Jefferson County,73.88582256136334,6.477771617740912,52.476821278976765,2416.5,2020
53033,King County,149.13094448048267,44.69151761737221,13.38817165099826,255568.25,2020
53035,Kitsap County,133.29257291588854,19.4750755476683,26.068860322205666,20238.25,2020
53037,Kittitas County,58.200492959708086,19.92324688186496,48.8206264708106,3789.0,2020
53039,Klickitat County,48.53148662642542,7.334516624985427,69.39446066068423,1699.5,2020
53041,Lewis County,78.01019511055561,12.561205268163018,65.39238829318933,3534.75,2020
53043,Lincoln County,16.846756301859912,7.158667771167648,74.31365106941257,832.25,2020
53045,Mason County,94.58586191157885,38.18319836485365,45.445304310294574,4348.0,2020
53047,Okanogan County,39.72848979670439,8.851532199124275,52.818294997922,4101.5,2020
53049,Pacific County,95.0068728117258,11.057181131413037,38.31824491111289,1632.75,2020
53051,Pend Oreille County,37.59131001201117,37.88950839814391,53.94997844496604,976.25,2020
53053,Pierce County,158.78351250804235,22.57629623566824,19.838980635662587,56544.25,2020
