GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests
02020,Anchorage Municipality,64.37073875895274,18.026303198906504,45.96967948336777,2493.25
02050,Bethel Census Area,1.2909448092865332,0.4997247166857748,61.425601023017904,45.25
02060,Bristol Bay Borough,4.7689375,1.1538333333333335,64.76388888888889,4.0
02063,Chugach Census Area,29.547374363645833,7.420951500651931,110.70589891245514,66.75
02066,Copper River Census Area,25.9714416113381,10.16840292390194,90.88626149131767,36.5
02068,Denali Borough,17.614206424220015,5.769776164205846,81.1724321359783,50.0
02070,Dillingham Census Area,10.85459669117647,2.3710682598039217,46.764583333333334,16.0
02090,Fairbanks North Star Borough,25.98625353019799,8.070359968100401,76.02827954119371,501.25
02100,Haines Borough,15.593315619967793,5.2199202898550725,102.97504025764896,15.5
02105,Hoonah-Angoon Census Area,11.520143872549017,6.924637009803922,114.61617647058823,25.5
02110,Juneau City and Borough,31.17167139299478,11.042412729649328,79.5875152618756,93.25
02122,Kenai Peninsula Borough,26.98482331191574,6.1757244602084285,71.74785757395898,563.25
02130,Ketchikan Gateway Borough,51.429462829341894,10.41185071561923,76.79845784496351,48.0
02150,Kodiak Island Borough,20.368689208074535,9.846744849896481,72.7422619047619,78.75
02158,Kusilvak Census Area,1.2227705647702336,0.5202662332742986,63.75204803703673,232.75
02170,Matanuska-Susitna Borough,39.79909691595329,9.844971888585617,73.29320845272527,526.5
02180,Nome Census Area,2.523316875,1.5193661607142857,75.71294642857143,14.75
02185,North Slope Borough,15.847160093665561,9.272809105715673,73.63007958488436,163.75
02188,Northwest Arctic Borough,3.8086465435606063,2.945477035984849,69.75426136363636,20.5
02195,Petersburg Borough,28.1773964131107,11.089555252782931,89.36551097711812,43.0
02198,Prince of Wales-Hyder Census Area,15.9480604327853,4.246933353481625,164.38045212765957,29.25
02220,Sitka City and Borough,21.634269345238092,8.786410416666666,141.69047619047618,24.25
02230,Skagway Municipality,85.68175416666666,14.061485416666667,79.29375,5.25
02240,Southeast Fairbanks Census Area,30.11489483366658,8.25507338760497,85.78583694170115,88.25
02275,Wrangell City and Borough,12.9188219464622,5.617327576002152,62.18638014527845,24.0
02282,Yakutat City and Borough,1.7763333333333335,0.2643333333333333,779.3333333333334,3.0
02290,Yukon-Koyukuk Census Area,29.882261904761904,6.211329464285715,72.88452380952381,7.75
