year,geoid,state,state_name,county,download_min,upload_min,download_avg,upload_avg,download_max,upload_max,download_minRTT_r1,download_minRTT_r2,upload_minRTT_r1,upload_minRTT_r2,number_of_measurements
2024,37001,37,North Carolina,Alamance,0.60959722222222246,0.05023611111111112,165.21052777777774,58.745375000000017,713.88654166666674,741.51855555555528,24.773208333333333,24.742555555555551,27.57790277777778,27.515500000000003,576
2024,37003,37,North Carolina,Alexander,5.0094305555555563,0.87081944444444448,126.15495833333331,16.71072222222222,416.61008333333319,92.116958333333358,34.117833333333323,33.561763888888883,35.378624999999992,35.307388888888887,576
2024,37005,37,North Carolina,Alleghany,24.978041666666659,17.785875,107.34313888888889,86.215250000000026,265.61940277777779,234.6267777777777,31.130374999999997,30.92025,32.958291666666675,32.568222222222225,576
2024,37007,37,North Carolina,Anson,40.80275,5.6298472222222218,152.52127777777775,35.926986111111113,313.43408333333326,118.73205555555555,24.801888888888897,25.351208333333332,29.512888888888892,30.088097222222224,576
2024,37009,37,North Carolina,Ashe,5.9385138888888882,1.9845833333333336,112.059375,96.566305555555559,367.76719444444444,366.42493055555559,31.658124999999991,31.661430555555562,32.541791666666661,32.625458333333334,576
2024,37011,37,North Carolina,Avery,4.84925,1.1629722222222223,108.05900000000003,45.664430555555541,383.7191944444445,262.88236111111115,36.036375000000021,36.148208333333329,36.220486111111114,36.106861111111115,576
2024,37013,37,North Carolina,Beaufort,8.5579583333333353,1.8722222222222222,51.034069444444462,26.710805555555556,148.09656944444447,111.62776388888889,27.448833333333333,27.421902777777774,29.243597222222206,29.136652777777769,576
2024,37015,37,North Carolina,Bertie,19.719222222222228,5.7651805555555544,151.90584722222221,147.59427777777782,416.46766666666679,491.42490277777779,25.038819444444446,25.30679166666668,25.231125,25.07716666666667,576
2024,37017,37,North Carolina,Bladen,7.5688028169014085,1.0195352112676055,114.92335211267604,38.752323943662006,295.12723943661973,183.13122535211272,34.1482957746479,34.42516901408451,35.624140845070421,35.517788732394365,568
2024,37019,37,North Carolina,Brunswick,0.88161111111111112,0.06352777777777778,178.86540277777777,77.520263888888877,722.46983333333321,780.06683333333319,31.437930555555557,31.42788888888888,34.13556944444445,34.180236111111107,576
2024,37021,37,North Carolina,Buncombe,0.32111111111111124,0.037083333333333329,158.63063888888888,55.031930555555554,727.29543055555541,795.80402777777783,30.790930555555562,30.81141666666667,32.240972222222226,32.194861111111123,576
2024,37023,37,North Carolina,Burke,1.7077638888888886,0.1173333333333333,134.60462500000003,18.742194444444443,526.70281944444446,194.30187500000002,33.175555555555555,33.231722222222196,34.49513888888891,34.589305555555562,576
2024,37025,37,North Carolina,Cabarrus,0.18236111111111108,0.027791666666666662,155.29581944444439,67.386263888888891,940.649861111111,891.76541666666628,29.629208333333331,29.647416666666665,30.522819444444451,30.517750000000007,576
2024,37027,37,North Carolina,Caldwell,1.8809722222222218,0.12213888888888891,166.881,45.178541666666668,587.30723611111114,492.56600000000003,29.697416666666662,29.85927777777778,31.441930555555565,31.472972222222229,576
2024,37029,37,North Carolina,Camden,45.506272727272716,5.8663181818181824,117.37590909090905,29.082893939393941,210.85243939393942,72.444696969696963,34.592878787878782,34.563787878787878,31.23654545454546,31.429045454545449,528
2024,37031,37,North Carolina,Carteret,3.5905138888888883,0.67898611111111107,154.0828472222222,23.949416666666671,517.18408333333321,278.09576388888883,31.171916666666668,31.230527777777777,33.638874999999985,33.674541666666663,576
2024,37033,37,North Carolina,Caswell,19.696,2.7398750000000005,148.70636111111108,39.687569444444442,364.85683333333333,186.32398611111114,31.401902777777778,30.290722222222222,31.982291666666672,32.110305555555556,576
2024,37035,37,North Carolina,Catawba,0.43619444444444455,0.050944444444444445,160.06463888888891,28.42958333333333,661.40365277777767,544.166597222222,29.612847222222221,29.57033333333333,31.151888888888887,31.192069444444446,576
2024,37037,37,North Carolina,Chatham,2.3291388888888886,0.21605555555555556,129.78109722222223,41.179319444444438,478.41618055555551,357.76190277777783,32.057194444444463,31.794555555555558,34.228305555555551,34.112097222222232,576
2024,37039,37,North Carolina,Cherokee,1.8629027777777776,0.20947222222222217,64.554847222222222,23.817708333333329,336.59143055555558,202.6932361111111,31.53456944444444,31.341097222222231,34.237944444444445,34.327541666666662,576
2024,37041,37,North Carolina,Chowan,4.8998611111111083,0.7082222222222222,91.114388888888911,23.678444444444448,319.09641666666676,99.760124999999988,34.524541666666664,34.585083333333337,35.496,35.4061388888889,576
2024,37043,37,North Carolina,Clay,15.659218749999999,8.4416250000000019,96.078421875,64.2141875,286.78953124999987,186.31014062499997,35.867531250000006,35.848515625,37.602841269841271,37.904158730158727,512
2024,37045,37,North Carolina,Cleveland,1.0283472222222223,0.089361111111111113,140.78687499999998,28.388166666666674,541.75094444444449,360.22759722222219,28.862013888888889,28.909374999999997,31.050444444444437,31.009888888888888,576
2024,37047,37,North Carolina,Columbus,23.907125,2.4205555555555551,152.69286111111111,26.441805555555554,369.4837222222223,116.89713888888889,31.802611111111112,31.56281944444445,33.840277777777779,32.715486111111119,576
2024,37049,37,North Carolina,Craven,0.81788888888888889,0.16040277777777781,138.7886388888889,43.530375,566.67368055555539,597.91718055555555,34.869041666666661,34.897930555555568,36.561402777777779,36.762875,576
2024,37051,37,North Carolina,Cumberland,0.2556250000000001,0.040486111111111112,150.24581944444444,50.753138888888884,701.53565277777761,830.06843055555532,28.38251388888888,28.340486111111108,30.534083333333339,30.558944444444442,576
