GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,year
4001,Apache County,9.46978199076612,4.239557450323733,140.7076396537477,613.25,2019
4003,Cochise County,68.97393430091657,10.90619604378716,35.99007213992188,6096.0,2019
4005,Coconino County,86.97928796961182,18.9816145794761,47.05058070852656,9629.0,2019
4007,Gila County,49.2077491246236,7.025936062988204,88.7272362988017,2274.5,2019
4009,Graham County,57.49654922231878,9.95537863594035,44.53646688581292,1161.0,2019
4011,Greenlee County,52.07025585152352,7.078135311759159,52.37375773910699,208.75,2019
4012,La Paz County,34.93752928515821,5.783359903857395,85.07996905021135,1396.0,2019
4013,Maricopa County,115.8878933864746,28.01022745168964,15.24881610634636,293300.5,2019
4015,Mohave County,118.3654155511303,22.16966678510577,36.66036730422165,16672.25,2019
4017,Navajo County,54.719772051771045,8.769509685097264,61.46365318245908,3732.0,2019
4019,Pima County,106.21009803886037,14.459928759289005,24.280116797010287,57450.0,2019
4021,Pinal County,88.35688617032203,20.974641500177555,31.330910268841254,25494.0,2019
4023,Santa Cruz County,34.48993567249765,9.216079688741829,59.8441132077855,1790.25,2019
4025,Yavapai County,65.47076142673305,10.754332841771134,43.56742948765167,14106.0,2019
4027,Yuma County,85.62330509333457,11.07858976219741,30.346066122477204,8539.75,2019
4001,Apache County,13.127638253145069,7.245897057378202,154.58774525537595,815.75,2020
4003,Cochise County,73.91616795477212,10.845862910848782,39.47323614408462,7292.25,2020
4005,Coconino County,104.40772285770242,20.270535645543585,62.24208661859378,11764.0,2020
4007,Gila County,56.275336074815286,8.930131167684022,100.45703202487022,3680.0,2020
4009,Graham County,85.18638530285791,13.46748930918039,28.31422729580118,1948.5,2020
4011,Greenlee County,84.38857757610987,9.348087085810944,54.493686850519225,538.75,2020
4012,La Paz County,43.08117132881642,5.340732836776842,75.57245855990136,1575.75,2020
4013,Maricopa County,133.19102701037949,34.607075764446705,14.474755414342486,394465.0,2020
4015,Mohave County,144.53949067493286,24.517406416817124,34.00993578678336,21550.0,2020
4017,Navajo County,68.96285461263356,11.35039000219751,57.60035760904076,5298.75,2020
4019,Pima County,126.61342094691258,18.13633265931432,20.589268633345437,78508.75,2020
4021,Pinal County,105.25212352545552,27.263448915664775,27.43550400183808,37086.75,2020
4023,Santa Cruz County,56.39267291952031,10.230096144299068,62.63914997773044,3466.25,2020
4025,Yavapai County,84.4508409124644,14.350426397055418,37.982533060872825,20490.75,2020
4027,Yuma County,114.37594674594538,13.114870800923324,26.29683877296777,11745.25,2020
4001,Apache County,52.50060566011152,9.196464978689772,100.24247347836754,1195.75,2021
4003,Cochise County,87.7471373573014,11.825449231191625,31.91230912989739,6634.75,2021
4005,Coconino County,146.62486971655386,25.396329582908024,45.78116013603541,11414.0,2021
4007,Gila County,70.93427959243513,10.250764665780208,86.16693371040749,3571.5,2021
4009,Graham County,108.70632892995177,21.67216494745889,31.90008079346088,1297.5,2021
4011,Greenlee County,125.297973877606,17.353377902620903,21.817606034709723,427.75,2021
4012,La Paz County,54.440369193827394,9.540893821298315,67.247015527542,2397.75,2021
4013,Maricopa County,179.672531907395,46.44857356494072,13.656399794612913,305243.0,2021
4015,Mohave County,190.452465122266,26.586955573704092,36.33641653086092,21790.5,2021
4017,Navajo County,95.33845713950517,13.596505286532658,62.5796684602613,5052.25,2021
4019,Pima County,166.48286507801538,22.88395573528398,19.803664646795127,60927.25,2021
4021,Pinal County,143.47625323278484,38.94172438927646,22.652822534139816,34548.25,2021
4023,Santa Cruz County,96.2885168472457,15.32373306107874,50.4137217902226,2343.0,2021
4025,Yavapai County,103.12562732037834,17.55352406363108,32.71858183772827,20130.25,2021
4027,Yuma County,138.236135176883,15.402389843146915,27.06447352314032,8886.0,2021
4001,Apache County,49.29491222487897,8.285719394132583,88.3076727775286,2713.75,2022
4003,Cochise County,124.6268219713763,12.773168137868849,35.65900885250847,7575.25,2022
4005,Coconino County,148.05825892981738,21.418211958559663,49.6594520251316,14333.5,2022
4007,Gila County,77.27743977749408,11.01852764076081,65.07213790213821,4406.0,2022
4009,Graham County,149.06058510595426,26.18473961960341,25.82018812905836,1636.25,2022
4011,Greenlee County,131.2131767172243,24.20175040452098,39.48237582556917,370.0,2022
4012,La Paz County,65.11261026146146,10.334638602188386,53.53887606124502,3760.5,2022
4013,Maricopa County,211.6050525897036,58.84170029575783,14.920634417425909,305403.0,2022
4015,Mohave County,200.1703754695233,25.56587504489197,38.08756551325393,24562.75,2022
4017,Navajo County,95.28641830833617,13.318645030567602,55.66282647212927,7170.75,2022
4019,Pima County,199.5739144386357,27.275144237358028,20.628743839273337,59997.75,2022
4021,Pinal County,174.07274549327127,48.66695436767669,23.567325179790185,39856.0,2022
4023,Santa Cruz County,142.13608613778024,17.881460610506444,44.72548651468216,3592.25,2022
4025,Yavapai County,121.25449406683832,22.069502645538662,35.69670362993641,22264.0,2022
4027,Yuma County,184.53686699214825,16.41477771549998,26.41904093500196,10582.75,2022
4001,Apache County,46.225696811331446,11.947538190717518,70.73967646664225,3156.5,2023
4003,Cochise County,173.19385548010013,23.38947321189792,37.99974695983398,7146.0,2023
4005,Coconino County,151.89230796963557,23.903388633446863,44.56463162245296,10818.25,2023
4007,Gila County,104.94665393963209,13.895141688254098,51.77579139423668,3079.5,2023
4009,Graham County,174.31283323817928,34.54823613814013,30.586162450538872,1559.75,2023
4011,Greenlee County,182.30172119022524,35.72619479056266,29.99159782256544,465.0,2023
4012,La Paz County,79.2418903055373,12.66233200546994,48.80344354914294,3471.0,2023
