GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests
53001,Adams County,32.54142702566304,9.023242980331768,57.54822288138001,294.25
53003,Asotin County,40.86363937903354,7.96759795299227,53.78289096296176,213.25
53005,Benton County,37.31892771941069,9.688054088938719,54.63166638730015,1949.0
53007,Chelan County,33.77907205877634,9.69925247418217,56.50820193358564,700.0
53009,Clallam County,32.36188331541073,7.338686609559597,55.00165067539894,615.25
53011,Clark County,42.2065990394436,10.13857858858019,46.95566466919652,4029.75
53013,Columbia County,35.546558990806346,9.409475145917678,64.33282051282052,41.25
53015,Cowlitz County,23.140010425694122,5.651899521716887,59.05271042245342,921.5
53017,Douglas County,27.335906488036084,7.982598378725629,59.12330916324911,267.5
53019,Ferry County,24.55978012050512,4.146493135443135,85.2052591052591,76.5
53021,Franklin County,32.738521416222504,10.60684720723971,48.7850825637273,672.25
53023,Garfield County,51.019676535087726,7.644905656604747,40.40185758513932,29.5
53025,Grant County,33.37695187899601,9.53825899715759,59.02667976161316,768.75
53027,Grays Harbor County,26.953594727942548,5.64578895650365,65.05937148517293,568.25
53029,Island County,28.007384778071696,8.43795251764615,63.62934865139057,1174.5
53031,Jefferson County,23.53310663122544,6.451553956292515,78.87702839967801,423.25
53033,King County,82.24872594859524,18.159599518541565,38.39372694493839,36326.75
53035,Kitsap County,34.56850651240872,7.109963498812823,59.30924120015468,2420.5
53037,Kittitas County,33.42074305896847,8.444368388751322,54.223575366422025,616.0
53039,Klickitat County,22.162250947449415,6.302851313977754,74.80453108422967,237.75
53041,Lewis County,28.85810096389612,6.924943659161389,64.22618225329225,949.75
53043,Lincoln County,46.25415713859205,14.970648980169733,46.63301263208979,262.25
53045,Mason County,23.168172544232604,5.321228595301707,78.7467787438662,519.25
53047,Okanogan County,29.413088119231247,8.983149162050086,56.9312634411439,310.25
53049,Pacific County,31.691372710896765,6.635332037312256,56.877039400836146,269.25
53051,Pend Oreille County,13.452585419923697,3.2133776007278536,148.02506739513998,153.5
53053,Pierce County,53.42997968923099,12.095895462322636,40.691381299802956,7587.25
53055,San Juan County,44.445258740503085,9.95113033341012,50.685360466876425,453.75
53057,Skagit County,32.34387434318622,8.767792478252357,61.29850651737971,1156.25
53059,Skamania County,21.300511677429316,5.441867345332709,71.65052227726778,173.25
53061,Snohomish County,51.50417106013843,14.038532628501333,46.635348140108434,10826.75
53063,Spokane County,126.9773676635522,16.384496829739035,47.08203814356755,7928.25
53065,Stevens County,18.73811621147513,4.120840456571385,116.97353936433547,751.75
53067,Thurston County,34.11395433712154,8.422417421255876,50.3936105924346,2383.75
53069,Wahkiakum County,19.572331400208988,5.12216967843058,51.15419321131223,21.5
53071,Walla Walla County,38.27976372206122,9.130678804794131,48.411999902701474,431.75
53073,Whatcom County,46.23430519949723,10.96724215191352,51.482508850907756,1505.75
53075,Whitman County,45.482940853386566,10.218227691821967,48.57075152878775,321.25
53077,Yakima County,31.238690023310948,9.461737691498852,58.17355800414073,1727.0
