year,geoid,state,county,download_min,upload_min,download_avg,upload_avg,download_max,upload_max
2020,01,Alabama,Lowndes,6.33172222222275,3.51166666666687,15.82499999999998,9.2016666666660125,32.374111111113294,21.5067222222198
2020,01,Alabama,Macon,18.503894736842224,4.3302105263158523,33.487105263159712,9.67873684210537,55.075421052631434,17.893999999999572
2020,01,Alabama,Madison,0.071652173913047693,0.023695652173913166,132.55321739130676,73.977043478258253,897.2206521739862,768.30860869565015
2020,01,Alabama,Marengo,3.5078095238095006,1.3482380952381707,13.909904761904247,5.7165238095236255,29.902333333336607,16.311380952380695
2020,01,Alabama,Marion,4.192608695652507,6.1905217391307357,80.167086956519626,74.159043478263925,294.14056521738377,303.5732608695609
2020,01,Alabama,Marshall,0.4804782608695693,0.12130434782608908,68.029304347820158,17.517043478260824,389.898304347796,244.45917391304309
2020,01,Alabama,Mobile,0.11056521739130254,0.020913043478260718,83.746565217397944,40.256260869562411,703.48004347823223,673.03639130439888
2020,01,Alabama,Monroe,3.2100869565218049,0.67739130434780637,41.875086956521251,11.85634782608691,130.50591304348583,37.95791304347717
2020,01,Alabama,Montgomery,0.18204347826085762,0.073695652173910386,89.341260869558624,26.835173913044944,666.9218260869377,587.14473913039672
2020,01,Alabama,Morgan,0.4897826086955957,0.071652173913037936,83.226391304347416,28.618000000003764,529.27182608702287,479.53260869567623
2020,01,Alabama,Perry,25.865866666667131,5.0856666666664445,48.589400000001767,23.870333333332081,84.038200000001481,52.451066666663209
2020,01,Alabama,Pickens,7.8344285714279449,1.9802380952382381,28.655904761906683,10.883904761904512,67.1401428571456,44.426476190475967
2020,01,Alabama,Pike,3.6150869565217763,1.5340869565217174,86.840652173913981,51.954043478261376,325.95530434782358,151.64234782608085
2020,01,Alabama,Randolph,5.5529130434780312,0.748652173913071,28.474565217390715,5.0126086956526645,81.422391304344558,17.506347826087143
2020,01,Alabama,Russell,1.0672608695652375,0.1826521739130284,73.845478260861654,44.904434782610551,469.87943478260826,379.89700000002142
2020,01,Alabama,Shelby,0.13013043478262457,0.032826086956521963,94.597434782605518,34.792434782608865,766.83039130434292,774.89339130436144
2020,01,Alabama,St. Clair,0.17256521739130534,0.033304347826087495,38.265304347826174,9.6166086956522818,355.15304347824906,238.5970434782615
2020,01,Alabama,Sumter,31.493615384615882,19.470153846153089,41.451076923076371,24.884307692307257,58.00061538461383,30.083769230768613
2020,01,Alabama,Talladega,0.25813043478259451,0.042913043478265168,56.690652173913286,12.992913043477891,364.25356521738905,178.77091304347891
2020,01,Alabama,Tallapoosa,3.1561304347825949,1.0549565217390404,72.949826086947709,15.621217391305102,289.68504347829349,97.873260869575844
2020,01,Alabama,Tuscaloosa,0.19217391304347864,0.076826086956517492,95.152391304351809,31.98391304347934,702.21100000003059,567.8276086956372
2020,01,Alabama,Walker,1.0125652173912498,0.29821739130435565,60.208956521740028,8.2568695652169382,284.74617391304014,32.746913043479715
2020,01,Alabama,Washington,2.3544782608694059,0.64369565217392111,12.320173913042725,4.3047826086957341,31.895173913045742,12.349782608696458
2020,01,Alabama,Wilcox,15.398250000000008,7.5979999999998373,61.681312499995826,19.182187499999923,137.2871874999918,32.375750000000068
2020,01,Alabama,Winston,5.285434782608923,15.894000000000139,60.208913043478674,64.6731739130443,188.22765217390591,181.26565217390609
2020,02,Alaska,Aleutians East,0.7802500000000302,0.19175000000000031,2.5247500000000263,0.75499999999999867,7.0062500000000965,2.3204999999999649
2020,02,Alaska,Aleutians West,6.2648124999997243,5.8094999999995336,6.7959374999999875,6.0505624999996552,7.3272499999993927,6.291499999999882
2020,02,Alaska,Anchorage,0.0752608695652151,0.025608695652173882,65.3826086956601,13.840173913043863,427.78960869566981,109.79556521739349
2020,02,Alaska,Bethel,1.6037727272727433,0.521272727272753,7.1190454545454962,1.5894545454545153,24.727636363636076,3.2807272727272561
2020,02,Alaska,Bristol Bay,2.71800000000002,0.31814285714286022,3.8171428571429,0.41999999999999754,5.3422857142857572,0.49085714285713733
2020,02,Alaska,Denali,7.56,12.773,7.56,12.773,7.56,12.773
2020,02,Alaska,Dillingham,4.4610434782609119,1.9953913043479166,78.995913043482886,21.007391304347472,254.99691304348428,47.8183913043476
2020,02,Alaska,Fairbanks North Star,0.27947826086955507,0.094173913043483812,59.527826086955194,14.817739130434717,279.75217391304983,101.00056521739643
2020,02,Alaska,Haines,5.5997857142857281,0.84657142857141654,7.1697857142856627,1.1299999999998456,8.786642857143244,1.5147142857142839
2020,02,Alaska,Hoonah-Angoon,29.956285714285883,4.5645714285715826,32.50828571428567,4.8732857142857782,35.0631428571434,5.2007142857143842
2020,02,Alaska,Juneau,0.90747826086961791,0.3383913043478432,87.355130434785025,13.425565217391741,400.58869565217674,47.501565217391835
2020,02,Alaska,Kenai Peninsula,0.39021739130435734,0.24939130434781806,28.744521739130189,9.9028695652169514,214.52339130434021,45.86973913043699
2020,02,Alaska,Ketchikan Gateway,9.9650869565213647,3.6583478260867008,66.881521739125887,53.434826086958196,205.93400000000443,172.81604347826871
2020,02,Alaska,Kodiak Island,13.655043478260863,4.4196956521743855,53.586869565216674,17.905652173911584,122.12391304347786,42.097173913044763
2020,02,Alaska,Kusilvak,2.4980555555555388,1.4831666666666459,5.6309999999998164,2.4198888888887917,9.4570555555553568,3.1553888888889086
2020,02,Alaska,Lake and Peninsula,3.3457499999999829,0.74099999999999877,3.3457499999999829,0.74099999999999877,3.3457499999999829,0.74099999999999877
2020,02,Alaska,Matanuska-Susitna,0.41673913043476213,0.19339130434782481,43.658521739131679,10.196347826087008,306.15878260870227,57.781434782607143
2020,02,Alaska,Nome,4.3263636363635811,1.1707727272727015,9.8104090909085038,1.8571363636364266,16.067909090909314,2.504499999999978
2020,02,Alaska,North Slope,0.50590000000002577,0.34629999999998373,9.2806499999998078,2.0825000000000711,33.977950000000355,9.1422500000000486
2020,02,Alaska,Northwest Arctic,1.6971666666666902,0.40238888888889313,5.0093888888888918,1.0747222222222397,8.6813333333335851,1.9526111111111151
2020,02,Alaska,Petersburg,26.632687499999406,9.8251875000002951,46.263437500000869,15.629437500000002,68.8536874999977,21.923437499999444
2020,02,Alaska,Prince of Wales-Hyder,13.9228749999997,1.5568125000000828,16.45862499999982,2.381812500000021,19.069312500000215,3.1195625000001037
2020,02,Alaska,Sitka,25.037190476190922,8.355190476190046,97.885571428567886,19.151476190475385,181.41719047618389,33.2193333333338
2020,02,Alaska,Skagway,3.3373333333331905,1.3224999999999811,6.9808333333333428,1.52900000000005,10.624333333333176,1.7356666666666523
2020,02,Alaska,Southeast Fairbanks,4.3920526315787747,0.96121052631575732,19.726473684208585,1.6229473684210931,44.517263157893865,2.5242105263156431
2020,02,Alaska,Valdez-Cordova,2.3513478260871952,0.51717391304348559,25.727695652172166,13.043391304348003,75.54886956522266,54.386826086953349
2020,02,Alaska,Wrangell,20.543733333332,4.9500000000001974,32.249533333332458,7.4590666666667831,51.514666666665228,11.327533333333507
2020,02,Alaska,Yakutat,5.402,19.128,5.402,19.128,5.402,19.128
2020,02,Alaska,Yukon-Koyukuk,4.12428571428589,0.85857142857143454,4.3522857142855553,1.7731428571428824,4.5801428571428691,3.2594285714286415
2020,04,Arizona,Apache,0.16582608695653064,0.065739130434788559,7.2922173913041206,5.0835652173917989,82.356260869560657,109.01665217390261
2020,04,Arizona,Cochise,0.21504347826086725,0.059347826086957711,60.926347826083578,9.7744782608694489,330.15239130435839,111.26534782608539
2020,04,Arizona,Coconino,0.10821739130434598,0.039652173913040788,77.497391304342557,16.885521739130407,521.0714347826214,274.71804347827833
2020,04,Arizona,Gila,1.5172173913044043,0.17947826086955931,46.128086956523319,7.0376521739131981,217.48808695653506,39.3374347826111
2020,04,Arizona,Graham,4.6383478260868172,0.99073913043480988,82.555739130429245,12.599826086956691,299.07830434783847,47.847478260868748
2020,04,Arizona,Greenlee,23.442391304347677,1.7765217391303874,65.0541739130478,11.560173913043585,127.11126086956583,30.054304347822953
2020,04,Arizona,La Paz,1.7282608695652302,0.34395652173911151,58.390739130436707,7.857565217391266,172.90408695653,31.919086956519152
2020,04,Arizona,Maricopa,0.0087826086956527948,0.003260869565217307,96.2813913043414,22.116000000000152,1089.6570869565476,890.94004347827058
2020,04,Arizona,Mohave,0.097086956521731271,0.023173913043478253,75.69560869565214,14.80652173913008,571.43408695649725,173.29073913043851
2020,04,Arizona,Navajo,0.18891304347824589,0.060565217391303647,45.173565217390426,8.3600434782610513,349.70604347825508,90.494130434788161
2020,04,Arizona,Pima,0.02969565217391398,0.0075217391304343486,89.978956521741026,13.469434782608367,886.80817391305959,637.001521739093
2020,04,Arizona,Pinal,0.15130434782609428,0.042521739130434923,82.764608695651773,16.015739130434529,762.00117391308288,373.21247826086233
2020,04,Arizona,Santa Cruz,0.66404347826089238,0.26669565217390623,46.764391304349957,9.47304347826104,173.27491304347456,46.192695652170833
2020,04,Arizona,Yavapai,0.23265217391304488,0.061217391304353379,85.002434782612241,13.127173913043382,480.31486956519444,196.30726086956213
2020,04,Arizona,Yuma,0.19204347826085838,0.047217391304351194,87.610695652182912,11.296347826087235,482.17504347828668,107.05726086956582
2020,05,Arkansas,Arkansas,4.3143043478260745,0.751869565217387,25.143913043477042,8.4719999999999231,60.475608695656049,25.028173913043844
2020,05,Arkansas,Ashley,4.390428571428501,1.3877619047618546,18.620142857142053,6.70509523809513,52.995285714282275,23.838095238096852
2020,05,Arkansas,Baxter,0.75504347826091966,0.16478260869565189,62.039000000001074,31.667826086957152,321.31321739130578,238.39773913044581
2020,05,Arkansas,Benton,0.093130434782609572,0.028782608695650837,113.66952173912243,37.088217391305164,800.89895652169218,582.09613043479328
2020,05,Arkansas,Boone,0.58769565217386832,0.12482608695651951,46.350565217390148,13.152608695652233,274.62030434781809,91.588173913044869
2020,05,Arkansas,Bradley,4.2211499999997075,1.0929500000000847,13.016500000000036,4.3956000000001119,32.3084499999998,15.431950000000198
2020,05,Arkansas,Calhoun,33.649692307692568,31.950153846154013,42.586153846152826,45.841153846154015,56.604384615386365,60.802000000000724
2020,05,Arkansas,Carroll,2.1745217391303497,0.41182608695656103,40.571913043478325,9.3223913043482778,185.33743478260479,49.9053478260843
2020,05,Arkansas,Chicot,11.963687499999315,1.5679374999999658,22.525625000000176,2.9799374999999539,36.074125000000421,4.760812499999882
2020,05,Arkansas,Clark,7.8289130434775229,2.6905217391304816,90.299652173915263,48.764434782610195,297.4611304347913,232.03939130433284
2020,05,Arkansas,Clay,7.7741363636361358,0.70168181818179409,39.283772727272364,12.193181818181673,91.652772727273074,51.697318181819824
2020,05,Arkansas,Cleburne,3.0573043478261415,2.7639565217390185,32.980260869563352,14.3704782608694,98.903695652177475,50.859173913041261
2020,05,Arkansas,Cleveland,3.3092352941176491,0.712058823529397,11.756000000000286,7.7355882352942684,20.450764705882246,15.86794117647028
2020,05,Arkansas,Columbia,9.87250000000082,3.7210909090910307,82.525045454548248,47.850772727273707,216.92500000000885,145.07222727273245
2020,05,Arkansas,Conway,16.331999999998448,3.4962857142857069,68.100904761905142,20.78376190476197,178.81719047619546,59.646476190475781
2020,05,Arkansas,Craighead,0.38056521739131677,0.11008695652174176,91.143913043478435,39.61730434782676,482.17365217389062,418.33173913043157
2020,05,Arkansas,Crawford,2.3263043478260319,0.17869565217391151,91.352347826089314,37.119347826091158,467.73430434781346,346.77717391305657
2020,05,Arkansas,Crittenden,4.57147826086951,0.521739130434757,88.500521739130193,11.060260869564292,309.633478260849,30.091652173912461
2020,05,Arkansas,Cross,4.8945909090911233,5.4158181818183584,52.348272727274093,29.601909090910635,153.34818181818355,108.14604545454836
2020,05,Arkansas,Dallas,7.2938888888889419,2.1254444444444949,13.335999999999748,27.48133333333347,20.068555555555935,76.7802222222248
2020,05,Arkansas,Desha,14.780952380953146,1.8999047619047127,41.475714285714744,6.3332857142855978,75.083380952378462,12.675952380952621
2020,05,Arkansas,Drew,7.9522173913045027,2.3146086956521787,33.459739130439736,8.5796956521738341,72.458043478261516,24.574521739130578
2020,05,Arkansas,Faulkner,0.15200000000001204,0.034521739130434055,44.032869565217041,14.89908695652162,629.71369565217753,366.428086956538
2020,05,Arkansas,Franklin,0.92004347826082666,1.0103913043478823,29.476043478260493,19.924434782607992,117.76765217392025,104.68408695652121
2020,05,Arkansas,Fulton,32.000263157894913,15.549210526315759,79.405210526316353,48.426894736841554,203.27936842104165,126.61773684210074
2020,05,Arkansas,Garland,0.31152173913044084,0.050260869565217324,44.3566521739135,11.000434782609146,335.30913043480319,200.13721739130659
2020,05,Arkansas,Grant,0.88231818181825272,0.29127272727272535,19.795227272726994,5.4726818181819334,64.72536363636064,24.446227272725345
2020,05,Arkansas,Greene,2.0156956521739531,0.91286956521740148,53.339434782606787,29.595260869565447,208.46508695651664,206.9901739130587
2020,05,Arkansas,Hempstead,7.5627727272730354,1.2209545454545387,33.555500000001892,14.440363636364495,85.523954545455652,48.225181818179635
2020,05,Arkansas,Hot Spring,11.323521739130403,2.3389565217390853,73.342217391298277,30.169086956521163,193.90052173911678,90.96343478260772
2020,05,Arkansas,Howard,10.06625000000056,4.2431874999998795,38.978562499998837,39.146187500000586,85.0820625000035,76.668937500000965
2020,05,Arkansas,Independence,0.85582608695649054,0.28913043478259864,72.946521739124151,19.798913043478795,282.2195217391498,100.47526086956448
2020,05,Arkansas,Izard,7.0704545454549379,2.0027727272728497,47.63890909090766,35.143545454543393,144.07595454544372,111.86481818181383
2020,05,Arkansas,Jackson,5.756499999999642,4.30981818181825,29.467272727272306,6.8931818181820974,64.1570000000031,10.699818181817715
2020,05,Arkansas,Jefferson,0.44991304347827527,0.12091304347826583,23.247043478260782,6.1898695652175295,146.84899999999317,62.21943478261224
2020,05,Arkansas,Johnson,3.422857142857084,0.77714285714288833,22.252666666666919,7.7780952380952337,103.85195238095211,43.662047619047051
2020,05,Arkansas,Lafayette,27.744217391302396,2.25704347826067,53.281999999999194,4.0377391304347148,82.581695652178453,6.0708260869562434
2020,05,Arkansas,Lawrence,13.020700000000057,11.869100000000184,48.287700000001543,47.886300000000659,124.13784999999311,114.28399999999824
2020,05,Arkansas,Lee,11.314250000000143,1.5986249999999953,12.985125000000016,1.6267499999999704,14.655999999999718,1.6548750000000032
2020,05,Arkansas,Lincoln,3.1752499999999393,31.501624999999581,14.580249999999836,44.46337500000174,35.204499999998191,65.129000000004154
2020,05,Arkansas,Little River,30.398285714287006,3.1329047619048267,40.484619047620519,4.51866666666657,52.412142857148147,6.0362857142856416
2020,05,Arkansas,Logan,3.4403043478259638,0.70713043478261506,18.845347826087131,8.8652173913044212,69.2749565217399,41.376043478262361
2020,05,Arkansas,Lonoke,0.10073913043478032,0.032130434782610726,34.214695652174086,7.59799999999983,244.38404347824644,193.99586956522856
2020,05,Arkansas,Madison,6.8645714285714208,1.305285714285692,37.041666666664845,26.788190476190469,80.745761904766383,69.575380952386254
2020,05,Arkansas,Marion,4.1358695652174733,0.77282608695644006,15.176739130434711,10.349782608694753,37.63704347825972,36.817695652173583
2020,05,Arkansas,Miller,3.0399999999998797,0.55013043478264323,79.420521739125647,28.198304347825324,304.29334782607958,140.22178260870257
2020,05,Arkansas,Mississippi,2.0760434782608903,0.44034782608697848,62.222000000003149,16.359130434783435,212.30439130434877,102.64986956521543
2020,05,Arkansas,Monroe,12.706625000000091,7.7416250000001119,23.557999999999822,9.960375000000667,38.245500000000767,13.749249999999863
2020,05,Arkansas,Montgomery,9.23537500000014,3.0919375000000171,19.132062500000643,3.5956874999999728,31.660687500000162,4.4846875000000193
2020,05,Arkansas,Nevada,21.085777777777402,3.3813333333333651,29.198777777777643,14.193888888888832,39.912333333333855,25.712222222221985
2020,05,Arkansas,Newton,4.4614347826087251,0.75730434782607725,12.301608695652101,2.6964782608697231,27.031695652174395,8.801782608695337
2020,05,Arkansas,Ouachita,4.6433478260868384,1.3556521739130962,49.974347826090657,27.241739130434702,166.35243478262197,125.69030434781939
2020,05,Arkansas,Perry,6.0343809523810243,1.8016666666668093,25.85238095238093,20.529904761903996,71.744047619047691,92.807428571428261
2020,05,Arkansas,Phillips,25.012190476190863,6.8168571428568629,54.640238095238118,11.826904761905158,95.0638571428574,20.985333333332804
2020,05,Arkansas,Pike,63.540937499996524,19.549625000001516,79.741500000000954,62.957687499997846,114.77693749999497,114.93550000000104
2020,05,Arkansas,Poinsett,5.3290476190474534,1.6374761904761368,46.738809523806331,8.9526666666670547,137.46266666666591,42.872714285712092
2020,05,Arkansas,Polk,3.871913043478532,0.74834782608693473,39.508826086955438,9.2988260869561667,133.18878260869903,52.79334782608332
2020,05,Arkansas,Pope,0.24565217391304778,0.11517391304347731,47.861695652175513,14.880347826086497,340.86143478261687,145.82017391304248
2020,05,Arkansas,Prairie,4.1245882352941479,0.76652941176474865,14.409999999999341,6.5997647058825493,30.558176470587721,15.505647058823445
2020,05,Arkansas,Pulaski,0.073869565217393379,0.016999999999999495,83.931130434780769,30.715043478261602,794.50160869566787,686.301478260918
2020,05,Arkansas,Randolph,15.016411764706014,8.9184705882352038,28.333470588233681,27.997235294117957,43.962823529413768,57.477529411765317
2020,05,Arkansas,Saline,0.26382608695654808,0.12217391304347885,54.724782608696145,26.87004347826057,478.08852173914738,381.77578260870564
2020,05,Arkansas,Scott,3.5460000000000438,0.52726315789472744,14.406315789474275,2.568631578947552,42.08657894736826,9.0018421052632043
2020,05,Arkansas,Searcy,4.9336428571426119,0.712571428571402,9.2703571428577369,2.2486428571428219,16.009428571428451,5.7709285714285858
2020,05,Arkansas,Sebastian,0.33447826086956117,0.08991304347825875,90.85986956521856,32.037956521740448,636.99321739128118,532.82239130433891
2020,05,Arkansas,Sevier,18.0122857142851,6.4465238095237307,34.433523809525262,11.172380952381319,53.856380952382935,19.210571428571285
2020,05,Arkansas,Sharp,1.8414347826086932,0.77073913043479747,43.679913043478528,16.752695652174349,203.03439130434404,112.51430434781996
2020,05,Arkansas,St. Francis,1.9009545454546111,0.35081818181819197,21.517136363636681,4.0315909090911832,74.143772727267958,22.20086363636339
2020,05,Arkansas,Stone,1.93734782608699,0.32730434782608386,12.069608695651482,3.9952608695651741,34.722782608695333,11.589869565217059
2020,05,Arkansas,Union,1.614347826086884,0.71478260869559751,64.002086956517189,16.873391304348644,268.044999999997,85.435521739130692
2020,05,Arkansas,Van Buren,1.7573043478261559,0.3805652173912828,13.633130434782517,8.0434347826087134,47.09269565217501,28.786913043479917
2020,05,Arkansas,Washington,0.094347826086952136,0.036217391304346896,107.34365217391198,52.991260869569459,740.60573913043822,721.8211739130536
2020,05,Arkansas,White,0.29286956521738394,0.087521739130436066,35.972521739132986,10.450260869564579,258.08921739130096,148.82195652173138
2020,05,Arkansas,Woodruff,7.9854666666665253,1.5700666666667003,12.10866666666616,2.2571999999998944,17.321799999999282,3.7042666666667765
2020,05,Arkansas,Yell,3.0296956521739054,0.7819130434782644,31.265391304349205,9.7061304347824482,106.27500000000474,32.881782608694664
2020,06,California,Alameda,0.023565217391304037,0.0035217391304347141,107.65521739129781,34.349347826087424,961.22834782604923,866.2357391304439
2020,06,California,Amador,0.82899999999993945,0.22873913043477853,36.60565217391148,6.7700869565220341,189.4954782608699,53.566217391305159
2020,06,California,Butte,0.12973913043478977,0.042347826086957183,100.69534782608757,14.877043478261905,704.50952173916176,435.56060869567455
2020,06,California,Calaveras,0.51782608695655752,0.16891304347826344,51.9549565217402,8.3419130434791438,250.16195652173005,94.418782608698123
2020,06,California,Colusa,0.88773913043484454,0.29373913043476979,22.68500000000056,9.3873913043478083,96.460826086959031,51.592565217390181
2020,06,California,Contra Costa,0.0360869565217384,0.0086086956521743072,117.31852173913069,22.75834782608603,934.86126086958768,804.96478260870947
2020,06,California,Del Norte,2.0950434782608243,0.78282608695651579,59.095565217389812,9.7526086956524445,202.36360869565362,34.175260869566984
2020,06,California,El Dorado,0.066434782608696646,0.024478260869564221,79.100608695652426,12.810956521739103,788.91799999998534,479.18917391303
2020,06,California,Fresno,0.060652173913043853,0.0090434782608702479,97.723565217384035,25.143391304347688,997.97873913049955,799.06039130435408
2020,06,California,Glenn,7.2346086956523941,0.72521739130434015,36.713043478261547,11.321652173912737,155.18117391303207,59.053043478264023
2020,06,California,Humboldt,0.1699999999999966,0.06056521739130858,64.432608695650174,10.556391304348288,545.62108695657139,88.133391304347541
2020,06,California,Imperial,0.24230434782607638,0.091956521739124122,76.4206086956582,10.08173913043478,467.64308695651431,79.229260869562083
2020,06,California,Inyo,22.865684210526254,6.0816315789472322,37.03036842105417,12.093368421052286,56.374947368419214,20.542263157895228
2020,06,California,Kern,0.049043478260867378,0.011173913043477124,71.864086956518676,17.682260869565269,927.91117391311354,687.63713043474729
2020,06,California,Kings,0.4182608695651977,0.08173913043478058,102.23447826087242,13.419347826086872,695.05239130436792,184.07113043479129
2020,06,California,Lake,0.4457826086956666,0.096478260869565846,58.171782608696653,16.497217391305202,318.98978260871837,108.45847826086624
2020,06,California,Lassen,0.28104347826087261,0.078521739130431659,23.375304347826305,4.7516521739129081,187.2821739130377,46.93317391304501
2020,06,California,Los Angeles,0.0095652173913049563,0.0025652173913044123,100.96260869564794,25.078826086956013,1189.1133478260954,1036.8263043478198
2020,06,California,Madera,0.32939130434784164,0.056173913043479268,61.474739130434806,10.250434782608869,541.39926086960986,156.63913043478868
2020,06,California,Marin,0.091782608695650775,0.027913043478258938,134.30586956521637,19.817173913041483,880.54213043482093,590.63778260870367
2020,06,California,Mariposa,0.66230434782607628,0.20334782608694371,12.563217391304923,4.54482608695647,61.696782608697234,42.436608695649525
2020,06,California,Mendocino,0.16795652173913408,0.07013043478260747,44.611260869565605,6.853086956521607,281.4796521739093,104.51021739130111
2020,06,California,Merced,0.11365217391303757,0.060478260869566,92.703869565225119,15.780826086955978,703.94939130435966,410.80973913044318
2020,06,California,Modoc,5.9830000000001773,1.5455909090909254,11.566090909091084,6.05404545454514,21.671181818181893,17.861181818181585
2020,06,California,Mono,0.63334782608695017,0.21256521739130618,88.065956521740972,42.739000000000971,467.73965217391424,473.32826086958892
2020,06,California,Monterey,0.077217391304350791,0.028826086956524756,97.141608695652153,19.231521739131363,881.6491304347752,609.64078260866859
2020,06,California,Napa,0.18299999999999775,0.035826086956522438,98.310434782611622,20.672086956522861,782.79917391305389,501.19143478259429
