year,geoid,state,county,download_min,upload_min,download_avg,upload_avg,download_max,upload_max,download_minRTT _r1,download_minRTT_r2,upload_minRTT_r1,upload_minRTT_r2
2020,01,Alabama,Fayette,6.8142500000003716,2.3490999999999267,30.848949999998823,11.155199999999331,74.617699999994969,33.676349999999651,47.264600000003085,46.459249999997546,39.648550000000164,43.066050000003095
2020,01,Alabama,Franklin,15.770833333332487,2.7138888888888628,46.636055555558542,7.1261666666666086,89.977611111114328,13.021499999999621,36.404944444443544,35.753444444441058,35.551944444442356,37.074333333332042
2020,01,Alabama,Geneva,18.95440909091025,3.5011363636359958,74.997681818173248,20.641590909091295,178.17172727273135,52.9649545454545,38.961363636364922,37.911681818182821,37.815045454544496,36.96509090909106
2020,01,Alabama,Greene,9.9544375000000134,9.0521249999995277,20.795375000000174,18.278500000001511,34.804937500002481,28.601687499999844,66.053875000005888,86.546937500007857,74.705875000004909,102.45312499999274
2020,01,Alabama,Hale,27.305476190475396,2.8849999999999829,51.074857142860211,14.861285714285151,92.8670476190474,39.3911904761921,34.523857142860543,34.067904761903776,36.122095238095142,36.14223809523638
2020,01,Alabama,Henry,8.64009523809543,1.955238095237948,19.765952380952271,5.5132380952381146,37.915142857144758,13.147142857142647,49.360714285716178,50.077809523810053,36.623238095239834,36.399047619048559
2020,01,Alabama,Houston,0.26573913043476266,0.059130434782606114,62.289173913046547,11.357000000000447,414.76530434783012,95.967043478268309,36.250695652171089,35.964956521740689,36.391652173912355,36.621043478260574
2020,01,Alabama,Jackson,1.7686521739129351,0.81821739130429016,57.628956521740051,39.260391304347749,307.03182608695545,247.96969565217253,21.491434782608152,21.630304347827725,20.996304347826968,20.724130434782023
2020,01,Alabama,Jefferson,0.056521739130432049,0.010565217391305759,84.20782608696058,29.790826086955061,828.1067391304,734.30504347820749,25.18234782608539,25.238608695650925,25.416173913042758,25.381086956521077
2020,01,Alabama,Lamar,18.106380952380427,13.178190476190881,45.147999999994873,25.668619047618396,82.955904761904677,43.99199999999977,42.2776666666649,41.929238095240166,122.72852380953239,36.657190476192653
2020,01,Alabama,Lauderdale,0.50056521739130388,0.14165217391304094,76.871434782610578,28.357260869565923,412.90173913041821,350.25143478262049,27.76104347826109,27.830043478261231,28.632347826086672,28.821999999999605
2020,01,Alabama,Lawrence,24.116526315787496,2.9065263157894918,40.927105263159874,6.2215789473686627,69.304368421058371,15.157578947368332,39.378421052631317,43.7816842105249,40.676368421051031,42.260789473685016
2020,01,Alabama,Lee,0.30291304347828524,0.032521739130434664,71.852956521741731,25.021,598.55534782605275,442.244913043462,25.383956521739321,25.39795652174163,25.218173913042509,25.266695652175041
2020,01,Alabama,Limestone,7.9020222222222163,4.3050888888887933,79.725311111116781,49.502977777779037,408.83611111110645,327.8147111111341,25.578666666665768,27.212422222221367,28.927866666667448,26.259511111111443
2020,01,Alabama,Lowndes,6.33172222222275,3.51166666666687,15.82499999999998,9.2016666666660125,32.374111111113294,21.5067222222198,42.305555555554065,42.31722222222426,44.484444444442744,46.094111111106827
2020,01,Alabama,Macon,18.503894736842224,4.3302105263158523,33.487105263159712,9.67873684210537,55.075421052631434,17.893999999999572,83.567157894734407,83.414789473682674,69.6996315789457,70.035842105268131
2020,01,Alabama,Madison,0.071652173913047693,0.023695652173913166,132.55321739130676,73.977043478258253,897.2206521739862,768.30860869565015,19.145217391306918,19.173608695652707,19.921260869565177,19.959521739128828
2020,01,Alabama,Marengo,3.5078095238095006,1.3482380952381707,13.909904761904247,5.7165238095236255,29.902333333336607,16.311380952380695,30.995142857143588,30.514666666669292,36.714285714288948,34.462333333328985
2020,01,Alabama,Marion,4.192608695652507,6.1905217391307357,80.167086956519626,74.159043478263925,294.14056521738377,303.5732608695609,27.166304347826809,27.607347826087356,28.967913043477623,28.443695652174497
2020,01,Alabama,Marshall,0.4804782608695693,0.12130434782608908,68.029304347820158,17.517043478260824,389.898304347796,244.45917391304309,31.242782608695354,31.238043478261833,31.633217391306712,31.697260869569366
2020,01,Alabama,Mobile,0.11056521739130254,0.020913043478260718,83.746565217397944,40.256260869562411,703.48004347823223,673.03639130439888,37.118347826084772,37.037695652173753,37.672869565214064,37.828913043480121
2020,01,Alabama,Monroe,3.2100869565218049,0.67739130434780637,41.875086956521251,11.85634782608691,130.50591304348583,37.95791304347717,54.807000000000556,54.592434782613083,55.859086956524607,55.177217391302889
2020,01,Alabama,Montgomery,0.18204347826085762,0.073695652173910386,89.341260869558624,26.835173913044944,666.9218260869377,587.14473913039672,24.144260869565521,24.141043478259633,25.049782608696169,25.059478260868474
2020,01,Alabama,Morgan,0.4897826086955957,0.071652173913037936,83.226391304347416,28.618000000003764,529.27182608702287,479.53260869567623,30.777739130434504,30.638869565217192,31.55369565217384,31.107043478261257
2020,01,Alabama,Perry,25.865866666667131,5.0856666666664445,48.589400000001767,23.870333333332081,84.038200000001481,52.451066666663209,29.767466666667065,29.273000000002618,24.790466666666408,24.909333333333397
2020,01,Alabama,Pickens,7.8344285714279449,1.9802380952382381,28.655904761906683,10.883904761904512,67.1401428571456,44.426476190475967,60.723666666665288,60.24357142857486,43.12376190476229,42.928952380950307
2020,01,Alabama,Pike,3.6150869565217763,1.5340869565217174,86.840652173913981,51.954043478261376,325.95530434782358,151.64234782608085,15.92447826086771,16.119565217389848,16.539086956523114,16.658260869564902
2020,01,Alabama,Randolph,5.5529130434780312,0.748652173913071,28.474565217390715,5.0126086956526645,81.422391304344558,17.506347826087143,44.801739130437788,45.7382608695619,45.2621739130473,45.187173913041114
2020,01,Alabama,Russell,1.0672608695652375,0.1826521739130284,73.845478260861654,44.904434782610551,469.87943478260826,379.89700000002142,20.540217391306964,20.384521739130793,19.95591304347467,20.147826086956862
2020,01,Alabama,Shelby,0.13013043478262457,0.032826086956521963,94.597434782605518,34.792434782608865,766.83039130434292,774.89339130436144,25.344217391303538,25.411304347826729,25.399434782611927,25.293826086957175
2020,01,Alabama,St. Clair,0.17256521739130534,0.033304347826087495,38.265304347826174,9.6166086956522818,355.15304347824906,238.5970434782615,35.96686956521657,35.8726956521766,36.649652173911356,36.452000000002009
2020,01,Alabama,Sumter,31.493615384615882,19.470153846153089,41.451076923076371,24.884307692307257,58.00061538461383,30.083769230768613,29.673307692307791,29.673307692307791,27.975692307691748,27.975692307691748
2020,01,Alabama,Talladega,0.25813043478259451,0.042913043478265168,56.690652173913286,12.992913043477891,364.25356521738905,178.77091304347891,29.0635217391301,29.013434782609643,28.3529565217402,28.316130434783577
2020,01,Alabama,Tallapoosa,3.1561304347825949,1.0549565217390404,72.949826086947709,15.621217391305102,289.68504347829349,97.873260869575844,29.404608695652936,29.63065217391334,30.607956521737751,31.277217391304916
2020,01,Alabama,Tuscaloosa,0.19217391304347864,0.076826086956517492,95.152391304351809,31.98391304347934,702.21100000003059,567.8276086956372,23.890956521737465,23.922826086956963,24.434565217391775,24.471130434782971
2020,01,Alabama,Walker,1.0125652173912498,0.29821739130435565,60.208956521740028,8.2568695652169382,284.74617391304014,32.746913043479715,37.004521739129707,36.767739130434862,36.681304347826526,36.389434782608035
2020,01,Alabama,Washington,2.3544782608694059,0.64369565217392111,12.320173913042725,4.3047826086957341,31.895173913045742,12.349782608696458,56.031782608695515,55.508826086952034,53.363173913044939,54.09908695652171
2020,01,Alabama,Wilcox,15.398250000000008,7.5979999999998373,61.681312499995826,19.182187499999923,137.2871874999918,32.375750000000068,52.442749999998036,55.966062499996383,59.799625000001505,53.66324999999879
2020,01,Alabama,Winston,5.285434782608923,15.894000000000139,60.208913043478674,64.6731739130443,188.22765217390591,181.26565217390609,36.664608695654216,38.3884782608662,36.007565217393477,35.494999999999472
2020,02,Alaska,Aleutians East,0.7802500000000302,0.19175000000000031,2.5247500000000263,0.75499999999999867,7.0062500000000965,2.3204999999999649,577.96775000001264,569.88425000000746,567.13175000000513,579.59099999999216
2020,02,Alaska,Aleutians West,6.2648124999997243,5.8094999999995336,6.7959374999999875,6.0505624999996552,7.3272499999993927,6.291499999999882,534.501812499971,546.52456249999875,499.59174999999755,491.27843749999818
2020,02,Alaska,Anchorage,0.0752608695652151,0.025608695652173882,65.3826086956601,13.840173913043863,427.78960869566981,109.79556521739349,63.957173913044258,64.230478260866022,65.468956521745071,65.42134782609071
2020,02,Alaska,Bethel,1.6037727272727433,0.521272727272753,7.1190454545454962,1.5894545454545153,24.727636363636076,3.2807272727272561,95.316136363630875,95.79609090909149,91.7159999999972,91.049636363637788
2020,02,Alaska,Bristol Bay,2.71800000000002,0.31814285714286022,3.8171428571429,0.41999999999999754,5.3422857142857572,0.49085714285713733,71.664285714286,70.443428571425827,66.5228571428569,65.704000000001741
2020,02,Alaska,Denali,7.56,12.773,7.56,12.773,7.56,12.773,50.0,50.0,49.368,49.368
2020,02,Alaska,Dillingham,4.4610434782609119,1.9953913043479166,78.995913043482886,21.007391304347472,254.99691304348428,47.8183913043476,59.142304347827881,60.497999999998946,59.26456521739042,58.999608695652419
2020,02,Alaska,Fairbanks North Star,0.27947826086955507,0.094173913043483812,59.527826086955194,14.817739130434717,279.75217391304983,101.00056521739643,70.0708260869517,70.20447826087107,71.142173913039414,70.418521739135187
2020,02,Alaska,Haines,5.5997857142857281,0.84657142857141654,7.1697857142856627,1.1299999999998456,8.786642857143244,1.5147142857142839,54.503928571427515,54.145000000003726,88.455285714281615,88.593428571434814
2020,02,Alaska,Hoonah-Angoon,29.956285714285883,4.5645714285715826,32.50828571428567,4.8732857142857782,35.0631428571434,5.2007142857143842,157.95842857142398,129.96871428571239,139.04057142857334,158.74957142857434
2020,02,Alaska,Juneau,0.90747826086961791,0.3383913043478432,87.355130434785025,13.425565217391741,400.58869565217674,47.501565217391835,51.687695652176181,52.067434782608942,52.095304347823266,51.685782608698332
2020,02,Alaska,Kenai Peninsula,0.39021739130435734,0.24939130434781806,28.744521739130189,9.9028695652169514,214.52339130434021,45.86973913043699,62.486782608695371,62.504869565226123,65.869565217395731,66.03191304348185
2020,02,Alaska,Ketchikan Gateway,9.9650869565213647,3.6583478260867008,66.881521739125887,53.434826086958196,205.93400000000443,172.81604347826871,46.918826086958887,45.477652173911686,48.004260869565677,48.04947826086611
2020,02,Alaska,Kodiak Island,13.655043478260863,4.4196956521743855,53.586869565216674,17.905652173911584,122.12391304347786,42.097173913044763,64.97673913043613,65.01878260869492,78.602521739131248,77.91126086956811
2020,02,Alaska,Kusilvak,2.4980555555555388,1.4831666666666459,5.6309999999998164,2.4198888888887917,9.4570555555553568,3.1553888888889086,124.22805555555269,126.4093888888886,129.01944444444217,131.18050000000184
2020,02,Alaska,Lake and Peninsula,3.3457499999999829,0.74099999999999877,3.3457499999999829,0.74099999999999877,3.3457499999999829,0.74099999999999877,71.189750000000387,62.751000000001419,75.147250000000781,63.52200000000024
2020,02,Alaska,Matanuska-Susitna,0.41673913043476213,0.19339130434782481,43.658521739131679,10.196347826087008,306.15878260870227,57.781434782607143,53.523217391307405,53.174999999999606,54.789826086954328,54.7028695652185
2020,02,Alaska,Nome,4.3263636363635811,1.1707727272727015,9.8104090909085038,1.8571363636364266,16.067909090909314,2.504499999999978,133.8339999999933,140.14463636363533,127.4608181818127,122.72277272727833
2020,02,Alaska,North Slope,0.50590000000002577,0.34629999999998373,9.2806499999998078,2.0825000000000711,33.977950000000355,9.1422500000000486,155.64550000000926,162.5719000000075,157.61654999999212,167.00590000000341
2020,02,Alaska,Northwest Arctic,1.6971666666666902,0.40238888888889313,5.0093888888888918,1.0747222222222397,8.6813333333335851,1.9526111111111151,132.2438333333329,131.98444444444024,125.2835555555565,121.81333333333171
2020,02,Alaska,Petersburg,26.632687499999406,9.8251875000002951,46.263437500000869,15.629437500000002,68.8536874999977,21.923437499999444,45.163499999998486,41.650062499999763,44.094437499998712,41.559312499999322
2020,02,Alaska,Prince of Wales-Hyder,13.9228749999997,1.5568125000000828,16.45862499999982,2.381812500000021,19.069312500000215,3.1195625000001037,58.062562499996737,64.447125000003467,65.432249999997964,67.199875000000063
2020,02,Alaska,Sitka,25.037190476190922,8.355190476190046,97.885571428567886,19.151476190475385,181.41719047618389,33.2193333333338,54.533904761905418,56.897999999998532,57.265238095236995,64.84361904761812
2020,02,Alaska,Skagway,3.3373333333331905,1.3224999999999811,6.9808333333333428,1.52900000000005,10.624333333333176,1.7356666666666523,54.112833333334812,55.065166666667757,50.054833333333349,48.831999999999546
2020,02,Alaska,Southeast Fairbanks,4.3920526315787747,0.96121052631575732,19.726473684208585,1.6229473684210931,44.517263157893865,2.5242105263156431,97.10405263158,93.360526315787965,96.884684210521783,99.9211578947427
2020,02,Alaska,Valdez-Cordova,2.3513478260871952,0.51717391304348559,25.727695652172166,13.043391304348003,75.54886956522266,54.386826086953349,81.869826086951832,81.97734782608525,90.44860869565386,81.854434782611989
2020,02,Alaska,Wrangell,20.543733333332,4.9500000000001974,32.249533333332458,7.4590666666667831,51.514666666665228,11.327533333333507,60.352066666667547,62.729133333337643,68.483199999998959,68.233866666663147
2020,02,Alaska,Yakutat,5.402,19.128,5.402,19.128,5.402,19.128,89.0,89.0,89.229,89.229
2020,02,Alaska,Yukon-Koyukuk,4.12428571428589,0.85857142857143454,4.3522857142855553,1.7731428571428824,4.5801428571428691,3.2594285714286415,75.5132857142857,76.353571428573161,86.617714285716389,98.45428571428458
2020,04,Arizona,Apache,0.16582608695653064,0.065739130434788559,7.2922173913041206,5.0835652173917989,82.356260869560657,109.01665217390261,71.480608695645572,72.787608695648842,72.427913043477858,73.219434782615679
2020,04,Arizona,Cochise,0.21504347826086725,0.059347826086957711,60.926347826083578,9.7744782608694489,330.15239130435839,111.26534782608539,35.691043478265172,35.601521739128671,36.709347826092767,36.436826086960238
2020,04,Arizona,Coconino,0.10821739130434598,0.039652173913040788,77.497391304342557,16.885521739130407,521.0714347826214,274.71804347827833,31.635869565216719,31.615521739129122,34.007304347825183,34.126913043479085
2020,04,Arizona,Gila,1.5172173913044043,0.17947826086955931,46.128086956523319,7.0376521739131981,217.48808695653506,39.3374347826111,32.513956521739019,31.991434782605886,34.0750869565183,33.916521739129159
2020,04,Arizona,Graham,4.6383478260868172,0.99073913043480988,82.555739130429245,12.599826086956691,299.07830434783847,47.847478260868748,27.211086956521768,26.564043478261439,29.117913043477706,28.877347826088297
2020,04,Arizona,Greenlee,23.442391304347677,1.7765217391303874,65.0541739130478,11.560173913043585,127.11126086956583,30.054304347822953,46.036478260868435,45.572000000001424,45.493913043480887,44.767043478259154
2020,04,Arizona,La Paz,1.7282608695652302,0.34395652173911151,58.390739130436707,7.857565217391266,172.90408695653,31.919086956519152,34.425826086955517,34.762956521737713,34.687913043478048,34.92930434782479
2020,04,Arizona,Maricopa,0.0087826086956527948,0.003260869565217307,96.2813913043414,22.116000000000152,1089.6570869565476,890.94004347827058,28.110478260870256,28.105565217390698,29.25795652173791,29.242086956520478
2020,04,Arizona,Mohave,0.097086956521731271,0.023173913043478253,75.69560869565214,14.80652173913008,571.43408695649725,173.29073913043851,33.35673913043307,33.290130434784722,35.077304347825319,34.850695652170863
2020,04,Arizona,Navajo,0.18891304347824589,0.060565217391303647,45.173565217390426,8.3600434782610513,349.70604347825508,90.494130434788161,46.179913043478983,45.807391304345906,45.958173913041314,46.139695652175774
2020,04,Arizona,Pima,0.02969565217391398,0.0075217391304343486,89.978956521741026,13.469434782608367,886.80817391305959,637.001521739093,29.715043478260192,29.662086956521666,30.973260869565888,31.034739130435877
2020,04,Arizona,Pinal,0.15130434782609428,0.042521739130434923,82.764608695651773,16.015739130434529,762.00117391308288,373.21247826086233,30.644478260869832,30.833956521738621,32.534999999999108,32.540999999994469
2020,04,Arizona,Santa Cruz,0.66404347826089238,0.26669565217390623,46.764391304349957,9.47304347826104,173.27491304347456,46.192695652170833,38.162086956524774,38.0392608695659,37.790956521737513,38.027391304348541
2020,04,Arizona,Yavapai,0.23265217391304488,0.061217391304353379,85.002434782612241,13.127173913043382,480.31486956519444,196.30726086956213,29.135391304346008,29.119521739128473,30.310521739128365,30.077782608696086
2020,04,Arizona,Yuma,0.19204347826085838,0.047217391304351194,87.610695652182912,11.296347826087235,482.17504347828668,107.05726086956582,20.113173913043724,20.099130434782982,21.087217391303671,21.10082608695679
2020,05,Arkansas,Arkansas,4.3143043478260745,0.751869565217387,25.143913043477042,8.4719999999999231,60.475608695656049,25.028173913043844,47.39143478260695,48.306086956522137,50.563434782611189,51.0521739130412
2020,05,Arkansas,Ashley,4.390428571428501,1.3877619047618546,18.620142857142053,6.70509523809513,52.995285714282275,23.838095238096852,32.711047619047413,34.445952380950494,38.194952380952564,35.755714285713488
2020,05,Arkansas,Baxter,0.75504347826091966,0.16478260869565189,62.039000000001074,31.667826086957152,321.31321739130578,238.39773913044581,44.782695652171704,44.523391304349275,47.928608695656273,47.659000000000141
2020,05,Arkansas,Benton,0.093130434782609572,0.028782608695650837,113.66952173912243,37.088217391305164,800.89895652169218,582.09613043479328,26.481086956521839,26.556217391305164,27.758304347826691,27.786347826086324
2020,05,Arkansas,Boone,0.58769565217386832,0.12482608695651951,46.350565217390148,13.152608695652233,274.62030434781809,91.588173913044869,36.393565217391384,36.17586956521658,37.915347826086411,37.906304347830208
2020,05,Arkansas,Bradley,4.2211499999997075,1.0929500000000847,13.016500000000036,4.3956000000001119,32.3084499999998,15.431950000000198,59.530999999999324,56.874899999998838,55.172349999998474,57.647649999999437
2020,05,Arkansas,Calhoun,33.649692307692568,31.950153846154013,42.586153846152826,45.841153846154015,56.604384615386365,60.802000000000724,27.17684615384605,27.633692307692144,27.499153846153746,26.751769230769291
2020,05,Arkansas,Carroll,2.1745217391303497,0.41182608695656103,40.571913043478325,9.3223913043482778,185.33743478260479,49.9053478260843,32.23669565217422,31.972217391305463,33.810695652174694,34.256565217391788
2020,05,Arkansas,Chicot,11.963687499999315,1.5679374999999658,22.525625000000176,2.9799374999999539,36.074125000000421,4.760812499999882,30.231875000000382,30.505000000001033,33.244375000000765,31.240062500000281
2020,05,Arkansas,Clark,7.8289130434775229,2.6905217391304816,90.299652173915263,48.764434782610195,297.4611304347913,232.03939130433284,43.960086956523973,45.046652173912321,47.803826086955333,47.562304347824856
2020,05,Arkansas,Clay,7.7741363636361358,0.70168181818179409,39.283772727272364,12.193181818181673,91.652772727273074,51.697318181819824,52.487227272723679,51.769999999998831,53.986772727274307,54.2413636363631
2020,05,Arkansas,Cleburne,3.0573043478261415,2.7639565217390185,32.980260869563352,14.3704782608694,98.903695652177475,50.859173913041261,50.836434782609487,50.693652173909861,53.512347826087549,52.254565217391573
2020,05,Arkansas,Cleveland,3.3092352941176491,0.712058823529397,11.756000000000286,7.7355882352942684,20.450764705882246,15.86794117647028,45.940235294119582,73.308529411766571,58.303529411762909,55.660411764704222
2020,05,Arkansas,Columbia,9.87250000000082,3.7210909090910307,82.525045454548248,47.850772727273707,216.92500000000885,145.07222727273245,45.503772727274736,45.099272727270559,45.097863636364053,45.126590909091156
2020,05,Arkansas,Conway,16.331999999998448,3.4962857142857069,68.100904761905142,20.78376190476197,178.81719047619546,59.646476190475781,40.631523809523891,43.658761904761512,39.903428571427341,39.413238095236771
2020,05,Arkansas,Craighead,0.38056521739131677,0.11008695652174176,91.143913043478435,39.61730434782676,482.17365217389062,418.33173913043157,41.169521739132136,41.22817391304077,42.955347826087149,43.198391304346686
2020,05,Arkansas,Crawford,2.3263043478260319,0.17869565217391151,91.352347826089314,37.119347826091158,467.73430434781346,346.77717391305657,28.513260869566004,28.324782608694345,28.834260869564361,28.886652173911941
2020,05,Arkansas,Crittenden,4.57147826086951,0.521739130434757,88.500521739130193,11.060260869564292,309.633478260849,30.091652173912461,34.032739130437534,33.998260869565634,37.061043478262206,36.36295652173925
2020,05,Arkansas,Cross,4.8945909090911233,5.4158181818183584,52.348272727274093,29.601909090910635,153.34818181818355,108.14604545454836,34.312499999998913,34.319545454547232,34.654590909089293,34.935772727275541
2020,05,Arkansas,Dallas,7.2938888888889419,2.1254444444444949,13.335999999999748,27.48133333333347,20.068555555555935,76.7802222222248,32.791666666664568,30.925777777777878,34.536555555555928,31.828111111111479
2020,05,Arkansas,Desha,14.780952380953146,1.8999047619047127,41.475714285714744,6.3332857142855978,75.083380952378462,12.675952380952621,42.408428571432594,43.744238095235296,47.061714285714253,47.969000000000889
2020,05,Arkansas,Drew,7.9522173913045027,2.3146086956521787,33.459739130439736,8.5796956521738341,72.458043478261516,24.574521739130578,32.876695652174213,33.01826086956644,31.944086956522725,31.7452173913043
2020,05,Arkansas,Faulkner,0.15200000000001204,0.034521739130434055,44.032869565217041,14.89908695652162,629.71369565217753,366.428086956538,33.880652173914307,34.174956521738551,34.695956521735532,34.6758260869547
2020,05,Arkansas,Franklin,0.92004347826082666,1.0103913043478823,29.476043478260493,19.924434782607992,117.76765217392025,104.68408695652121,42.02156521739149,42.586782608696758,43.461434782607647,43.66795652173969
2020,05,Arkansas,Fulton,32.000263157894913,15.549210526315759,79.405210526316353,48.426894736841554,203.27936842104165,126.61773684210074,32.135736842106482,30.451789473683849,32.105052631579049,34.660999999998218
2020,05,Arkansas,Garland,0.31152173913044084,0.050260869565217324,44.3566521739135,11.000434782609146,335.30913043480319,200.13721739130659,29.93469565217352,29.817391304347261,31.252478260867562,31.480826086956302
2020,05,Arkansas,Grant,0.88231818181825272,0.29127272727272535,19.795227272726994,5.4726818181819334,64.72536363636064,24.446227272725345,34.605181818182281,34.730045454545127,36.8929545454526,35.284136363637778
2020,05,Arkansas,Greene,2.0156956521739531,0.91286956521740148,53.339434782606787,29.595260869565447,208.46508695651664,206.9901739130587,44.40934782608764,43.647086956524014,43.84626086956623,43.854434782608742
2020,05,Arkansas,Hempstead,7.5627727272730354,1.2209545454545387,33.555500000001892,14.440363636364495,85.523954545455652,48.225181818179635,30.780909090909219,36.72127272727549,32.323227272727046,32.865136363636
2020,05,Arkansas,Hot Spring,11.323521739130403,2.3389565217390853,73.342217391298277,30.169086956521163,193.90052173911678,90.96343478260772,34.766130434786767,35.268695652172681,36.730695652174248,36.426782608695518
2020,05,Arkansas,Howard,10.06625000000056,4.2431874999998795,38.978562499998837,39.146187500000586,85.0820625000035,76.668937500000965,30.897687500000369,31.037374999996764,34.092062500001191,33.8267499999998
