year,country,state,state_name,city,download_min,upload_min,download_avg,upload_avg,download_max,upload_max,download_minRTT_r1,download_minRTT_r2,upload_minRTT_r1,upload_minRTT_r2,num_of_measurements_daily_sampled
2023,IN,IN-CG,Chandigarh,Ambikāpur,3.4813157894736837,0.56215789473684219,44.49405263157896,27.818947368421064,113.0537894736842,73.8785263157895,61.888157894736828,61.009421052631581,62.511263157894739,63.370052631578965,152
2023,IN,IN-CG,Chandigarh,Bacheli,21.636533333333329,12.758399999999995,36.709,29.235066666666665,52.382399999999976,44.770733333333311,25.498133333333335,26.357466666666667,24.04666666666667,23.360133333333323,120
2023,IN,IN-CG,Chandigarh,Balod,9.59863157894737,4.4115789473684215,36.896473684210505,25.089842105263152,81.4504210526316,65.338105263157885,27.187368421052643,26.760052631578954,31.145210526315786,31.05473684210526,152
2023,IN,IN-CG,Chandigarh,Baloda Bazar,11.651,0.075,11.651,0.075,11.651,0.075,109.251,109.251,99.584,99.584,8
2023,IN,IN-CG,Chandigarh,Basna,1.0096666666666667,4.6893333333333338,1.0096666666666667,6.998,1.0096666666666667,9.3070000000000022,333.0143333333333,333.0143333333333,320.994,320.994,24
2023,IN,IN-CG,Chandigarh,Bhatgaon,7.1445,0.17400000000000002,16.764499999999998,2.167,25.359999999999996,4.0455000000000005,113.27049999999998,113.27049999999998,184.68700000000004,184.68700000000004,16
2023,IN,IN-CG,Chandigarh,Bhilai,0.096315789473684174,0.010473684210526316,41.274631578947364,25.005684210526304,330.31452631578946,312.31421052631572,43.081947368421041,43.1192105263158,43.846842105263164,43.86894736842109,152
2023,IN,IN-CG,Chandigarh,Bilāspur,0.25494736842105259,0.046631578947368413,35.174105263157891,27.151526315789461,184.97578947368427,128.51142105263159,47.03363157894735,47.027315789473683,48.294263157894754,48.573736842105291,152
2023,IN,IN-CG,Chandigarh,Chandrapur,18.885714285714279,10.602285714285713,29.103285714285722,30.52835714285715,41.706214285714253,51.104214285714285,35.930428571428592,38.26914285714286,36.11164285714284,37.20278571428571,112
2023,IN,IN-CG,Chandigarh,Charoda,0.501,2.146,0.501,2.146,0.501,2.146,59.135,59.135,,,8
2023,IN,IN-CG,Chandigarh,Chhattisgarh,31.373499999999993,28.91175,31.373499999999993,36.926750000000006,31.373499999999993,44.942,35.318749999999994,35.318749999999994,43.374250000000011,43.374250000000011,32
2023,IN,IN-CG,Chandigarh,Dhamtari,3.6995789473684226,4.94736842105263,31.853105263157904,26.585210526315787,77.4485789473684,59.917631578947372,54.368894736842094,54.969473684210527,55.1867894736842,55.564684210526316,152
2023,IN,IN-CG,Chandigarh,Dongargarh,13.602500000000006,5.1564444444444462,36.336833333333331,25.897000000000013,72.946444444444467,64.844111111111133,24.517555555555553,25.445888888888881,27.352166666666676,27.3106111111111,144
2023,IN,IN-CG,Chandigarh,Duldula,2.4055,6.0740000000000007,2.4055,6.0740000000000007,2.4055,6.0740000000000007,70.635,61.955999999999989,65.8675,65.474,16
2023,IN,IN-CG,Chandigarh,Durg,0.089105263157894729,0.012894736842105268,34.837105263157888,26.963736842105252,343.66068421052603,447.29873684210543,46.759736842105269,46.640684210526324,47.554368421052629,47.408947368421046,152
2023,IN,IN-CG,Chandigarh,Jagdalpur,68.418000000000021,9.7321999999999989,68.418000000000021,29.199800000000003,68.418000000000021,48.667599999999993,58.825599999999987,58.825599999999987,64.679399999999973,64.679399999999973,40
2023,IN,IN-CG,Chandigarh,Khairāgarh,3.0703157894736846,0.10905263157894741,34.839736842105239,30.762052631578946,96.865684210526283,87.526631578947345,30.098263157894745,29.953894736842106,31.678368421052596,30.650631578947365,152
2023,IN,IN-CG,Chandigarh,Korba,0.69894736842105243,0.092789473684210547,16.35547368421053,9.4748947368421117,81.766,52.131,52.0298947368421,51.774000000000015,53.208157894736821,52.608315789473693,152
2023,IN,IN-CG,Chandigarh,Kānker,16.82370588235294,16.111647058823529,32.56041176470589,26.554294117647046,53.345411764705915,34.305235294117644,51.693882352941181,50.652823529411762,53.146647058823504,54.443882352941181,136
2023,IN,IN-CG,Chandigarh,Loharsi,0.97142105263157918,0.15142105263157893,15.437263157894737,3.0188947368421055,39.4564736842105,7.5148947368421046,119.18263157894737,120.38626315789469,119.83978947368422,119.61252631578947,152
2023,IN,IN-CG,Chandigarh,Mahāsamund,0.59405263157894761,0.060631578947368411,34.478578947368447,25.293473684210525,143.27868421052619,90.341894736842022,52.122894736842106,51.816999999999993,53.539789473684181,53.369789473684236,152
2023,IN,IN-CG,Chandigarh,Manendragarh,53.746571428571428,9.9272857142857127,66.667714285714283,22.098142857142857,79.589,34.269,31.560142857142861,32.031428571428577,34.736857142857133,34.740571428571428,56
2023,IN,IN-CG,Chandigarh,Narayanpur,0.6634210526315788,0.053736842105263173,38.064736842105255,27.458631578947369,142.56236842105264,112.89605263157901,47.532789473684204,48.1506315789474,49.83394736842105,49.595052631578966,152
2023,IN,IN-CG,Chandigarh,Raigarh,29.266285714285715,1.7201428571428574,34.892857142857146,3.3211428571428576,40.519428571428591,4.4715714285714281,51.892428571428582,51.892428571428582,55.478,55.478,56
2023,IN,IN-CG,Chandigarh,Raipur,0.043368421052631591,0.0081052631578947387,40.425947368421035,22.92594736842106,421.55657894736868,313.69889473684225,62.4168947368421,62.316052631578948,61.011473684210529,61.121052631578955,152
2023,IN,IN-CG,Chandigarh,Saktī,1.567,3.114,12.124,9.048,49.692,20.372,52.972,53.355,47.208,43.135,8
