GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,year
10001,Kent County,165.74503244466817,31.691366290316815,25.48065937866677,6527.25,2019
10003,New Castle County,138.1279418939904,53.42542934531193,17.144141870725832,21133.25,2019
10005,Sussex County,123.46760518776158,20.16826272755318,38.611307452501535,12678.25,2019
10001,Kent County,174.44124270456695,37.275323512814616,21.97747778300601,8882.75,2020
10003,New Castle County,157.46346154938047,74.65542272412316,13.911054502709105,28739.5,2020
10005,Sussex County,136.98851970174513,23.71092056716726,37.35479629172103,20378.75,2020
10001,Kent County,235.61978096300444,44.02148375057168,21.88550547236228,6596.75,2021
10003,New Castle County,209.68794480547103,87.92186704780981,12.788032355450325,21900.75,2021
10005,Sussex County,185.97136888597757,27.80114383358536,37.86447408812119,17262.25,2021
10001,Kent County,262.7035200883544,46.39765783077945,23.47587395255556,6390.0,2022
10003,New Castle County,239.67894897249576,96.36722871899526,13.400998182629715,19304.5,2022
10005,Sussex County,228.80140046999725,33.23237264069553,35.707777690868944,17043.25,2022
10001,Kent County,302.1438958598258,57.56861121348856,19.908957533778867,5760.5,2023
10003,New Castle County,271.18426324843495,116.48748755005994,11.773623500490745,17206.0,2023
10005,Sussex County,264.0754246600562,55.30111807206118,33.777853924489804,14935.5,2023
