GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,year
31001,Adams County,102.8461687035584,47.53844828413045,30.18327184734089,2099.5,2019
31003,Antelope County,19.41165530971586,7.252091435855279,78.39198710922497,231.75,2019
31005,Arthur County,7.339296296296296,1.0614444444444444,33.88888888888889,4.0,2019
31007,Banner County,7.0725625,2.4350416666666668,256.45833333333337,5.75,2019
31009,Blaine County,8.415166666666666,1.0940277777777778,36.36111111111112,3.6666666666666665,2019
31011,Boone County,18.66819084298347,5.993240770190946,31.512816482226693,272.0,2019
31013,Box Butte County,111.58598304739544,95.1535013198092,25.8629355030057,410.25,2019
31015,Boyd County,14.48479861111111,9.220569444444443,33.3125,4.25,2019
31017,Brown County,14.250405803571429,4.405568452380952,39.1546130952381,36.5,2019
31019,Buffalo County,96.1864409360066,14.009534238354346,23.489338177527,2659.0,2019
31021,Burt County,23.249497927326225,5.03036878472345,41.22418347193552,370.25,2019
31023,Butler County,34.13145314105388,5.30904838046343,60.99234068938984,335.75,2019
31025,Cass County,37.70051556258086,6.812745679381083,38.07430320976121,1455.25,2019
31027,Cedar County,22.649610966106906,8.783678141843657,30.897590858767405,205.5,2019
31029,Chase County,27.54016198317583,8.307525068860931,28.364563178883827,130.0,2019
31031,Cherry County,12.047336132970464,4.739134501343324,41.11895271872008,135.5,2019
31033,Cheyenne County,67.04976562924901,9.934303733243269,47.083553016178456,314.25,2019
31035,Clay County,30.42958285182413,10.780727336402084,34.90587376666152,219.25,2019
31037,Colfax County,25.96432637031645,8.049864107609952,38.99911656238072,337.25,2019
31039,Cuming County,51.95385424865974,18.58424883688841,25.98180008462852,444.75,2019
31041,Custer County,21.518290412387543,5.385794866315967,57.199676507943074,312.75,2019
31043,Dakota County,93.8841783331121,29.596085080648088,19.18315971646268,617.0,2019
31045,Dawes County,36.039719124690905,11.260882629948084,49.23412099268865,252.75,2019
31047,Dawson County,78.90869855121323,25.102560768887574,24.741215496568728,902.0,2019
31049,Deuel County,15.376320367645976,3.0653378400592146,53.49416233212848,103.5,2019
31051,Dixon County,20.79227977874163,4.598227353955095,47.92236648419555,135.75,2019
31053,Dodge County,70.19737985018025,10.570588078092808,44.3422654993299,1568.75,2019
31055,Douglas County,105.0114958150778,24.383801961338524,13.0143841688624,34172.25,2019
31057,Dundy County,49.6134864194952,40.58296279770747,26.657692581451773,49.25,2019
31059,Fillmore County,25.575866263562546,7.847311523381487,45.89192895264173,204.0,2019
31061,Franklin County,35.465101309326954,6.857347463901848,52.71242125829249,80.25,2019
31063,Frontier County,17.64658324766024,10.775070785390165,43.322174307187424,68.0,2019
31065,Furnas County,37.67482002896323,39.69032800666199,37.72030840515154,281.75,2019
31067,Gage County,74.84881603769452,25.71325252249911,42.4252906153329,864.0,2019
31069,Garden County,9.9157703125,4.534304166666666,80.20833333333334,18.0,2019
31071,Garfield County,14.84883150210084,7.135877398459384,41.143375350140055,45.5,2019
31073,Gosper County,57.29864760473589,7.034664453551914,28.600692167577414,67.75,2019
31075,Grant County,7.486166666666667,2.729544444444444,31.744444444444444,6.0,2019
31077,Greeley County,11.504622617527414,2.514657097354636,67.71231927696275,75.0,2019
31079,Hall County,95.3158414154286,11.873526874937095,28.66631786483277,2765.25,2019
31081,Hamilton County,81.55830396678317,47.44548345241197,12.80120486938144,701.5,2019
31083,Harlan County,15.965569848149787,4.733974699985257,78.10220551378445,127.75,2019
31085,Hayes County,10.358275660742766,3.065733395989975,86.79447197539304,12.25,2019
31087,Hitchcock County,14.132024714033316,2.366227938459887,35.43703624583847,145.25,2019
31089,Holt County,14.30318165177877,6.876228380869761,46.99080158244142,421.25,2019
31091,Hooker County,14.20945754168742,7.095863540406556,41.58217106667615,32.5,2019
31093,Howard County,91.09621302395765,10.643926275105247,37.864251205596126,221.75,2019
31095,Jefferson County,51.13238886234073,10.656892013238132,54.31175253822136,170.75,2019
31097,Johnson County,33.08096232927819,6.826567217984085,51.184132393411055,130.0,2019
31099,Kearney County,55.68231260316813,26.524862381073923,68.4024792481988,207.25,2019
31101,Keith County,51.28066591008629,37.59545386630894,35.3806253260925,326.75,2019
31103,Keya Paha County,18.69624403846154,13.443512115384616,50.99932692307692,12.75,2019
31105,Kimball County,56.605868674802,7.627192592522083,72.1825159914712,61.25,2019
31107,Knox County,21.430759443207062,4.879002343123673,40.623966465907706,349.25,2019
31109,Lancaster County,136.08598915771972,85.38314345881867,24.327448421688164,25519.5,2019
31111,Lincoln County,107.30914286840049,44.57752098555258,26.15950533379911,1428.0,2019
31113,Logan County,15.46345,1.78705,33.9,8.333333333333334,2019
31115,Loup County,12.482604861111112,6.747109523809524,84.27132936507937,22.25,2019
31117,McPherson County,19.19246387987013,2.151432224025974,142.21022727272728,8.75,2019
31119,Madison County,65.28327246283165,10.885275539994677,35.71085523916351,1244.5,2019
31121,Merrick County,35.24911549350387,7.522463520886514,61.5235685070399,311.5,2019
31123,Morrill County,66.49024306003014,39.725578296174376,66.19980430722529,142.5,2019
31125,Nance County,18.67115398110661,3.568884581646424,43.03110661268556,126.0,2019
31127,Nemaha County,49.53164225646194,10.273254407264742,43.760739614083086,185.25,2019
31129,Nuckolls County,54.66085377733063,30.4652142534987,21.62268845149269,189.5,2019
31131,Otoe County,39.32244157706504,7.384760126869666,39.9643283133315,756.75,2019
31133,Pawnee County,67.87970331541219,7.872611163553485,62.230678888541945,74.75,2019
31135,Perkins County,13.850611875756902,2.7034824391582544,57.79856181441298,157.0,2019
