year,geoid,state,state_name,county,download_min,upload_min,download_avg,upload_avg,download_max,upload_max,download_minRTT_r1,download_minRTT_r2,upload_minRTT_r1,upload_minRTT_r2,num_of_measurements_daily_sampled
2024,53001,53,Washington,Adams,3.2195833333333339,0.30116666666666653,94.092166666666643,36.570930555555563,339.90898611111106,219.94862499999996,21.02416666666667,21.232972222222227,24.199361111111106,24.206111111111113,576
2024,53003,53,Washington,Asotin,9.9922916666666666,2.0456944444444449,101.27894444444445,28.856930555555554,270.32386111111111,105.05905555555555,19.280305555555554,19.492555555555555,21.591166666666666,21.724208333333337,576
2024,53005,53,Washington,Benton,0.45181944444444444,0.058625000000000003,130.83363888888888,61.088,789.26470833333326,869.07468055555557,23.552097222222223,23.559861111111108,25.64673611111111,25.603972222222225,576
2024,53007,53,Washington,Chelan,1.4262083333333331,0.082972222222222253,135.34808333333331,95.433583333333317,892.31362499999989,661.27568055555537,10.497527777777778,10.506111111111112,12.699333333333334,12.679388888888891,576
2024,53009,53,Washington,Clallam,1.593388888888889,0.064152777777777781,128.36354166666663,25.757513888888898,715.00868055555543,300.0965833333334,11.590236111111109,11.568430555555553,13.664541666666668,13.602819444444442,576
2024,53011,53,Washington,Clark,0.086680555555555566,0.024402777777777787,164.50937499999998,34.303833333333323,995.69594444444431,814.60605555555537,18.039375,18.049930555555555,20.314833333333329,20.327736111111108,576
2024,53013,53,Washington,Columbia,56.708800000000004,33.267700000000005,83.43318,85.318459999999988,116.39582000000001,149.4449,22.31176,22.270440000000004,22.396734693877551,22.704285714285717,400
2024,53015,53,Washington,Cowlitz,1.1001944444444445,0.092638888888888882,142.83019444444443,23.485666666666667,723.42016666666655,236.0346666666666,19.783416666666664,19.726291666666658,21.812624999999993,21.964694444444437,576
2024,53017,53,Washington,Douglas,3.2286666666666668,0.13176388888888887,107.22980555555556,55.499513888888885,458.77634722222223,474.03118055555552,16.931347222222222,16.966402777777773,18.778444444444442,18.685944444444441,576
2024,53019,53,Washington,Ferry,14.89576056338028,12.295056338028168,46.367366197183124,41.301042253521118,95.434563380281659,85.955901408450728,22.04290140845071,20.474140845070423,21.4783661971831,21.655098591549294,568
2024,53021,53,Washington,Franklin,0.38708333333333333,0.048930555555555567,149.94063888888891,46.059347222222215,815.492,752.98444444444453,24.3865,24.412222222222226,26.819958333333332,26.850305555555561,576
2024,53023,53,Washington,Garfield,38.488772727272725,40.42818181818182,62.402818181818176,65.4065909090909,86.460568181818189,90.798386363636368,15.660795454545461,16.219454545454553,15.722181818181818,16.069681818181817,352
2024,53025,53,Washington,Grant,1.195625,0.10393055555555554,110.61294444444444,96.145013888888911,702.03180555555559,731.92465277777774,10.351402777777777,10.315305555555558,11.446819444444442,11.507333333333332,576
2024,53027,53,Washington,Grays Harbor,1.296986111111111,0.092055555555555557,148.68688888888889,24.340402777777772,911.73515277777767,290.6002499999999,11.32465277777778,11.314569444444444,13.680875000000002,13.695250000000001,576
2024,53029,53,Washington,Island,0.42927777777777804,0.059736111111111136,143.09616666666665,39.545291666666664,998.66176388888846,782.71548611111109,9.2873333333333346,9.26776388888889,11.794083333333329,11.743249999999994,576
2024,53031,53,Washington,Jefferson,3.9008611111111109,0.73355555555555552,131.28991666666667,21.964041666666663,495.76370833333328,173.01344444444442,8.880694444444444,8.86648611111111,12.56688888888889,12.56501388888889,576
2024,53033,53,Washington,King,0.021847222222222226,0.0071527777777777787,119.43081944444441,46.457,2253.9948333333332,2702.8257222222223,9.6468333333333316,9.6392361111111118,10.765319444444446,10.766833333333336,576
2024,53035,53,Washington,Kitsap,0.13623611111111111,0.028361111111111115,150.88969444444444,27.691013888888886,938.304527777778,633.49227777777776,10.649055555555556,10.617291666666661,13.039680555555558,13.023583333333335,576
2024,53037,53,Washington,Kittitas,1.0419027777777776,0.15000000000000002,102.4386111111111,32.416999999999994,488.83536111111135,397.04556944444448,23.24969444444444,23.438166666666667,26.703958333333336,26.694305555555548,576
2024,53039,53,Washington,Klickitat,2.8535833333333329,0.420625,51.533819444444447,38.552319444444443,201.65733333333336,198.23976388888886,34.341819444444454,34.080944444444455,35.678416666666656,35.613777777777777,576
2024,53041,53,Washington,Lewis,1.4380555555555559,0.13880555555555554,119.06018055555553,34.762166666666658,688.70697222222225,335.23836111111103,13.603416666666668,13.591152777777779,15.129527777777776,15.225013888888888,576
2024,53043,53,Washington,Lincoln,1.8279444444444446,0.49868055555555546,26.887708333333332,12.056055555555558,104.64166666666665,61.520416666666662,37.466250000000009,37.3023611111111,38.447819444444427,38.008013888888883,576
2024,53045,53,Washington,Mason,2.165777777777778,0.168,185.54273611111111,92.492819444444464,807.19781944444435,707.17775,9.3418611111111112,9.2920555555555548,11.194055555555556,11.154611111111114,576
2024,53047,53,Washington,Okanogan,1.0182361111111111,0.17616666666666664,72.013777777777761,29.846749999999993,342.06040277777782,336.76016666666675,23.014722222222218,23.066097222222229,26.969124999999991,27.030819444444457,576
2024,53049,53,Washington,Pacific,8.9007916666666667,1.5699583333333331,117.11804166666667,37.0247222222222,410.04599999999994,199.38122222222222,21.936625,21.980055555555548,22.971402777777779,22.97741666666667,576
2024,53051,53,Washington,Pend Oreille,10.09675,1.5088194444444443,71.863875000000021,41.542027777777783,203.14993055555553,119.36880555555553,19.273138888888887,19.324180555555554,21.838124999999998,21.877847222222226,576
2024,53053,53,Washington,Pierce,0.079333333333333339,0.014194444444444444,169.22384722222225,28.778680555555557,1291.2327916666668,848.53747222222216,9.4756666666666653,9.4831805555555562,11.379819444444443,11.38376388888889,576
