GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,year
54001,Barbour County,11.50782788020242,2.8039169905167367,103.19021220828272,454.75,2019
54003,Berkeley County,133.68132840318194,11.345998448245886,35.83280947702609,6193.5,2019
54005,Boone County,72.45966631553031,14.326696997330624,49.61992493649839,1735.0,2019
54007,Braxton County,19.6692399584264,3.343407956670917,95.677557739189,796.0,2019
54009,Brooke County,115.4429068371522,12.30322465120534,32.11799129583452,793.75,2019
54011,Cabell County,121.09837091596252,12.976959876505802,36.75095204918232,7449.25,2019
54013,Calhoun County,19.41182121838623,4.7492184320732544,101.40288977893468,154.5,2019
54015,Clay County,64.89221105450129,10.27390826377541,90.54261627858438,296.25,2019
54017,Doddridge County,25.88524520226218,4.016973790697937,214.1628654116975,422.0,2019
54019,Fayette County,106.60890174518966,17.833329179879026,27.518564379043852,2063.0,2019
54021,Gilmer County,34.614043177459365,7.835616290705284,188.4859071307664,265.5,2019
54023,Grant County,26.671138910149683,5.194408947485004,161.4994130867289,471.0,2019
54025,Greenbrier County,87.18962255459898,18.62343896058855,81.52514527123064,1945.0,2019
54027,Hampshire County,32.64895839813221,5.471952430237543,112.86576987144176,1589.5,2019
54029,Hancock County,137.0621972789339,12.014361816610847,25.79049900949085,1068.25,2019
54031,Hardy County,19.210515447430407,6.3914376479248585,49.25494014387653,369.5,2019
54033,Harrison County,64.19954427912025,11.16809039013318,47.87502811871991,4092.0,2019
54035,Jackson County,69.10209112557189,16.134469504712715,43.20489800235427,1393.75,2019
54037,Jefferson County,143.7872252598655,11.959773428932149,29.06530691251808,2838.0,2019
54039,Kanawha County,112.19930342301978,20.148953638223183,17.078515497924766,18067.75,2019
54041,Lewis County,43.42413658080491,7.974079486923376,74.54215892951105,1125.75,2019
54043,Lincoln County,34.256132144397824,5.481769291637265,100.8600027978958,1129.0,2019
54045,Logan County,93.11994919542308,18.71427562242088,37.89098625697951,2700.25,2019
54047,McDowell County,33.1443752482902,5.594298040584491,68.53245779244733,1160.75,2019
54049,Marion County,97.9322696159675,10.0683525865347,43.16435825021819,2723.0,2019
54051,Marshall County,94.61126862165248,9.070339550564944,73.53316403788972,1086.5,2019
54053,Mason County,83.61606528509861,16.6452675150653,48.00758012428514,1653.5,2019
54055,Mercer County,113.09855676525048,17.474676463892227,37.813592719238784,3057.5,2019
54057,Mineral County,71.30765940301413,8.167112832628128,45.836061643993126,1017.0,2019
54059,Mingo County,87.95558186523523,16.97238816688429,29.25877515883677,2238.75,2019
54061,Monongalia County,127.16856274497292,17.735797714782755,31.166951574328312,5863.75,2019
54063,Monroe County,51.11297441282152,11.523408913850968,67.63562087719005,684.75,2019
54065,Morgan County,47.65166529396448,11.6666486126651,42.939771267356974,867.0,2019
54067,Nicholas County,41.35154824794573,7.455389358749922,46.94029979430407,1176.0,2019
54069,Ohio County,143.58190147226452,12.331660709874178,22.74251855548607,1535.0,2019
54071,Pendleton County,19.47162097243894,9.217618958620935,64.8930672095563,335.0,2019
54073,Pleasants County,57.86036306887753,10.777666714916574,59.22025703040137,376.5,2019
54075,Pocahontas County,11.493849924007876,3.856822579963036,159.4649917961316,675.25,2019
54077,Preston County,49.38418281877336,12.49903229397512,52.97480349455812,1186.25,2019
54079,Putnam County,114.72282640879754,16.015772966783256,30.89625044503384,7533.5,2019
54081,Raleigh County,137.9146552089049,24.168440772669243,16.88235081878549,4501.75,2019
54083,Randolph County,45.35354986795369,6.214148585140521,76.5342100220555,1596.5,2019
54085,Ritchie County,32.2077142666136,7.088448490189674,109.123707885643,339.5,2019
54087,Roane County,44.345944413869965,7.89585845204998,75.63074059158592,396.5,2019
54089,Summers County,81.55138224106021,15.380727728266022,45.112710162799424,345.0,2019
54091,Taylor County,93.4500899778,10.465223656655116,32.23788691318629,611.75,2019
54093,Tucker County,17.271647471965135,3.514009179270828,109.1269753874678,501.5,2019
54095,Tyler County,43.70890387988177,8.578480837103253,144.8000140926052,461.75,2019
54097,Upshur County,43.08132335321571,6.575175943130573,44.200883818701854,1106.25,2019
54099,Wayne County,90.1957742958672,15.137975791074386,71.69684071448363,2690.75,2019
54101,Webster County,29.899299424283573,4.917251602203895,100.50182051125202,196.75,2019
54103,Wetzel County,75.82660856591707,14.63074588738192,100.09906234278655,631.25,2019
54105,Wirt County,90.67531762931416,13.087188077541356,48.35290656078746,120.75,2019
54107,Wood County,132.8201105761706,22.538187870848613,19.60549360887379,6298.75,2019
54109,Wyoming County,42.46761031600244,6.780391437376083,51.417375661267535,1606.75,2019
54001,Barbour County,21.207058053531192,3.3004664830572468,113.77911747760356,507.5,2020
54003,Berkeley County,151.91713201249777,12.917196038596156,49.17774898558259,8384.25,2020
54005,Boone County,95.77127146892124,16.22849643493887,34.22770486422964,2457.75,2020
54007,Braxton County,30.97813332432257,3.850256728335005,75.26280818660695,793.0,2020
54009,Brooke County,121.71426769032408,10.516420369496174,58.28227833052759,1146.5,2020
54011,Cabell County,142.29641362073158,15.47231743303688,31.90433328034434,9662.0,2020
54013,Calhoun County,14.486216327362046,3.64530374272776,196.013255768558,195.0,2020
54015,Clay County,43.453371230739,6.4698299432813045,112.85559202572314,281.5,2020
54017,Doddridge County,49.94702925873687,5.840706786178169,159.8777044924368,353.75,2020
54019,Fayette County,124.95996962061668,22.091873831963483,25.749048218432254,2971.5,2020
54021,Gilmer County,47.95232670612792,8.555883359053102,147.92972954051135,259.25,2020
54023,Grant County,41.34928037702223,7.4225657296432,59.21626290838021,719.5,2020
