year,country,state,state_name,city,download_min,upload_min,download_avg,upload_avg,download_max,upload_max,download_minRTT_r1,download_minRTT_r2,upload_minRTT_r1,upload_minRTT_r2,num_of_measurements_daily_sampled
2024,IN,IN-TR,Tripura,Agartala,0.076726027397260269,0.014849315068493152,49.30306849315069,13.83419178082192,290.00398630136982,131.97286301369863,98.611945205479444,98.665753424657524,96.385136986301376,96.250342465753448,584
2024,IN,IN-TR,Tripura,Amarpur,0.75333333333333341,0.34039999999999992,10.878699999999998,2.7584,32.216266666666662,8.14343333333333,89.418566666666663,89.178333333333356,82.056766666666647,82.285866666666635,240
2024,IN,IN-TR,Tripura,Belonia,3.352163636363636,2.1173454545454549,36.187672727272727,27.006145454545454,111.9568909090909,82.013218181818161,78.869236363636361,79.112581818181837,81.383054545454513,80.931218181818167,440
2024,IN,IN-TR,Tripura,Dharmaragar,5.4250263157894727,3.0718157894736868,43.7343157894737,11.762999999999998,103.05189473684212,25.451263157894733,83.918973684210528,84.73765789473687,86.234447368421087,85.996000000000024,304
2024,IN,IN-TR,Tripura,Kailāshahar,7.8562916666666656,4.7520555555555539,26.896458333333335,17.65379166666667,59.630708333333331,40.025069444444433,97.4480972222222,97.5648333333333,99.025930555555547,99.585652777777781,576
2024,IN,IN-TR,Tripura,Kanchanpur,37.568,1.6215555555555554,40.710333333333324,2.9942222222222221,43.852555555555554,5.0264444444444445,79.286999999999992,79.286999999999992,78.355444444444458,78.355444444444458,72
2024,IN,IN-TR,Tripura,Khowai,4.40375,2.1846944444444443,61.934083333333326,12.631416666666668,167.33352777777779,34.585277777777776,83.533555555555552,83.687166666666656,82.581611111111116,82.962083333333339,288
2024,IN,IN-TR,Tripura,Kumarghat,9.1295352112676031,6.189366197183098,34.335450704225366,23.601563380281689,86.6282957746479,54.182464788732389,88.650422535211234,88.891225352112684,91.478084507042254,92.054309859154927,568
2024,IN,IN-TR,Tripura,Ranir Bazar,0.45600000000000007,0.018318181818181813,63.537045454545478,11.387636363636368,312.98704545454524,80.518454545454475,72.698136363636337,72.729681818181859,71.668500000000037,71.667818181818163,176
2024,IN,IN-TR,Tripura,Rādhākishorepur,51.836000000000006,3.5206249999999994,110.57062499999998,10.69025,162.805625,20.259125,69.9375,70.50725,71.169000000000011,71.66525,64
2024,IN,IN-TR,Tripura,Teliamura,11.34,10.150749999999999,53.254750000000008,27.303,85.531250000000014,56.957250000000016,59.986499999999985,60.00525,59.6245,61.247,32
2024,IN,IN-TR,Tripura,Tripura,1.093788732394366,0.57938028169014055,34.168323943661974,12.315887323943663,162.66930985915496,51.970126760563375,84.2706056338028,84.461352112676067,84.9924366197183,84.810267605633811,568
2024,IN,IN-TR,Tripura,Udaipur,0.18819999999999987,0.020300000000000016,12.252800000000004,2.6586999999999996,70.704199999999972,20.211500000000004,80.95750000000001,83.479699999999966,80.4205,80.2316,80
