year,geoid,state,state_name,county,download_min,upload_min,download_avg,upload_avg,download_max,upload_max,download_minRTT_r1,download_minRTT_r2,upload_minRTT_r1,upload_minRTT_r2,number_of_measurements
2022,56001,56,Wyoming,Albany,1.7118263305322226,0.49141456582633003,114.61461064425781,33.902624649859916,592.06883753501313,413.41214845938356,36.816890756302584,36.78445658263302,46.270570224719073,46.324345505617821,2856
2022,56003,56,Wyoming,Big Horn,10.655740112994346,3.495129943502826,49.119768361581826,24.433680790960498,129.1279858757062,73.360466101694868,34.856836158192074,34.641757062146866,39.003531073446354,37.888669491525441,2832
2022,56005,56,Wyoming,Campbell,3.278222222222213,0.50758404558404535,91.719011396011425,19.442122507122516,355.79332478632409,153.46760398860445,26.517504273504251,26.655626780626804,34.00931623931632,33.936051282051316,2808
2022,56007,56,Wyoming,Carbon,2.915524355300859,2.0336103151862455,76.20083094555855,26.040226361031507,248.11525787965599,115.85292836676203,40.14535243553,39.9380716332379,52.637331412103727,52.785567723343064,2792
2022,56009,56,Wyoming,Converse,9.2153724928366945,2.7923610315186207,69.2950773638968,28.992045845272212,201.84944126074444,115.78090257879651,21.926848137535789,22.12413467048707,31.52969740634002,31.689916426513012,2792
2022,56011,56,Wyoming,Crook,21.466622149837146,10.105410423452803,54.101338762215022,33.617361563517946,112.66785016286637,78.884003257328942,41.301309446254066,41.989667752443047,43.95894788273619,43.477426710097767,2456
2022,56013,56,Wyoming,Fremont,4.23599175824175,0.6823873626373621,102.21447802197797,32.750824175824292,370.65928846153838,274.95260989010944,26.744631868131862,26.5283296703297,40.971033057851187,41.036950413223181,2912
2022,56015,56,Wyoming,Goshen,9.5630903790087789,2.0423615160349868,67.313419825072941,17.205542274052423,220.26076967930013,61.574615160349836,22.967209912536411,23.036478134110773,29.849146198830454,29.697634502923982,2744
2022,56017,56,Wyoming,Hot Springs,81.7504285714286,6.9617685714285669,137.96750571428575,13.897548571428565,204.34638000000018,24.0583771428572,16.270368571428559,16.141494285714252,41.2819080882354,41.380095588235328,2800
2022,56019,56,Wyoming,Johnson,20.837530085959944,4.007461318051571,87.836747851002571,14.980767908309462,191.26101719197717,38.104888252149017,39.323873925501367,39.63474212034383,55.960424855491382,55.80073988439306,2792
2022,56021,56,Wyoming,Laramie,0.86920891364902486,0.14200278551532031,116.0188217270197,37.5094930362117,764.3361587743716,655.91458495821746,23.896158774373248,23.871754874651831,33.395047486033619,33.388332402234653,2872
2022,56023,56,Wyoming,Lincoln,30.175206122448952,18.616575510204054,90.47233877551021,49.501453061224481,213.65243877551006,146.51837142857147,32.058259183673464,31.987144897959151,56.857551068883616,56.499104513064083,3920
2022,56025,56,Wyoming,Natrona,3.1677167138810227,1.6149150141643049,103.01474220963185,18.820711048158667,487.03164872521222,219.93071954674221,30.738447592068,30.682521246458936,42.926147727272678,43.111704545454558,2824
2022,56027,56,Wyoming,Niobrara,24.690275510204067,4.72214285714286,31.955989795918352,6.9496122448979571,40.552030612244891,10.045387755102041,26.75217346938776,26.929255102040788,31.063237113402071,31.286082474226824,784
2022,56029,56,Wyoming,Park,5.7019921874999957,3.8060963541666655,80.248026041666833,47.90127083333325,426.18780989583297,339.25265624999952,30.9188697916667,30.738411458333335,34.609381201044407,34.907804177545707,3072
2022,56031,56,Wyoming,Platte,7.5957404129793371,2.2886342182890864,53.588946902654889,20.704424778761069,161.88544247787584,68.452778761062063,32.659191740413043,32.86988790560477,38.809106194690237,39.326176991150447,2712
2022,56033,56,Wyoming,Sheridan,3.9672478632478692,0.707931623931625,83.13329629629628,16.911170940170919,329.67830484330455,122.18039601139596,31.097028490028528,31.112085470085457,40.003911680911756,40.072256410256372,2808
2022,56035,56,Wyoming,Sublette,20.582605015673874,7.4715235109717844,66.5424263322888,24.790583072100308,154.85198119122262,66.2754764890281,59.121990595611415,51.859166144200692,52.544200626959281,57.538238244514133,2552
2022,56037,56,Wyoming,Sweetwater,1.283060606060606,0.34522038567493135,92.9211377410469,25.625002754820869,574.56156749311151,265.48109090909088,25.063509641873289,25.167760330578481,35.08131767955792,35.220337016574561,2904
2022,56039,56,Wyoming,Teton,2.9285537190082662,0.76127548209366347,109.65557575757602,23.909801652892561,381.08584573002764,185.60419559228649,25.426239669421527,25.359206611570219,50.782577348066326,50.803839779005585,2904
2022,56041,56,Wyoming,Uinta,7.8319944598337665,1.6814432132963997,87.642412742382149,26.618573407202177,329.15042659279811,126.93401939058171,25.439792243767307,25.6722603878116,30.241620498614953,30.341686980609342,2888
2022,56043,56,Wyoming,Washakie,23.093828571428528,5.9369841269841235,62.561304761904879,16.8355841269841,121.86845396825403,35.045707936507952,41.1202698412698,40.988263492063432,78.039596825396828,77.79948888888886,2520
2022,56045,56,Wyoming,Weston,15.939882857142882,3.0138685714285747,42.487105714285676,9.5524457142857244,89.242017142857321,21.063082857142891,44.543671428571393,44.738908571428432,52.383394285714331,53.614288571428581,2800
