GEOID,year,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,ALAND,avg_d_mbps_avg,avg_u_mbps_avg,avg_lat_ms_avg,total_tests,total_devices,name,total_population,percentage_male,percentage_female,percentage_age_under_5,percentage_age_5_17,percentage_age_18_64,percentage_age_over_65,land_area,population_density,median_household_income,less_than_high_school_diploma,high_school_diploma_only,bachelor_or_associate_degree,masters_or_more,hispanic_latino,white_alone,black_or_african_american_alone,american_indian_and_alaskan_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,latitude,longitude,geometry,norm_population_density,norm_median_household_income,cluster,is_outlier
60750104012,2023,6,75,10401,2,90927,246.593,72.324625,13.5,2532,859,"BG 2, Tract 104.01, San Francisco, CA",1625,49.72307692307693,50.27692307692308,14.646153846153846,3.815384615384616,65.90769230769232,15.630769230769232,0.090927,17871.479318574242,140197.0,4.567307692307692,14.262820512820513,37.17948717948718,43.99038461538461,26.892307692307693,51.38461538461539,0.4923076923076923,0.0,17.23076923076923,0.0,0.0,4.0,37.802767,-122.4096738,"POLYGON ((-122.411581 37.803963, -122.409936 37.804168, -122.409325 37.804243, -122.408332 37.804367, -122.408245 37.803926, -122.408146 37.803433, -122.408075 37.803085, -122.408029 37.802863, -122.407956 37.802505, -122.4079 37.802223, -122.407896 37.802203, -122.40777 37.801571, -122.408133 37.801525, -122.408552 37.801473, -122.408929 37.801426, -122.409369 37.801371, -122.411019 37.80117, -122.411203 37.802101, -122.411389 37.803034, -122.41148 37.803472, -122.411581 37.803963))",0.16035873492137273,0.5383127585858927,4,False
60750104021,2023,6,75,10402,1,58279,245.83875,47.108,14.5,932,325,"BG 1, Tract 104.02, San Francisco, CA",717,65.69037656903765,34.30962343096235,3.486750348675035,6.834030683403068,79.6373779637378,10.0418410041841,0.058279,12302.887832666998,235441.0,0.0,19.467554076539106,39.26788685524127,41.26455906821963,10.739191073919107,62.203626220362615,1.2552301255230125,0.0,18.549511854951188,0.0,2.3709902370990235,4.881450488145049,37.8036235,-122.4065627,"POLYGON ((-122.408332 37.804367, -122.407531 37.804466, -122.40675 37.804455, -122.4067 37.804495, -122.406625 37.804535, -122.406256 37.804606, -122.405954 37.804664, -122.405174 37.804763, -122.404986 37.803833, -122.404798 37.802901, -122.405145 37.802858, -122.405772 37.802779, -122.405876 37.802766, -122.406398 37.8027, -122.406526 37.802684, -122.406703 37.802662, -122.40742 37.802572, -122.407956 37.802505, -122.408029 37.802863, -122.408075 37.803085, -122.408146 37.803433, -122.408245 37.803926, -122.408332 37.804367))",0.11014609803760558,0.9387803155168355,1,False
60750104022,2023,6,75,10402,2,74855,203.664,68.765125,18.4375,2664,1088,"BG 2, Tract 104.02, San Francisco, CA",822,68.24817518248175,31.751824817518248,0.0,4.744525547445255,84.18491484184915,11.070559610705596,0.074855,10981.230378732214,191375.0,14.957264957264956,7.122507122507122,38.46153846153847,39.45868945868946,12.652068126520682,57.29927007299271,0.0,0.0,27.85888077858881,0.0,0.0,2.18978102189781,37.8020031,-122.4050779,"POLYGON ((-122.407956 37.802505, -122.40742 37.802572, -122.406703 37.802662, -122.406526 37.802684, -122.406398 37.8027, -122.405876 37.802766, -122.405772 37.802779, -122.405145 37.802858, -122.404798 37.802901, -122.403521 37.803055, -122.40316 37.803098, -122.402974 37.802167, -122.402881 37.801698, -122.40279 37.801242, -122.403168 37.801196, -122.403615 37.801142, -122.40443 37.801038, -122.404864 37.800982, -122.40524 37.800934, -122.406024 37.800835, -122.406199 37.80172, -122.406217 37.801748, -122.406247 37.801757, -122.406287 37.801766, -122.406527 37.801735, -122.406988 37.801674, -122.407461 37.801611, -122.40777 37.801571, -122.407896 37.802203, -122.4079 37.802223, -122.407956 37.802505))",0.09822855910750047,0.7534982676847524,3,True
60750104023,2023,6,75,10402,3,60376,189.60575000000003,75.98416666666667,19.75,1732,763,"BG 3, Tract 104.02, San Francisco, CA",538,49.814126394052046,50.18587360594795,0.0,1.3011152416356877,80.66914498141264,18.029739776951672,0.060376,8910.825493573606,226667.0,0.0,18.26741996233521,47.83427495291902,33.89830508474576,0.0,75.8364312267658,0.0,0.0,6.133828996282528,0.0,0.0,18.029739776951672,37.8001078,-122.4042205,"POLYGON ((-122.406024 37.800835, -122.40524 37.800934, -122.404864 37.800982, -122.40443 37.801038, -122.403615 37.801142, -122.403168 37.801196, -122.40279 37.801242, -122.402604 37.800307, -122.402421 37.799382, -122.403253 37.799274, -122.403645 37.799224, -122.40369 37.799218, -122.404053 37.799172, -122.404633 37.799098, -122.405645 37.798969, -122.405743 37.799454, -122.405797 37.799721, -122.405834 37.799901, -122.406024 37.800835))",0.07955947753383043,0.9018887281778736,1,False
60750105001,2023,6,75,10500,1,365241,176.24828571428571,53.38742857142857,32.523809523809526,2065,789,"BG 1, Tract 105, San Francisco, CA",1244,46.141479099678456,53.85852090032154,0.0,9.72668810289389,51.045016077170416,39.228295819935695,0.365241,3405.970304538648,170048.0,10.7981220657277,26.291079812206576,21.87793427230047,41.03286384976526,1.6881028938906757,40.836012861736336,0.0,0.0,55.22508038585209,0.0,2.2508038585209005,0.0,37.8026835,-122.39905,"POLYGON ((-122.405174 37.804763, -122.403495 37.805089, -122.403155 37.805122, -122.40227 37.805127, -122.401787 37.805314, -122.400589 37.806022, -122.398482 37.807228, -122.393382 37.801928, -122.397302 37.799492, -122.397556 37.799314, -122.397766 37.799183, -122.398044 37.799026, -122.398117 37.79899, -122.398216 37.798956, -122.398297 37.798938, -122.398696 37.798881, -122.399873 37.798729, -122.399686 37.797807, -122.399507 37.796926, -122.400681 37.796777, -122.400863 37.797654, -122.402041 37.797505, -122.402192 37.79825, -122.402229 37.79843, -122.402421 37.799382, -122.402604 37.800307, -122.40279 37.801242, -122.402881 37.801698, -122.402974 37.802167, -122.40316 37.803098, -122.403521 37.803055, -122.404798 37.802901, -122.404986 37.803833, -122.405174 37.804763))",0.029921558249525092,0.6638257257223588,3,True
60750105002,2023,6,75,10500,2,289689,227.21675,99.36633333333332,21.95833333333333,2067,945,"BG 2, Tract 105, San Francisco, CA",940,62.4468085106383,37.5531914893617,9.148936170212766,8.51063829787234,57.97872340425532,24.361702127659573,0.289689,3244.8591420454354,232853.0,0.0,13.404825737265416,31.76943699731904,54.82573726541556,0.0,64.68085106382979,0.851063829787234,0.0,25.85106382978724,0.0,0.0,8.617021276595745,37.795231,-122.3927858,"POLYGON ((-122.400486 37.795875, -122.398641 37.79612, -122.398152 37.796186, -122.398167 37.796255, -122.398221 37.796529, -122.398262 37.796719, -122.398298 37.7969, -122.398333 37.797092, -122.398983 37.797, -122.399507 37.796926, -122.399686 37.797807, -122.399873 37.798729, -122.398696 37.798881, -122.398297 37.798938, -122.398216 37.798956, -122.398117 37.79899, -122.398044 37.799026, -122.397766 37.799183, -122.397556 37.799314, -122.397302 37.799492, -122.393382 37.801928, -122.388981 37.796628, -122.391487 37.793859, -122.391982 37.793872, -122.392181 37.793928, -122.392414 37.793811, -122.392582 37.793704, -122.393181 37.79323, -122.393819 37.793738, -122.394748 37.79448, -122.39486 37.794459, -122.395655 37.793831, -122.395705 37.793793, -122.396315 37.793337, -122.39639 37.793664, -122.396586 37.794588, -122.397796 37.794434, -122.39897 37.794284, -122.400149 37.794134, -122.400239 37.794575, -122.400329 37.795013, -122.400413 37.795448, -122.400486 37.795875))",0.028468800165067528,0.9278986847858994,1,False
60750105003,2023,6,75,10500,3,21159,230.90375,86.3943125,15.5625,1987,895,"BG 3, Tract 105, San Francisco, CA",924,50.86580086580087,49.134199134199136,5.194805194805195,0.0,75.97402597402598,18.83116883116883,0.021159,43669.36055579186,170875.0,1.286549707602339,4.56140350877193,47.368421052631575,46.78362573099415,3.0303030303030303,45.67099567099567,0.8658008658008658,0.0,36.79653679653679,0.0,0.0,13.636363636363637,37.7964806,-122.3994129,"POLYGON ((-122.400681 37.796777, -122.399507 37.796926, -122.398983 37.797, -122.398333 37.797092, -122.398298 37.7969, -122.398262 37.796719, -122.398221 37.796529, -122.398167 37.796255, -122.398152 37.796186, -122.398641 37.79612, -122.400486 37.795875, -122.400681 37.796777))",0.39298122953482206,0.6673029701638131,3,False
60750106001,2023,6,75,10600,1,43806,202.829875,42.32775,15.25,1844,714,"BG 1, Tract 106, San Francisco, CA",1303,55.02686108979279,44.97313891020722,1.688411358403684,9.363008442056792,67.45970836531082,21.488871834228704,0.043806,29744.783819568096,82988.0,10.865384615384617,33.84615384615385,37.88461538461539,17.403846153846153,9.90023023791251,36.91481197237145,1.688411358403684,0.0,38.37298541826554,0.0,0.0,13.123561013046814,37.8002726,-122.4067088,"POLYGON ((-122.40777 37.801571, -122.407461 37.801611, -122.406988 37.801674, -122.406527 37.801735, -122.406287 37.801766, -122.406247 37.801757, -122.406217 37.801748, -122.406199 37.80172, -122.406024 37.800835, -122.405834 37.799901, -122.405797 37.799721, -122.405743 37.799454, -122.405645 37.798969, -122.405972 37.798929, -122.406174 37.798904, -122.40643 37.798872, -122.40683 37.798823, -122.407206 37.798776, -122.407395 37.799704, -122.407584 37.800638, -122.407645 37.800943, -122.407736 37.8014, -122.40777 37.801571))",0.2674217021057343,0.2977690134212385,0,False
60750107011,2023,6,75,10701,1,53469,185.3934375,39.7995,18.4375,4404,1608,"BG 1, Tract 107.01, San Francisco, CA",1469,49.55752212389381,50.4424778761062,0.0,6.1946902654867255,64.19332879509871,29.61198093941457,0.053469,27473.8633600778,31544.0,38.92519970951344,40.01452432824982,13.65286855482934,7.4074074074074066,0.136147038801906,2.110279101429544,0.0,0.0,95.03063308373044,0.0,0.0,2.722940776038121,37.7971003,-122.4089683,"POLYGON ((-122.411911 37.797245, -122.410973 37.797376, -122.410824 37.79737, -122.410552 37.79742, -122.410415 37.797443, -122.410264 37.79742, -122.409689 37.797493, -122.409001 37.79758, -122.408619 37.797628, -122.407752 37.797733, -122.407016 37.797822, -122.406668 37.797865, -122.406226 37.797559, -122.405513 37.797065, -122.406527 37.796944, -122.406828 37.796902, -122.407481 37.796821, -122.40762 37.796804, -122.407733 37.79679, -122.408431 37.796704, -122.408754 37.796662, -122.408849 37.79665, -122.409251 37.796599, -122.410076 37.796493, -122.410511 37.796443, -122.410892 37.796395, -122.411719 37.796291, -122.411856 37.796972, -122.411862 37.797001, -122.411883 37.797105, -122.411898 37.797177, -122.411911 37.797245))",0.2469445482845421,0.08146506777893639,0,True
60750107012,2023,6,75,10701,2,44495,194.542875,39.296625,15.75,1886,718,"BG 2, Tract 107.01, San Francisco, CA",1955,37.23785166240409,62.76214833759591,0.0,4.8081841432225065,50.02557544757033,45.16624040920716,0.044495,43937.52106978312,22083.0,58.654399079931,29.844738355376656,10.983323749281196,0.5175388154111558,2.659846547314578,1.9437340153452685,0.0,0.0,94.68030690537084,0.0,0.7161125319693095,0.0,37.7979779,-122.4096036,"POLYGON ((-122.412096 37.798165, -122.411755 37.798208, -122.410456 37.798373, -122.409879 37.798442, -122.409639 37.798471, -122.408808 37.798571, -122.407945 37.798687, -122.407869 37.798697, -122.407083 37.798152, -122.406668 37.797865, -122.407016 37.797822, -122.407752 37.797733, -122.408619 37.797628, -122.409001 37.79758, -122.409689 37.797493, -122.410264 37.79742, -122.410415 37.797443, -122.410552 37.79742, -122.410824 37.79737, -122.410973 37.797376, -122.411911 37.797245, -122.41193 37.797343, -122.412074 37.798057, -122.412096 37.798165))",0.3953992640682735,0.04168488681085808,2,False
