year,geoid,state,state_name,county,download_min,upload_min,download_avg,upload_avg,download_max,upload_max,download_minRTT_r1,download_minRTT_r2,upload_minRTT_r1,upload_minRTT_r2,number_of_measurements
2024,28001,28,Mississippi,Adams,6.6327499999999988,0.92204166666666643,163.93154166666665,41.20077777777778,714.07683333333341,212.52591666666663,25.806638888888887,25.946097222222225,29.649430555555554,29.560666666666663,576
2024,28003,28,Mississippi,Alcorn,7.652277777777778,2.8704583333333336,125.8170277777778,76.857361111111118,361.60066666666665,320.93909722222219,51.541250000000005,51.493041666666663,52.260472222222219,52.099055555555537,576
2024,28005,28,Mississippi,Amite,80.297681818181815,33.523090909090918,92.592318181818186,43.535636363636371,107.41863636363637,63.93240909090909,29.7065,29.439545454545456,30.190272727272728,34.79577272727272,176
2024,28007,28,Mississippi,Attala,7.8551549295774663,2.4344647887323947,67.987309859154934,50.99922535211266,207.83908450704226,195.02569014084511,37.141380281690147,38.059309859154929,40.367098591549293,40.4541971830986,568
2024,28009,28,Mississippi,Benton,76.660512820512821,11.717487179487177,105.67171794871794,26.1504358974359,140.62853846153845,44.227589743589746,43.295179487179475,45.839794871794872,45.452205128205136,45.728641025641011,312
2024,28011,28,Mississippi,Bolivar,10.682402777777776,5.0009583333333332,114.37072222222224,57.092388888888891,333.24340277777782,208.60834722222225,31.688027777777776,31.344986111111108,34.087166666666668,34.677,576
2024,28013,28,Mississippi,Calhoun,39.406375000000011,18.056416666666667,146.15594444444443,132.10531944444443,353.99708333333336,357.75879166666658,27.213805555555556,27.295624999999998,28.397833333333331,28.740777777777776,576
2024,28015,28,Mississippi,Carroll,49.752365384615381,45.943096153846163,93.442269230769242,80.097538461538448,148.83296153846152,122.6266730769231,22.498269230769228,22.762884615384618,25.91425,25.456750000000003,416
2024,28017,28,Mississippi,Chickasaw,57.30515625,34.062921874999994,110.305875,84.620093750000009,199.89375,171.390296875,37.512781249999996,37.325640625000005,41.413562500000005,41.323343750000006,512
2024,28019,28,Mississippi,Choctaw,28.408638888888888,16.454930555555556,120.14836111111111,105.62700000000001,254.01438888888885,262.18634722222214,22.383194444444438,22.33947222222222,23.457472222222222,23.457375000000003,576
2024,28021,28,Mississippi,Claiborne,23.326390243902438,11.525780487804878,31.144243902439026,12.469292682926829,39.302219512195116,13.534146341463414,44.92221951219512,44.648097560975607,49.543243902439031,50.261073170731713,328
2024,28023,28,Mississippi,Clarke,76.057696428571433,59.396446428571437,145.25641071428572,116.13228571428571,221.76433928571427,189.18046428571427,37.905625,37.666464285714291,35.394436363636359,35.714309090909083,448
2024,28025,28,Mississippi,Clay,43.0710142857143,10.02932857142857,142.62784285714287,87.511971428571428,329.87562857142859,305.92591428571427,29.737099999999995,29.399371428571424,30.845100000000002,31.01100000000001,560
2024,28027,28,Mississippi,Coahoma,13.769319444444443,3.3427361111111114,113.57338888888889,26.404472222222225,366.19877777777771,75.129249999999985,28.662208333333332,28.862458333333329,32.115430555555548,32.012527777777777,576
2024,28029,28,Mississippi,Copiah,3.9947916666666661,2.2286805555555556,60.685138888888886,47.995236111111112,228.92612499999998,176.64515277777778,44.953875,44.614902777777786,47.152541666666664,47.227291666666666,576
2024,28031,28,Mississippi,Covington,16.897470588235294,13.4815,66.746676470588255,62.782441176470584,203.78826470588234,204.9195882352941,37.936205882352937,37.055661764705896,35.954132352941173,36.885558823529408,544
2024,28033,28,Mississippi,DeSoto,0.50434722222222217,0.064847222222222223,148.80884722222223,68.005416666666676,747.31633333333332,666.70291666666662,26.068013888888892,26.098569444444443,28.037166666666664,28.06025,576
2024,28035,28,Mississippi,Forrest,2.7732083333333328,0.63856944444444452,113.98501388888886,65.356694444444443,497.86723611111108,454.03677777777779,28.767027777777781,28.992,30.803097222222227,31.04313888888889,576
2024,28037,28,Mississippi,Franklin,35.780563636363638,22.915254545454545,80.229636363636359,92.273327272727272,151.96505454545454,195.22809090909089,49.999327272727271,55.504290909090912,63.591796296296323,64.273074074074074,440
2024,28039,28,Mississippi,George,6.6162916666666671,0.38924999999999993,153.50393055555554,148.55309722222222,468.76272222222212,560.52427777777768,37.596180555555549,37.243402777777781,38.083055555555553,38.143222222222221,576
2024,28041,28,Mississippi,Greene,26.208956521739129,19.093231884057978,84.106594202898535,72.471420289855075,183.20089855072462,160.24228985507247,37.409347826086957,37.709217391304342,39.4314347826087,39.090202898550721,552
2024,28043,28,Mississippi,Grenada,23.360027777777777,6.0450000000000008,121.01355555555554,49.114472222222226,330.7798472222222,163.72345833333333,17.37713888888889,17.457986111111115,20.934416666666664,20.871375,576
2024,28045,28,Mississippi,Hancock,6.2309722222222232,2.0483333333333333,145.47905555555553,116.05205555555557,469.8981527777778,488.24043055555558,35.960375,35.758305555555559,36.522972222222229,36.845013888888886,576
2024,28047,28,Mississippi,Harrison,0.43558333333333332,0.062069444444444448,150.67743055555556,102.04566666666665,746.71443055555562,850.69152777777788,26.097472222222219,26.03925,27.845166666666671,27.79120833333333,576
2024,28049,28,Mississippi,Hinds,0.36383333333333329,0.033708333333333326,96.749124999999992,49.496874999999996,696.51791666666679,676.58547222222217,32.985388888888885,32.92275,33.591361111111105,33.593111111111106,576
2024,28051,28,Mississippi,Holmes,50.71090277777779,19.794680555555555,112.13873611111114,56.896236111111122,197.64170833333336,125.48908333333333,28.711638888888885,28.672,32.607069444444448,32.567013888888887,576
2024,28053,28,Mississippi,Humphreys,36.023745762711854,14.542271186440678,53.18040677966102,25.622491525423722,80.138508474576284,37.338372881355937,47.96005084745763,49.241796610169487,49.160118644067794,49.708372881355935,472
