GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests
17001,Adams County,24.0823421140794,5.0917370060695735,66.70736087935839,225.5
17003,Alexander County,20.457152648148273,9.138670424143996,50.94835167427035,27.5
17005,Bond County,29.028371928134654,6.852746270955436,64.16941523167884,117.5
17007,Boone County,37.376178372475586,12.775955740856446,45.62288470860615,354.75
17009,Brown County,33.763326923076924,6.393464148351648,48.52321428571429,10.5
17011,Bureau County,19.327885804462845,6.074415790200137,60.03931596503335,242.75
17013,Calhoun County,12.500010661764705,4.570828308823529,201.03088235294118,13.25
17015,Carroll County,16.43766705746452,6.117363291283142,59.52188162382192,47.0
17017,Cass County,32.72068972462492,7.447048086982036,44.84659975250051,43.5
17019,Champaign County,36.855686185386936,12.662308119805145,54.5731889489787,983.5
17021,Christian County,35.54345871697747,6.1577173756798755,53.245221445221446,66.0
17023,Clark County,23.806194853813174,10.349795866782218,55.15481131788603,106.75
17025,Clay County,16.563254290520465,6.3643779379647025,67.47917369240899,36.0
17027,Clinton County,37.111550512473556,7.4335936553855095,56.934555285969054,150.0
17029,Coles County,29.366290910996447,12.148579499709928,53.34664448086558,181.25
17031,Cook County,80.16670696001484,14.86372539490269,38.53656660436906,43895.75
17033,Crawford County,22.054864803905645,9.680445198101037,53.8882930996424,103.75
17035,Cumberland County,27.354333925216054,10.07625720102719,54.17588687840308,59.5
17037,DeKalb County,31.17769898012636,10.423750221522798,45.029179535312025,490.75
17039,De Witt County,24.8221355174111,7.048297650557533,52.520083788107044,62.25
17041,Douglas County,21.179902854264366,9.219221100209673,66.12569598056643,94.0
17043,DuPage County,46.94211333460113,12.313702478313601,36.060560622413774,6324.5
17045,Edgar County,23.761650006668177,10.468235393727449,59.7992826652268,71.0
17047,Edwards County,25.32284259259259,8.836293981481482,54.298611111111114,17.25
17049,Effingham County,19.894463639541137,7.766652939941906,67.54812148517466,380.5
17051,Fayette County,19.835932279776422,4.922876078266988,66.16141370009909,142.75
17053,Ford County,26.006135175310952,7.282332464862826,62.970087415291175,40.0
17055,Franklin County,21.04710842174064,7.185148469352189,67.19070304496601,204.5
17057,Fulton County,21.38608131205674,7.869174880009895,57.78220394194293,100.5
17059,Gallatin County,34.64779166666667,13.042796875,52.401041666666664,27.0
17061,Greene County,23.54017612781955,6.487391395154552,43.66015037593985,47.75
17063,Grundy County,46.382702741346606,11.436964760956423,41.10564366960077,356.0
