GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests
48001,Anderson County,144.50737432470768,26.967872242659737,57.93168683014322,5642.75
48003,Andrews County,242.43556393954623,90.89065615678359,32.8622810930746,1320.5
48005,Angelina County,218.89697582229374,110.57213286352511,20.296812803535666,5878.0
48007,Aransas County,228.6698305166491,48.72567000241337,31.514168269360976,2167.25
48009,Archer County,144.63584225354376,41.973776202303036,23.26328607402415,748.25
48011,Armstrong County,175.6142710793477,153.95708481289677,26.832100117771102,120.0
48013,Atascosa County,110.07875174382244,49.13995996271373,48.86833503919104,4521.25
48015,Austin County,89.41777931994893,33.00042428158763,51.31630728447109,2476.25
48017,Bailey County,72.92756554771003,52.49869243098351,18.564112829602074,229.25
48019,Bandera County,134.17476747603814,117.93957070700688,17.286419566179113,1624.0
48021,Bastrop County,210.21460741367915,61.9410057330241,37.78042169214954,6081.75
48023,Baylor County,140.4885500450013,113.97966288869583,31.693030414819777,207.5
48025,Bee County,196.4546325663983,13.566864451557464,45.626926181155156,849.25
48027,Bell County,263.79710910465064,56.17889290359316,23.883522171816615,18690.5
48029,Bexar County,287.0470877684809,130.08308148425076,18.90528100837654,107392.25
48031,Blanco County,77.00687119262594,23.213625021053854,51.76057500772858,1816.25
48033,Borden County,101.64905474950821,54.216086012107986,48.87171135524883,76.0
48035,Bosque County,109.59171688400818,69.81380015235362,49.13915871046805,1875.0
48037,Bowie County,215.17489100887087,88.33595889310644,32.97856760250548,5825.75
48039,Brazoria County,270.42227336486724,111.93149021983729,19.59695392546533,22433.25
48041,Brazos County,256.93622285582063,86.3884851635479,16.952019810740786,15866.25
48043,Brewster County,94.52904502120765,50.78159512060768,53.886948444227585,1197.0
48045,Briscoe County,124.36707673796792,77.77350688502673,27.823195187165776,38.5
48047,Brooks County,181.31538213199983,70.38366536114383,23.748615788276297,350.5
48049,Brown County,145.4905859443579,119.79994626478292,36.180227766542686,3587.0
48051,Burleson County,40.17227498092012,18.43758141856842,64.45897681042933,1754.25
48053,Burnet County,114.74680926012655,22.571462018312328,43.528588873497625,6273.75
48055,Caldwell County,165.1011385676346,24.479079462916747,63.004534206895265,2361.0
48057,Calhoun County,220.05044827498313,133.68362656327622,23.235488341970353,1378.0
48059,Callahan County,215.43558210396787,169.64265592413292,29.244515897304648,1201.5
48061,Cameron County,251.9207620708123,30.098433563698027,30.88528875365619,20543.75
48063,Camp County,185.82571692625817,60.978674046582086,40.24033877870577,717.0
48065,Carson County,150.71859410676393,76.16032581274948,43.35490419243921,443.75
48067,Cass County,96.94473538382861,27.933145018087536,89.76250419989113,2062.0
48069,Castro County,182.3720319839667,175.85149037078986,27.885359613417545,319.5
48071,Chambers County,268.0866215296946,120.63003067922602,18.007945011028838,4416.25
48073,Cherokee County,218.68333171648683,135.977737874381,31.405333719419794,3498.25
48075,Childress County,96.97231641577258,82.19618420968726,30.832024091019093,255.75
48077,Clay County,159.41530823102227,90.93807929596308,17.46142507220047,637.0
48079,Cochran County,154.75733207461346,157.37554273548673,37.03932153548005,54.75
48081,Coke County,59.857242670839625,27.018743731872128,51.168874259620246,277.5
48083,Coleman County,60.305455823943674,25.895682542501632,41.731478644509004,328.75
48085,Collin County,281.1995875914579,152.5181205173526,12.276123979681312,126343.0
48087,Collingsworth County,240.1669922596055,245.75655211881502,31.831353406782856,283.25
48089,Colorado County,98.49972016565586,16.2919512063527,63.66832342735414,1527.5
48091,Comal County,228.61308864377924,121.69264323166803,19.849739247295744,14391.5
48093,Comanche County,60.16821710828184,38.04207453497782,46.63498454509148,849.0
48095,Concho County,188.60856287648386,155.76482409924992,31.971807302623287,306.5
48097,Cooke County,161.9747731411786,91.80122277110674,26.923095984308063,3145.5
48099,Coryell County,213.2157157986921,30.68423533806807,30.869694366182483,3354.5
48101,Cottle County,87.91863500650055,31.334653649219035,46.332759616396736,48.0
48103,Crane County,58.76251215989414,9.179349681111825,76.55852621757406,151.25
48105,Crockett County,65.576563706494,19.266654345434446,66.60010155963845,169.0
48107,Crosby County,219.01504027653576,209.0697819245859,21.390422221517376,270.5
48109,Culberson County,197.26446750519966,162.0580601184516,44.863565061831316,796.25
48111,Dallam County,127.13097900376249,82.5712520202234,24.034012095546103,248.25
48113,Dallas County,284.781676032012,133.8969434914875,12.472944978264485,124145.5
48115,Dawson County,238.9658152084482,243.5839312891248,12.62548644659152,465.0
48117,Deaf Smith County,162.8841738371622,112.76173304545793,17.13967501647307,449.5
48119,Delta County,67.23923939550795,17.67159803409684,54.33357938575875,311.5
48121,Denton County,276.5961143014055,152.42019841155832,11.983597683866314,92055.5
48123,DeWitt County,174.00397187737462,13.773443646150879,38.76372982918943,1076.75
48125,Dickens County,77.40101920212767,29.384633404255318,150.28625,27.25
48127,Dimmit County,194.13456217916377,14.95550183986553,41.618441531177,370.5
48129,Donley County,198.36394834453034,199.2219999162922,52.25259369470052,311.5
48131,Duval County,111.36224576701727,23.99540658923574,53.4293641152929,412.25
48133,Eastland County,111.8750461585116,20.665035471745803,37.58890306875023,1414.75
48135,Ector County,211.4064502914939,79.63059165604278,31.286807567463505,7661.5
48137,Edwards County,68.20848161727868,18.31069255418226,67.05330164006635,144.0
48139,Ellis County,218.13478249417278,96.3240045064799,21.01127600231425,14233.0
48141,El Paso County,298.716935408368,85.76200518560172,33.98733500667471,36382.0
48143,Erath County,210.97076592584452,89.76716648809729,23.566132760354694,3005.25
48145,Falls County,41.35632524289319,11.034741897397282,42.95764439558678,920.75
48147,Fannin County,78.37497783264104,37.81923018938683,31.277366557356938,3177.5
48149,Fayette County,119.01054978413089,61.09485750973073,36.87095019271696,1951.5
48151,Fisher County,151.03839145961234,24.771500322308473,36.5512345018341,228.75
48153,Floyd County,204.71988902491714,30.08514246565091,30.537900316515255,209.75
48155,Foard County,72.21803276009035,15.438433587281956,120.1381730567777,33.75
48157,Fort Bend County,288.07070508103493,104.07183567703565,14.586500574298354,70246.25
48159,Franklin County,161.38219644942313,80.44509945864442,24.45700697175332,1056.0
48161,Freestone County,129.67740948721396,68.47496641766067,59.20826222516318,1579.0
48163,Frio County,148.15003406296233,28.1841070538189,60.48155348760017,906.25
48165,Gaines County,124.75230534749396,73.24637132362824,23.758198338797698,1660.5
48167,Galveston County,268.868929863987,109.57908244766429,21.353701560856273,22748.5
48169,Garza County,228.8250343132288,155.6691858713339,20.67641093910936,184.0
48171,Gillespie County,135.81629245589346,54.539822034884466,40.46644896229324,3644.5
48173,Glasscock County,75.30714651834583,18.995092474330068,45.320168823400664,216.75
48175,Goliad County,64.1890108150584,11.092211290153276,59.630056303586564,262.0
48177,Gonzales County,123.43522456609574,75.0709927629236,46.368890106896124,811.5
48179,Gray County,213.37315543571341,114.68769727271757,26.169690304452033,1425.0
48181,Grayson County,182.1806084888293,76.27870892406843,29.237968169576224,10395.25
48183,Gregg County,221.00818794479898,123.95306567345888,20.69159088119227,7980.25
48185,Grimes County,176.9524365343329,137.96676694022872,46.52936223540239,1947.75
48187,Guadalupe County,284.95496172894036,117.00334779091823,20.907033178049822,9911.75
48189,Hale County,232.9688130363866,153.12547939785628,15.44262482868344,957.75
48191,Hall County,246.05392231996763,273.3209795026646,26.39635232038281,313.25
