GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021
1107,Pickens County,20.15190394745899,4.366257752738893,145.00887630418435,433,Alabama,2019,18697,234,43926,81.4
1109,Pike County,64.37775449597494,47.26900109669081,37.23235033150021,918,Alabama,2019,33014,354,38945,72.10000000000001
1111,Randolph County,37.50815796260113,4.562925809045455,136.83737963291486,632.75,Alabama,2019,22479,373,45889,85
1113,Russell County,74.87396600524123,34.47546313,31.236959250945645,3321.25,Alabama,2019,58555,-78,44849,83.10000000000001
1115,St. Clair County,59.51263893466386,12.014703257368682,44.73592782483426,8019.5,Alabama,2019,93932,1281,63015,116.7
1117,Shelby County,115.74757765756752,41.97157524085671,27.339429788021228,25610.5,Alabama,2019,230115,2356,85457,158.3
1119,Sumter County,61.13176411961247,8.404693625863688,109.14210628464024,190.75,Alabama,2019,11853,-53,29490,54.6
1121,Talladega County,69.35636345627861,12.981574322788257,53.70602319745571,4293.25,Alabama,2019,80704,618,47331,87.7
1123,Tallapoosa County,81.79582186532932,12.896099515785645,39.0790989,1902.5,Alabama,2019,40977,130,47444,87.9
1125,Tuscaloosa County,107.22242525076086,40.17535908108307,37.80103019011668,10316.5,Alabama,2019,236780,977,56274,104.2
1127,Walker County,87.80684114622542,14.201329661565728,59.37803196222982,2969,Alabama,2019,64339,267,46343,85.80000000000001
1129,Washington County,12.853873233206537,2.8107347880798166,183.48422580921496,427.25,Alabama,2019,15122,-75,49795,92.2
1131,Wilcox County,22.793971691968004,5.938328028,125.9488706632186,271.5,Alabama,2019,10059,-224,30071,55.7
1133,Winston County,41.09050260305541,35.07263223023719,96.48594035847646,1919.75,Alabama,2019,23755,265,47176,87.4
2020,Anchorage Municipality,109.58283382940913,23.71470636992862,18.81061237600896,16144,Alaska,2019,287145,-2694,86152,109.8
2050,Bethel Census Area,7.352484431,5.404729031781854,34.63168962280709,178.25,Alaska,2019,18257,-578,54849,69.9
2060,Bristol Bay Borough,4.798471273291925,0.9812109860248448,39.34845690993789,17.25,Alaska,2019,865,24,88516,112.8
2068,Denali Borough,23.63648372351296,14.533863916433893,26.776307760911724,395,Alaska,2019,1585,-20,85251,108.7
2070,Dillingham Census Area,4.077371794,1.6100606812375469,31.840437859840844,48,Alaska,2019,4723,-75,58389,74.4
2090,Fairbanks North Star Borough,84.06500525,18.494517385235994,40.57723531730701,4481.25,Alaska,2019,95356,-791,76754,97.9
2100,Haines Borough,7.638269252873563,2.506210221674877,40.957881773399016,77,Alaska,2019,2056,-11,63155,80.5
2105,Hoonah-Angoon Census Area,8.593460235042736,3.155820159137159,170.49700752950753,82.5,Alaska,2019,2287,-51,56555,72.10000000000001
2110,Juneau City and Borough,68.65961336865485,17.013333834092627,36.08322895622541,1334.5,Alaska,2019,31685,-309,89922,114.6
2122,Kenai Peninsula Borough,45.69350370395221,14.625487755313008,55.14331296919349,5136,Alaska,2019,60690,781,71111,90.7
2130,Ketchikan Gateway Borough,78.37437206054821,64.32051361808686,13.24932367344773,783.75,Alaska,2019,13741,-80,73260,93.4
2150,Kodiak Island Borough,93.98401094354482,21.441739993698533,32.251920636657374,695.5,Alaska,2019,12720,-239,80863,103.1
2158,Kusilvak Census Area,5.5073021036356815,4.899872124875063,42.75526299350325,107.5,Alaska,2019,8278,-307,38203,48.7
2164,Lake and Peninsula Borough,6.031603113553114,1.8819082417582416,474.7652014652015,20.33333333333333,Alaska,2019,1381,-49,51205,65.3
2170,Matanuska-Susitna Borough,64.94190824366446,15.579034336435765,21.259896454655447,6060.75,Alaska,2019,113325,1844,80164,102.2
2180,Nome Census Area,6.289989633,6.288078448331129,34.17781375660948,82,Alaska,2019,9835,-186,65578,83.60000000000001
2185,North Slope Borough,16.994464593392905,20.00101879,24.25296303544012,489.25,Alaska,2019,10805,-292,95041,121.2
2188,Northwest Arctic Borough,8.435930115492186,10.145944032496237,35.61787341821667,48.75,Alaska,2019,7423,-226,67586,86.2
2195,Petersburg Borough,79.98423717741402,23.54173520409289,43.10834943043844,64.25,Alaska,2019,3360,-6,71878,91.60000000000001
2198,Prince of Wales-Hyder Census Area,6.138483875184374,2.510018410514565,123.74800915731248,127.5,Alaska,2019,5650,-73,56226,71.7
2220,Sitka City and Borough,90.63690319619012,19.14175994604595,36.42452362794872,467,Alaska,2019,8382,-36,78248,99.80000000000001
2230,Skagway Municipality,8.903236836104488,1.446933882505138,42.36719091033223,91,Alaska,2019,1081,-58,65712,83.80000000000001
2240,Southeast Fairbanks Census Area,13.635794869251365,4.153571930287334,51.01157482,364.25,Alaska,2019,7021,-4,68347,87.10000000000001
2261,Valdez-Cordova Census Area,41.51430246544099,15.38369944068748,32.985953570083616,778.75,Alaska,2019,,,,
2275,Wrangell City and Borough,83.06752041435952,17.798254609998423,22.15583081177141,83.25,Alaska,2019,2070,-22,64732,82.5
2290,Yukon-Koyukuk Census Area,6.941153571428572,5.995338571428571,91.415,24.75,Alaska,2019,5179,-102,44934,57.3
4001,Apache County,9.469781991,4.239557450323733,140.7076396537477,613.25,Arizona,2019,65432,472,41002,59.5
4003,Cochise County,68.97393430091657,10.90619604378716,35.99007213992188,6096,Arizona,2019,125663,452,55748,80.80000000000001
4005,Coconino County,86.97928796961182,18.98161458,47.05058070852656,9629,Arizona,2019,144060,1105,63829,92.60000000000001
4007,Gila County,49.20774912,7.025936062988204,88.7272363,2274.5,Arizona,2019,53922,922,52665,76.4
4009,Graham County,57.49654922231878,9.955378636,44.53646688581292,1161,Arizona,2019,38779,-162,52644,76.3
4011,Greenlee County,52.07025585152352,7.078135311759159,52.37375773910699,208.75,Arizona,2019,9302,-109,71669,103.9
4012,La Paz County,34.93752928515821,5.783359903857395,85.07996905021135,1396,Arizona,2019,16506,332,44330,64.3
4013,Maricopa County,115.8878933864746,28.01022745168964,15.24881610634636,293300.5,Arizona,2019,4551524,48593,76230,110.5
4015,Mohave County,118.3654155511303,22.16966678510577,36.66036730422165,16672.25,Arizona,2019,220816,6137,48169,69.8
4017,Navajo County,54.719772051771045,8.769509685097264,61.46365318245908,3732,Arizona,2019,108650,1545,49057,71.10000000000001
4019,Pima County,106.21009803886037,14.459928759289005,24.280116797010287,57450,Arizona,2019,1057597,11121,60604,87.9
4021,Pinal County,88.35688617032203,20.974641500177555,31.33091026884125,25494,Arizona,2019,464154,15233,70835,102.7
4023,Santa Cruz County,34.48993567249765,9.216079688741829,59.84411321,1790.25,Arizona,2019,48759,630,49216,71.4
4025,Yavapai County,65.47076142673305,10.754332841771134,43.56742948765167,14106,Arizona,2019,246191,5990,57676,83.60000000000001
4027,Yuma County,85.62330509333457,11.07858976219741,30.346066122477204,8539.75,Arizona,2019,207842,942,55991,81.2
5001,Arkansas County,13.443291032628077,4.110325775014168,59.88832457966683,641.25,Arkansas,2019,16512,-34,50928,96.9
5003,Ashley County,18.992993298216795,5.200818525411758,149.64669128468452,680.25,Arkansas,2019,18354,-179,44030,83.7
5005,Baxter County,93.8930869,27.00089237558832,79.51653406063804,2692.5,Arkansas,2019,42435,796,45116,85.80000000000001
5007,Benton County,101.68665203418846,51.48106564421036,40.89904978310427,18777.75,Arkansas,2019,302863,7028,78974,150.2
5009,Boone County,59.40575189370445,17.483677220127184,53.51414452353266,1883.25,Arkansas,2019,38284,580,48700,92.60000000000001
5011,Bradley County,19.48833410963405,3.3182097762416065,68.58346454237618,364.5,Arkansas,2019,10135,-127,40454,76.9
5013,Calhoun County,23.281732510365632,20.13534243363729,74.44218762075161,249,Arkansas,2019,4695,-2,49977,95.10000000000001
5015,Carroll County,31.45591176380357,5.809204615333522,75.29276064,1749.25,Arkansas,2019,28742,316,49225,93.60000000000001
5017,Chicot County,28.129320066738817,4.914754536435786,110.23459595959596,153.25,Arkansas,2019,9873,-127,34857,66.3
5019,Clark County,121.73456545654668,63.85696608065351,31.294559127059348,1087.5,Arkansas,2019,21250,112,47158,89.7
5021,Clay County,50.51457967417242,6.078675167410614,81.529804,748.25,Arkansas,2019,14265,14,41419,78.80000000000001
5023,Cleburne County,42.27222366312719,10.269084339908328,99.13178144662228,1738,Arkansas,2019,25284,455,50200,95.5
5025,Cleveland County,7.398234628862886,2.2356142292229224,430.7184927242725,95,Arkansas,2019,7467,36,53705,102.1
5027,Columbia County,84.73301260204222,20.49419347088356,72.72867075909951,684.5,Arkansas,2019,22216,-219,44651,84.9
5029,Conway County,64.47804297833858,11.78689486551644,125.26574656814188,711.5,Arkansas,2019,21046,214,47741,90.80000000000001
5031,Craighead County,123.06705109937651,35.72881461235231,31.52468424555484,7001.5,Arkansas,2019,113017,905,52490,99.80000000000001
5033,Crawford County,95.01971884557643,32.56737947034211,49.34894115,2630.5,Arkansas,2019,61075,796,54065,102.8
5035,Crittenden County,90.89829766832987,12.461784882806947,43.57090200209799,1690.75,Arkansas,2019,47061,-411,43821,83.30000000000001
5037,Cross County,35.28624295,5.628079106491542,85.89332551,382.25,Arkansas,2019,16601,-12,45262,86.10000000000001
5039,Dallas County,35.735030453842185,23.16203578209462,48.658263017401104,164.5,Arkansas,2019,6191,-50,42442,80.7
5041,Desha County,46.10149457863509,6.776954476363405,82.80583824892852,551.25,Arkansas,2019,10771,-212,39042,74.3
5043,Drew County,23.21650214,5.196286136343373,84.73018930085297,670.25,Arkansas,2019,16911,-104,46572,88.60000000000001
5045,Faulkner County,55.624070876213125,15.82512820240844,39.66835779426593,7859.75,Arkansas,2019,127665,1708,57573,109.5
5047,Franklin County,10.779090473495971,2.712766238272133,104.60588557445584,1059.5,Arkansas,2019,17271,196,47834,91
5049,Fulton County,66.66315505098257,63.01713103348711,106.9590812484442,499,Arkansas,2019,12382,333,41557,79
5051,Garland County,55.04142067414887,9.483940682649209,56.42690781006498,5335.5,Arkansas,2019,100089,459,48053,91.4
5053,Grant County,27.191033011530244,9.638937959328253,75.23062608138035,1250.25,Arkansas,2019,18160,112,67088,127.6
5055,Greene County,54.86379724028976,19.617617190772457,59.88538403641903,2130.5,Arkansas,2019,46448,183,53920,102.6
5057,Hempstead County,28.562670897598423,13.962749565197363,104.75876656854724,817.5,Arkansas,2019,19453,-213,41281,78.5
5059,Hot Spring County,108.7282161,55.15490977502805,58.76428335626855,1260.75,Arkansas,2019,33203,305,51662,98.30000000000001
5061,Howard County,12.237803840737715,4.154883765273349,107.2899032,202.5,Arkansas,2019,12557,-84,42733,81.30000000000001
5063,Independence County,67.50733172489413,17.825936365486793,49.696402958580336,2020.75,Arkansas,2019,37945,288,48957,93.10000000000001
5065,Izard County,42.65111467413789,35.893217462499635,125.16170103188652,973.25,Arkansas,2019,14048,251,40788,77.60000000000001
5067,Jackson County,40.96666203511703,6.357131246818596,40.08084405283151,561.25,Arkansas,2019,16624,-18,37815,71.9
5069,Jefferson County,25.67442564840003,4.031819954773742,85.01014829518459,1891.25,Arkansas,2019,64246,-1172,46100,87.7
5071,Johnson County,108.7128875649506,20.06956261,62.80442249086626,817.5,Arkansas,2019,26001,66,43003,81.80000000000001
5073,Lafayette County,14.022913784804755,7.062369176472378,133.05431715018042,135.75,Arkansas,2019,6101,15,38777,73.8
5075,Lawrence County,105.51087575195368,29.260642730222173,63.55948689401803,528,Arkansas,2019,16205,-19,44661,84.9
5077,Lee County,17.175982015979145,2.874510562,71.51727796,106.75,Arkansas,2019,8364,-108,29714,56.5
5079,Lincoln County,13.123682207341478,2.244491811566361,86.12239031546717,358.5,Arkansas,2019,12916,-166,45435,86.4
5081,Little River County,27.58583588085065,4.4077145520325125,123.10081292606986,606.5,Arkansas,2019,11821,-45,46619,88.7
5083,Logan County,15.71094637802766,3.526521353001664,131.45108383020687,803.75,Arkansas,2019,21253,158,45558,86.7
5085,Lonoke County,56.90238815340911,8.697483212996502,34.969451344370455,4486.75,Arkansas,2019,75225,458,64633,122.9
5087,Madison County,23.03729673,22.138663560003312,154.9661173230146,344,Arkansas,2019,17486,540,49691,94.5
5089,Marion County,37.32116081385388,11.81410570197397,168.64725812432297,1261.25,Arkansas,2019,17254,463,42892,81.60000000000001
5091,Miller County,71.51566771120599,23.28022511572928,25.81826332714187,2137.75,Arkansas,2019,42552,159,45450,86.4
5093,Mississippi County,39.81219058307535,8.272308781771724,52.58146437,1929.25,Arkansas,2019,38896,-602,41007,78
5095,Monroe County,13.337705726452665,2.141064622888981,142.84189710170244,119,Arkansas,2019,6564,-31,37113,70.60000000000001
5097,Montgomery County,18.05492426934298,3.852645801648048,256.82781462102554,389.25,Arkansas,2019,8556,7,41359,78.7
5099,Nevada County,24.29348782724628,4.160404488526179,82.39518019,116.5,Arkansas,2019,8181,41,40283,76.60000000000001
5101,Newton County,9.606686596614448,4.023857946562647,98.91785783,182.5,Arkansas,2019,7078,0,41823,79.5
5103,Ouachita County,57.40716038849008,37.135758928902135,117.40611470364618,736.5,Arkansas,2019,22049,-158,47169,89.7
5105,Perry County,28.10188713081788,5.519261724,97.21768962015211,363.75,Arkansas,2019,10063,130,51204,97.4
5107,Phillips County,42.166907876304855,6.605861315794262,51.08035283635826,410.75,Arkansas,2019,15304,-424,32419,61.7
5109,Pike County,25.22817695888109,9.861485905979348,97.80337693695388,312,Arkansas,2019,10179,113,43710,83.10000000000001
5111,Poinsett County,46.98420994971177,10.520064842019378,56.408974591251535,704.5,Arkansas,2019,22495,-112,42639,81.10000000000001
5113,Polk County,30.18244086870076,5.128251702465492,88.48727017534567,596.25,Arkansas,2019,19337,152,43166,82.10000000000001
5115,Pope County,109.07026095833844,21.16035986,51.89149781298913,3377.5,Arkansas,2019,64065,386,47049,89.5
5117,Prairie County,18.76262739096013,3.788691751405275,70.55621179224661,418.5,Arkansas,2019,8069,58,59367,112.9
5119,Pulaski County,96.56677532111128,36.35221563311704,36.33752568475228,25839.5,Arkansas,2019,399145,854,53597,101.9
5121,Randolph County,88.93235565,16.81502985952264,84.81445436328072,636.25,Arkansas,2019,18837,71,43484,82.7
5123,St. Francis County,22.699545762082952,4.068414877362502,104.78856596875691,229.5,Arkansas,2019,22451,-228,36781,70
5125,Saline County,80.22859798484569,25.149434199688425,42.17659623064249,9610.25,Arkansas,2019,127357,2146,68107,129.5
5127,Scott County,17.966892380439315,2.4105666715341822,86.60821644645813,281.75,Arkansas,2019,9805,69,39974,76
5129,Searcy County,30.564137927497026,9.637359124301543,75.16628888685645,564.25,Arkansas,2019,7918,100,35422,67.4
5131,Sebastian County,98.76097538999068,34.574492434976335,37.27306130267428,6531,Arkansas,2019,129059,742,49170,93.5
5133,Sevier County,31.995880824904173,7.437286489422584,59.39381523026218,410.5,Arkansas,2019,15686,-6,46651,88.7
5135,Sharp County,48.20851424559402,15.082570763239536,89.39905242350723,603,Arkansas,2019,17810,289,39183,74.5
5137,Stone County,15.99283980826089,6.538514947478822,76.58580556925305,851.25,Arkansas,2019,12575,256,37782,71.9
5139,Union County,112.06802186564894,22.26438766293628,57.014563718985656,1778,Arkansas,2019,37752,-444,47315,90
5141,Van Buren County,12.24275687357293,4.088417087740908,56.44230131323309,1249.5,Arkansas,2019,16102,490,39629,75.4
5143,Washington County,109.7259036765515,74.83577356851177,30.05954941,12454,Arkansas,2019,256054,3195,64218,122.1
5145,White County,38.87362232382693,10.061998932468333,50.46080645158654,3808.5,Arkansas,2019,77755,808,51660,98.30000000000001
5147,Woodruff County,13.057091368240956,3.2309989582334984,93.80367311614428,180.5,Arkansas,2019,6049,-53,37331,71
5149,Yell County,67.02259043014561,19.84883381703159,47.07405806871135,572.75,Arkansas,2019,20129,30,48526,92.30000000000001
6001,Alameda County,127.20628869759858,42.60983444029003,17.589775579627716,136603.75,California,2019,1628997,-21557,108971,128.5
6003,Alpine County,16.77182492805766,7.405596018707334,145.31633160062393,222.75,California,2019,1190,-35,87570,103.2
6005,Amador County,29.29435657431264,7.3758449450861825,85.70738751777651,1764.75,California,2019,41412,461,68159,80.30000000000001
6007,Butte County,116.73501130587836,13.72617228113678,42.127107241695256,8804.25,California,2019,207303,1473,62982,74.2
6009,Calaveras County,46.43180242,6.577093255321959,66.73837257760803,2881.25,California,2019,46563,526,68298,80.5
6011,Colusa County,37.10599099337471,7.489827106208054,65.56412227379744,615,California,2019,21914,-118,60725,71.60000000000001
6013,Contra Costa County,139.45599359548177,31.256621245425613,18.54475461265164,91410.5,California,2019,1156966,-9800,110595,130.4
6015,Del Norte County,61.41351288591771,10.267298880327791,95.77841667,977.25,California,2019,27082,-393,48108,56.7
6017,El Dorado County,95.25603165391658,15.410333057912814,44.074561158694834,17597.75,California,2019,192646,-643,87689,103.4
6019,Fresno County,130.47586529642217,30.64963427,27.86873892459471,47400,California,2019,1015190,-2652,63140,74.4
6021,Glenn County,62.975117495119335,6.100183943372326,111.0686448635775,669.75,California,2019,28339,-403,56741,66.9
6023,Humboldt County,59.77991180818581,7.480667590648155,43.04431287298223,6102.5,California,2019,135010,399,53924,63.6
6025,Imperial County,74.46082394964455,9.425550294152163,35.28481060982988,8509.5,California,2019,178713,-1196,50970,60.1
6027,Inyo County,45.55510708711659,7.639410829407626,65.54832389762909,930,California,2019,18718,-150,62381,73.5
6029,Kern County,105.0718911697236,30.185208243565107,33.81185169081111,53407.75,California,2019,916108,-446,57926,68.3
6031,Kings County,139.23013368585427,15.78811754617635,25.57103307477016,6083.5,California,2019,152981,-674,60810,71.7
6033,Lake County,58.41986155114005,15.810806067432408,106.01601333830295,3153.5,California,2019,68191,-155,55801,65.8
6035,Lassen County,32.77905521863573,5.439965530755606,69.08786076102213,1032.25,California,2019,29904,-2083,56923,67.10000000000001
6037,Los Angeles County,120.27821255589669,28.41984642,18.07302599475053,815474.75,California,2019,9721138,-109018,77356,91.2
6039,Madera County,86.72271183,12.55414202767059,49.45809112978084,6059.75,California,2019,160256,705,60241,71
6041,Marin County,133.21876741417444,21.958599635993963,22.88886410372303,22419.75,California,2019,256018,-3382,118472,139.7
6043,Mariposa County,13.043776989625236,4.243627480927252,159.30741157301355,1592.75,California,2019,17020,-7,60377,71.2
6045,Mendocino County,38.21816718625652,7.306039206866276,156.61331165275254,4524.25,California,2019,89783,-1104,57516,67.8
6047,Merced County,115.66470897716006,17.55514354009211,37.62511728361326,9158,California,2019,290014,3820,54703,64.5
6049,Modoc County,10.37206593504184,4.945372762710188,75.55407792373747,233.75,California,2019,8511,8,49273,58.1
6051,Mono County,76.22531653588842,20.92871091439749,50.54362471913192,2250,California,2019,12978,-357,70945,83.60000000000001
6053,Monterey County,110.26554889190224,19.35413810507557,36.59551192550817,21398.5,California,2019,432858,-7147,81404,96
6055,Napa County,107.25387003534205,17.72685911633741,33.200935618470524,9624.25,California,2019,134300,-1897,94127,111
6057,Nevada County,69.29380969,9.013089223934402,78.20400903161703,9357.25,California,2019,102293,-782,77220,91
6059,Orange County,119.53089949112264,32.566596265319774,16.321135143621262,307570,California,2019,3151184,-16574,100210,118.1
6061,Placer County,107.98388306312016,27.431761323922306,31.909095661693268,36993.25,California,2019,417772,5092,103588,122.1
6063,Plumas County,12.807415624701688,4.995317591068526,78.07606863394854,2337.25,California,2019,19351,-513,58154,68.60000000000001
6065,Riverside County,123.88231959389331,41.52717845586779,21.92183979820904,177343.75,California,2019,2473902,15525,78690,92.80000000000001
6067,Sacramento County,132.7770080532716,25.621879096678114,18.483664497859785,102199.75,California,2019,1584169,-8818,79611,93.80000000000001
6069,San Benito County,91.56218424273364,19.780417272801284,47.97175828813862,3398.5,California,2019,67579,533,95187,112.2
6071,San Bernardino County,126.8711287656371,38.41476131307893,20.85025756747346,144458.5,California,2019,2193656,-6486,74218,87.5
6073,San Diego County,111.10277799651928,31.964567777095155,21.211481878170297,259685,California,2019,3276208,-9604,90756,107
6075,San Francisco County,136.85693082197727,54.152201378810936,16.5915445,89856,California,2019,808437,-3867,119776,141.2
6077,San Joaquin County,127.67950474939347,22.600157422343297,24.8224884,40424.5,California,2019,793229,2646,79598,93.80000000000001
6079,San Luis Obispo County,74.92693842114674,12.500238523370149,24.26471848474855,20511,California,2019,282013,2721,79688,93.9
6081,San Mateo County,137.94923599615285,36.08777040525807,17.348160909840296,85669.75,California,2019,729181,-13011,131151,154.6
6083,Santa Barbara County,102.67843232994711,15.486396826795016,29.09138277387075,25770.25,California,2019,443837,4266,83185,98.10000000000001
6085,Santa Clara County,121.2687482822936,28.57830810408005,19.93295126538581,185602.25,California,2019,1870945,-24913,141161,166.4
6087,Santa Cruz County,97.31503198584484,22.16342006712747,37.14714132586723,17862.25,California,2019,264370,3286,90370,106.5
6089,Shasta County,62.90142689243204,12.008710262026892,72.98950834476445,10258.25,California,2019,180930,-225,60187,70.9
6091,Sierra County,13.419582320790708,3.7369608481190753,131.80623269584686,517.5,California,2019,3217,-65,60659,71.5
6093,Siskiyou County,21.111543285895664,5.705037995328791,69.79968951867372,2067.5,California,2019,43660,-56,50069,59
6095,Solano County,135.61026276155968,25.80012468521027,25.05739398263445,26557.5,California,2019,448747,-2714,87348,103
6097,Sonoma County,119.8957032842572,17.194669633568267,32.153674787521204,27907.25,California,2019,482650,-1469,92999,109.6
6099,Stanislaus County,123.56985975847265,20.26539969861738,27.616407568862314,28051.25,California,2019,551275,-3501,73151,86.2
