GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,year
26001,Alcona County,49.16376962401196,15.01467984377637,112.96953888890714,382.5,2019
26003,Alger County,49.19218041883165,10.087757382552237,67.59044057953817,153.25,2019
26005,Allegan County,61.87866574807443,10.297487919015136,50.9625571914282,6176.25,2019
26007,Alpena County,67.80498772332015,14.182194577772744,60.92199015317258,749.75,2019
26009,Antrim County,46.711757751234906,10.178430717585607,63.65529623197944,1385.25,2019
26011,Arenac County,58.73895211285927,8.57152897061638,76.57310625367717,391.0,2019
26013,Baraga County,37.726680935641,8.386489954513545,46.69165594694102,196.75,2019
26015,Barry County,43.11787262166028,10.950056251459523,72.44750503814399,2832.25,2019
26017,Bay County,65.75243147128839,10.393812206513529,47.01891932232303,3591.0,2019
26019,Benzie County,63.96550820241824,9.72917747728679,69.1276782311555,1219.5,2019
26021,Berrien County,101.61590090533583,18.41297381068034,36.56614301943372,8795.25,2019
26023,Branch County,49.46820977724644,8.754681554261515,41.80688257400036,1706.0,2019
26025,Calhoun County,73.44121259274169,10.185574631239048,36.7858225635301,4662.5,2019
26027,Cass County,90.71677542304442,38.10088850656083,20.48019991723224,3163.75,2019
26029,Charlevoix County,58.6554560279974,26.257034998143908,52.05182015171504,2053.0,2019
26031,Cheboygan County,43.72840114732351,9.442957179688658,79.19095770367603,1082.5,2019
26033,Chippewa County,62.79876969740475,9.236130689906728,55.90766253244247,1166.0,2019
26035,Clare County,43.99559820894686,7.874583865778106,100.84407145648764,1114.0,2019
26037,Clinton County,80.74893795097009,20.37740384409617,50.25939859092921,4354.5,2019
26039,Crawford County,44.227882075825406,7.425572110506734,109.65830731866164,447.25,2019
26041,Delta County,58.16692282112473,9.821752748818971,91.95672120962092,731.5,2019
26043,Dickinson County,59.15153157171781,9.699962690140053,49.00108885244309,730.0,2019
26045,Eaton County,90.07197786515366,15.937947679547472,37.58522786772346,5053.0,2019
26047,Emmet County,62.68036490276296,17.547423134773716,48.74191111234418,2454.0,2019
26049,Genesee County,112.73832843930572,13.862529307629591,25.850566939252275,15832.0,2019
26051,Gladwin County,53.25004931870357,8.411738263866223,123.80351541352118,892.5,2019
26053,Gogebic County,54.799229589706144,9.740463402807912,40.18712962193914,426.5,2019
26055,Grand Traverse County,70.46980861848242,12.994808237845612,32.84815281160173,4909.5,2019
26057,Gratiot County,47.44088769845242,10.292423195614877,63.79338022517209,1483.75,2019
26059,Hillsdale County,59.351581889294586,9.196655830477498,67.93902582674252,1576.0,2019
26061,Houghton County,59.22526714208513,11.52149215278783,45.635999751327255,1086.25,2019
26063,Huron County,65.67823661541195,13.383827558172126,47.83940374980843,1694.75,2019
26065,Ingham County,105.80313047563617,31.43138742196592,32.47735108053891,13799.25,2019
26067,Ionia County,56.53884786383735,19.777067724091573,41.61270659168001,2202.25,2019
26069,Iosco County,60.39583503388048,9.55478050636313,62.48631258072976,939.0,2019
26071,Iron County,19.31600642309578,4.993309020284575,85.87403816798145,387.0,2019
26073,Isabella County,65.91413906778683,15.634859801770787,51.85858664439896,2553.0,2019
26075,Jackson County,96.67095727056918,11.857596415734758,52.00546932040142,6629.25,2019
26077,Kalamazoo County,78.11276825246554,21.606513040086583,25.05429094591059,14998.5,2019
26079,Kalkaska County,37.57339299905097,12.345605505400954,159.21652638841852,690.25,2019
26081,Kent County,94.64265528662744,25.161197518281647,26.083969940709167,34639.5,2019
26083,Keweenaw County,17.844102457760414,3.8894832808389816,80.96315353292788,183.75,2019
26085,Lake County,17.263541619532276,4.284693505160229,200.28445863799823,210.0,2019
26087,Lapeer County,69.99377019606925,8.09787507077585,64.64276437235333,3640.75,2019
26089,Leelanau County,46.23565933496501,8.52610481774735,65.41293641036573,2066.5,2019
26091,Lenawee County,77.35690372225633,10.287235626594011,64.63958276433077,4505.25,2019
26093,Livingston County,95.19469594713983,13.933751861400555,35.44246208060495,12964.5,2019
26095,Luce County,8.84866301245782,1.3555944434063,169.25473621816175,130.25,2019
26097,Mackinac County,24.53674346647187,6.453878586021334,70.06456232105955,743.25,2019
26099,Macomb County,121.24030899439106,26.684168501891246,21.231501968370985,61823.25,2019
26101,Manistee County,58.5596462742594,11.184598654476725,56.1932472616908,881.0,2019
26103,Marquette County,58.99330922773376,10.321556459167866,44.24842950852186,1835.5,2019
26105,Mason County,57.51008399380147,10.042131920483587,48.21987540999248,1357.5,2019
26107,Mecosta County,58.430530329005045,11.226607749219248,63.109282998177136,1423.5,2019
26109,Menominee County,77.33964027033808,9.329721104201829,66.98944692168124,702.5,2019
26111,Midland County,78.02354719652435,13.117444404942145,41.44420521706911,4089.75,2019
26113,Missaukee County,28.085632534443995,6.30595497700754,167.02972386411744,537.5,2019
