GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests
25001,Barnstable County,147.586250832016,14.186080852795643,19.591794177116313,20806.75
25003,Berkshire County,101.26272144269278,23.483386755358797,50.277214913770976,10670.75
25005,Bristol County,167.7853487605487,33.371868974995884,15.08290725261293,25836.25
25007,Dukes County,137.81647904688344,13.487259495295406,28.887389989515086,3432.0
25009,Essex County,162.73014778737485,49.75950607535572,13.60869163631852,41710.75
25011,Franklin County,120.03065642687271,29.494678957434434,44.91750377436932,3614.75
25013,Hampden County,153.23915766806127,25.733580134987427,15.695898467672972,24680.0
25015,Hampshire County,140.02875822210365,15.261750301861367,18.218953860083104,8198.0
25017,Middlesex County,157.42193329692714,63.8612511743206,11.011253159591117,119985.25
25019,Nantucket County,140.77271045637332,15.417551553469167,19.849609756127194,3097.75
25021,Norfolk County,157.9373427041566,56.22653037176495,12.104607004488669,51821.0
25023,Plymouth County,164.16070610127912,56.762335574748356,12.823754105000045,23285.75
25025,Suffolk County,175.392977535233,54.88677741507601,13.101110791471868,42110.25
25027,Worcester County,132.67340170986802,35.151527664811205,16.114534224108912,52821.25
