year,geoid,state,state_name,county,download_min,upload_min,download_avg,upload_avg,download_max,upload_max,download_minRTT_r1,download_minRTT_r2,upload_minRTT_r1,upload_minRTT_r2,num_of_measurements_daily_sampled
2023,17001,17,Illinois,Adams,4.557800578034688,1.1526763005780349,181.88572254335267,119.3473786127168,743.30910982658952,715.21462716762994,7.95073699421966,8.0203526011560662,18.129346820809268,18.101939306358375,2768
2023,17003,17,Illinois,Alexander,16.086611814345961,4.9464599156118139,31.931704641350198,13.286248945147685,56.995012658227843,24.580860759493657,30.091565400843898,30.071413502109682,35.542114406779696,34.525139830508444,1896
2023,17005,17,Illinois,Bond,12.77837101449277,6.86806086956521,86.337521739130324,52.334266666666629,257.7586492753623,158.84027536231878,11.62317971014493,11.657214492753623,27.634866468842738,27.676884272997043,2760
2023,17007,17,Illinois,Boone,1.2427601156069357,0.14331502890173417,134.68997398843931,55.566898843930687,764.48216473988407,556.75349132947883,16.209213872832386,16.134106936416174,20.125731213872839,20.136630057803494,2768
2023,17009,17,Illinois,Brown,92.028954128440375,69.61561467889905,123.43542660550453,100.59553669724774,161.96924770642204,135.28460550458723,20.139499999999995,20.166500000000003,21.927860465116296,22.146883720930223,1744
2023,17011,17,Illinois,Bureau,2.3317745664739866,0.53247976878612668,87.431783236994235,25.567757225433528,408.65867341040519,149.78065895953767,16.72840751445084,16.740069364161883,23.263855491329497,23.093869942196541,2768
2023,17013,17,Illinois,Calhoun,43.580176271186453,22.106596610169497,69.590155932203373,34.989074576271186,104.32970169491519,53.269589830508444,21.13128474576272,21.773044067796608,23.992153310104506,23.89972473867595,2360
2023,17015,17,Illinois,Carroll,7.3755494186046535,2.3767296511627896,83.30197965116281,37.34086337209304,284.30880523255792,146.82799418604651,17.586072674418634,17.39791860465116,24.799889212827971,24.843513119533547,2752
2023,17017,17,Illinois,Cass,5.22965895953758,0.90498265895953722,49.79642485549131,26.345471098265911,182.51880924855521,126.75552023121384,13.847552023121381,13.723705202312139,30.334878612716764,30.006595375722512,2768
2023,17019,17,Illinois,Champaign,0.22028034682080938,0.036861271676300558,198.66524566473981,101.0742572254336,1344.5577861271674,1140.5675982658954,7.5261213872832275,7.5293410404624321,13.014965317919074,13.033872832369926,2768
2023,17021,17,Illinois,Christian,4.9679335260115671,1.5692890173410412,153.28946242774572,99.705780346820887,649.65054913294784,570.72102023121329,12.58886994219653,12.555661849710983,18.15722543352603,18.158919075144503,2768
2023,17023,17,Illinois,Clark,9.2099130434782719,3.2843855072463777,132.83877391304355,37.407895652173863,431.86619999999982,127.64232753623187,16.376849275362321,16.382371014492776,19.836415697674404,19.851162790697671,2760
2023,17025,17,Illinois,Clay,16.440982658959548,4.7315606936416206,170.71553757225439,91.52255780346826,554.64219075144445,352.70659248554887,16.454815028901731,16.645566473988445,22.867130057803461,22.650378612716722,2768
2023,17027,17,Illinois,Clinton,10.034614492753628,2.5488086956521778,109.89010434782611,59.16511014492751,364.15303188405778,257.76684347826068,19.407014492753621,19.304449275362295,25.080605797101459,25.029692753623173,2760
2023,17029,17,Illinois,Coles,1.0440260115606939,0.10658959537572252,141.27098843930645,92.116161849711048,836.43548554913343,784.20452023121413,11.870182080924865,11.898716763005794,16.717471098265889,16.701736994219644,2768
2023,17031,17,Illinois,Cook,0.032512968299711828,0.08969164265129681,134.56022766570595,39.7517665706052,2513.57113832853,2699.4233717579259,5.5744063400576414,5.5757752161383261,9.8517377521613927,9.8556195965417945,2776
2023,17033,17,Illinois,Crawford,8.9111531791907481,1.7582716763005788,159.09574566473987,40.025901734104082,581.65075433526044,183.41320231213871,14.022621387283223,13.893526011560695,15.259803468208077,15.303739884393066,2768
2023,17035,17,Illinois,Cumberland,15.295729903536991,5.2341543408360138,64.843286173633459,21.666662379421233,161.96757877813505,53.635282958199411,22.313958199356932,23.162569131832797,27.965247457627132,28.437437288135563,2488
2023,17037,17,Illinois,DeKalb,0.68285549132947976,0.079887283236994261,175.03745375722553,75.508933526011617,906.26306936416131,808.92482658959489,8.5392861271676228,8.565367052023122,14.939216763005792,14.968560693641622,2768
2023,17039,17,Illinois,De Witt,2.6717976878612717,0.548968208092486,192.24687861271676,35.640465317919073,804.6172716763017,165.68803757225425,8.1769277456647309,8.1978497109826556,15.654248554913298,15.59510982658961,2768
2023,17041,17,Illinois,Douglas,3.6537398843930644,0.45921098265895927,148.31143063583789,37.23871676300579,614.109560693641,207.24589884393069,10.185080924855491,10.138684971098261,13.99754046242775,13.982202312138721,2768
2023,17043,17,Illinois,DuPage,0.071835260115606925,0.012132947976878614,193.98799421965325,41.83345953757226,1317.0438179190755,1081.7589248554923,4.6168670520231263,4.6164508670520208,11.759026011560692,11.762104046242769,2768
2023,17045,17,Illinois,Edgar,9.9954577259475244,2.5564693877551057,115.97192711370261,40.433110787172012,358.68886297376105,154.33827988338211,17.69807871720116,17.45779008746355,28.015230994152017,27.4937456140351,2744
2023,17047,17,Illinois,Edwards,46.731145669291308,14.251562992126006,105.02216141732279,24.369251968503921,184.88514566929132,40.034248031496034,26.30099606299213,25.934279527559049,28.926706349206356,29.691250000000014,2032
2023,17049,17,Illinois,Effingham,2.4129450867052009,0.51676878612716748,189.11644797687848,61.945057803468245,777.96791040462449,390.54474855491355,13.075274566473986,13.115280346820816,18.685664739884402,18.679641618497129,2768
2023,17051,17,Illinois,Fayette,9.0281159420289736,1.5572550724637668,93.322962318840666,22.336672463768135,303.56072173913037,72.423884057971051,24.348739130434783,24.534344927536235,28.117884057971008,28.415498550724642,2760
