GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021
1001,Autauga County,164.57965917991558,20.25931446932561,32.86624283748488,376.75,Alabama,2023,59759.0,535.0,66444.0,123.1
1003,Baldwin County,158.17843004209612,20.80789450506098,43.269331929083066,3098.75,Alabama,2023,246435.0,7297.0,65658.0,121.6
1005,Barbour County,109.62183716738716,12.531298122463122,48.843839938839935,121.75,Alabama,2023,24706.0,247.0,38649.0,71.60000000000001
1007,Bibb County,146.01159205472558,20.30397360341163,36.49052952237601,85.5,Alabama,2023,22005.0,-299.0,48454.0,89.7
1009,Blount County,62.13687637350185,11.435317847328836,42.615552616964976,397.5,Alabama,2023,59512.0,606.0,56894.0,105.4
1011,Bullock County,72.1643097718254,11.142552827380952,46.563988095238095,16.0,Alabama,2023,10202.0,-38.0,32027.0,59.3
1013,Butler County,88.02928597061741,14.187279234946532,64.05615984674128,74.25,Alabama,2023,18650.0,-105.0,39442.0,73.10000000000001
1015,Calhoun County,137.97228712462592,12.94015218352113,37.7096344227257,658.75,Alabama,2023,115788.0,672.0,48166.0,89.2
1017,Chambers County,161.25319663621264,16.20087742248062,40.8891196013289,95.75,Alabama,2023,34088.0,-155.0,45447.0,84.2
1019,Cherokee County,54.40610947550674,11.972373190271652,49.94441647566242,278.0,Alabama,2023,25302.0,492.0,46365.0,85.9
1021,Chilton County,64.02426786418098,10.40078023656315,40.99383413037271,222.25,Alabama,2023,45884.0,695.0,55142.0,102.1
1023,Choctaw County,56.62254288444143,15.104754680762852,46.26618309965325,51.5,Alabama,2023,12439.0,-41.0,40601.0,75.2
1025,Clarke County,96.2853558654158,17.768935311004597,60.93127269294793,160.25,Alabama,2023,22515.0,-56.0,45447.0,84.2
1027,Clay County,54.1645476285318,5.047674734260687,41.148662995284255,100.0,Alabama,2023,14198.0,101.0,47036.0,87.10000000000001
