GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests
19001,Adair County,63.81817689406421,17.773653569635346,45.74909739220486,72.0
19003,Adams County,27.331329545454544,4.412147727272727,59.916666666666664,8.75
19005,Allamakee County,38.74830830039525,10.17475358201581,63.05364789196311,29.75
19007,Appanoose County,57.65709427251015,16.000389901994822,48.49559871009827,49.25
19009,Audubon County,42.115985947955906,13.289519209145427,56.19226171974988,25.25
19011,Benton County,83.70985362014446,16.661949898192553,45.75418898262564,156.25
19013,Black Hawk County,83.3788241195143,14.238260499121994,45.72800187132931,951.0
19015,Boone County,43.580339493728125,11.670044002541495,48.82463222396333,230.75
19017,Bremer County,106.57065342238542,19.61029472679077,44.91710253135471,118.5
19019,Buchanan County,89.92989831462243,14.921262101134982,47.35035948724711,154.75
19021,Buena Vista County,58.7992768262486,8.603375701740081,52.451437406517925,122.5
19023,Butler County,60.68410604270315,18.131118040008293,43.357364220563845,37.25
19025,Calhoun County,58.35188281274307,7.7247608380865955,49.71154621467461,60.0
19027,Carroll County,40.70247844076655,12.35306024970964,51.5791231126597,45.25
19029,Cass County,48.66960743292096,8.694922231198912,46.58758718290113,101.0
19031,Cedar County,66.32456421817933,14.463888395038035,51.45982033812548,125.0
19033,Cerro Gordo County,56.463556912786935,11.292202766941239,48.72066885842153,198.5
19035,Cherokee County,52.278714386875635,16.00856692625367,40.03338016046652,335.0
19037,Chickasaw County,55.67213167076251,8.993532567030513,47.55812001941677,61.0
19039,Clarke County,78.0906878845393,16.030115294471152,57.054333008763386,84.75
19041,Clay County,53.83368573052226,13.208685435047668,49.54577053157856,91.5
19043,Clayton County,40.51198465439324,10.60660096811533,45.18982121095885,37.75
19045,Clinton County,109.32275064706879,15.554042315691968,50.61620848190691,387.75
19047,Crawford County,50.96571153563357,7.338778757752892,63.200738551489465,54.75
19049,Dallas County,157.98711793887344,20.01808063141399,46.72447319892126,964.25
19051,Davis County,43.49791823107448,9.675605368589745,52.72849893162393,13.5
19053,Decatur County,44.58650350509404,7.757945180250784,59.82708268025078,23.0
19055,Delaware County,70.49269257460219,14.291410611222883,48.48058902864343,99.75
19057,Des Moines County,104.48821396839105,18.916666132343998,51.48947417146695,287.5
19059,Dickinson County,54.77039153212774,12.999698377699278,47.77806624472629,156.0
19061,Dubuque County,108.03521647627909,18.140850435624422,53.95668130315089,527.75
19063,Emmet County,88.17111114370583,19.27963607705343,42.80014896361494,67.0
19065,Fayette County,27.8039209293505,7.619042496993057,83.07869136460555,82.75
19067,Floyd County,64.07609100113464,17.464144926425828,44.648018708586164,86.75
19069,Franklin County,102.03263137755103,15.481996811224489,54.18622448979592,66.5
19071,Fremont County,48.62985092982326,9.259750551371042,54.63476222123763,50.75
19073,Greene County,44.65004540998217,9.521705470673119,44.78335349291232,64.0
19075,Grundy County,42.34671571601134,11.093261531510965,55.14866699005117,77.25
19077,Guthrie County,43.1820042852328,8.784958571669316,42.76845057537676,42.5
19079,Hamilton County,100.50906678555036,21.95170204738549,45.086276582514614,122.25
19081,Hancock County,71.22252849662593,18.422108869684237,41.51823858331211,82.25
19083,Hardin County,102.60583324222392,18.33369954445292,41.095294092719726,78.25
19085,Harrison County,47.32496765281073,8.928230381211495,60.300693467179535,97.25
19087,Henry County,105.94002307479374,17.643806466448957,50.349075023989556,150.25
19089,Howard County,50.42878928543735,11.008686763337469,60.67491857940446,38.0
19091,Humboldt County,52.126609941413705,13.338661576961538,73.6911308043527,85.5
19093,Ida County,58.417100712048374,9.226072117205712,52.52880062645688,38.75
19095,Iowa County,76.40791040429156,16.01649545771001,52.31611131264381,361.0
19097,Jackson County,70.60306029411764,8.348089960194603,51.87240988500663,50.5
19099,Jasper County,104.5824855373816,18.923247915854077,44.186695293953356,256.25
19101,Jefferson County,40.601186154971785,11.265135066424989,64.9557785649121,150.5
19103,Johnson County,99.59176171475212,13.16889161613734,56.89736746497522,1160.25
19105,Jones County,88.20288068769871,13.987485425916805,46.90721658679122,94.5
19107,Keokuk County,52.85969753932991,13.729812993705291,51.07676980676005,186.5
19109,Kossuth County,50.03278492966345,14.023814952535727,49.44844064386318,73.5
19111,Lee County,75.44638999001378,14.051440444009039,53.24651201934362,186.75
19113,Linn County,101.81965914455776,13.403215121952382,50.481464081872886,2240.0
19115,Louisa County,98.78152770920238,14.498614098153277,48.82761148243959,164.25
19117,Lucas County,62.146115608563186,10.703546196120794,47.50319754352012,37.5
19119,Lyon County,90.75202621427485,11.85081326418147,44.32038206358858,43.75
19121,Madison County,62.34933746225953,12.193929501691905,46.622968254693774,80.25
19123,Mahaska County,67.39745600932449,12.034571895751233,48.5575378047393,169.0
19125,Marion County,63.3974269898621,13.201811086048512,56.918412469835445,230.0
19127,Marshall County,108.50281365327324,20.65307949473643,43.81838271321489,342.75
19129,Mills County,49.48785499079234,8.473128342340392,56.062305666221334,77.0
19131,Mitchell County,105.46063676948052,15.81718547077922,54.074607683982684,24.0
19133,Monona County,99.03068213792184,14.602922022736635,43.86634630239983,77.75
19135,Monroe County,26.783505525633466,7.222337407018276,76.26197294313778,101.5
19137,Montgomery County,26.02817237355169,6.190896164772727,65.59924242424242,64.25
19139,Muscatine County,100.07772280358733,16.724054228423945,48.21824082739156,316.25
19141,O'Brien County,78.2062420042644,18.094021677327646,44.9580223880597,58.75
19143,Osceola County,43.97567222327092,6.923596821411792,78.32693882345045,111.5
19145,Page County,43.416548924490016,7.142461117167001,57.4834734494778,41.0
