year,geoid,state,state_name,county,download_min,upload_min,download_avg,upload_avg,download_max,upload_max,download_minRTT_r1,download_minRTT_r2,upload_minRTT_r1,upload_minRTT_r2,number_of_measurements
2021,33001,33,New Hampshire,Belknap,0.902649315068493,0.10758904109589039,139.00446027397274,30.042063013698623,689.940035616438,346.59575068493109,22.384786301369907,22.365991780821961,25.074523287671223,25.108410958904088,2920
2021,33003,33,New Hampshire,Carroll,0.82516712328767117,0.097827397260273827,86.4142356164384,14.462490410958889,453.61355342465725,149.7316547945203,36.706843835616475,36.746509589041153,39.926465753424722,39.899356164383491,2920
2021,33005,33,New Hampshire,Cheshire,6.8697506112469515,4.6608092909535426,92.612823960880263,55.478100244498769,666.43701711491485,641.66095354523191,30.584332518337408,29.8605550122249,32.226687041564794,32.157466992665,3272
2021,33007,33,New Hampshire,Coos,1.1490657534246591,0.18668493150684889,63.640602739726006,20.477915068493264,340.8839780821927,180.32214520547927,36.997227397260332,37.01382191780823,39.666002739725968,39.629630136986265,2920
2021,33009,33,New Hampshire,Grafton,5.6886910377358522,0.82083490566037742,90.320952830188659,20.448115566037718,551.56283962264172,357.31545518867915,29.744617924528296,29.725964622641452,32.064613207547126,32.179825471698166,3392
2021,33011,33,New Hampshire,Hillsborough,0.10245753424657539,0.019273972602739727,157.24792054794509,22.829065753424658,926.4529780821922,672.43639178082287,17.337405479452073,17.327446575342428,19.791824657534281,19.786473972602728,2920
2021,33013,33,New Hampshire,Merrimack,0.42404383561643832,0.046808219178082117,137.41142739726007,36.946668493150661,782.19942739725934,455.16513698630155,21.530493150684915,21.530797260274028,23.608575342465794,23.632506849315064,2920
2021,33015,33,New Hampshire,Rockingham,0.18215342465753381,0.030106849315068521,171.74519178082207,22.975931506849324,908.28791780822041,610.03460273972667,17.945756164383528,17.951380821917823,20.696890410958883,20.69080273972595,2920
2021,33017,33,New Hampshire,Strafford,0.43388767123287669,0.050868493150684979,136.89398630136992,19.696260273972619,758.00603561643925,258.67004383561692,22.424106849315024,22.409312328767154,24.924342465753348,24.913473972602741,2920
2021,33019,33,New Hampshire,Sullivan,0.70433150684931323,0.09834246575342484,111.69991232876706,17.473000000000013,600.23353150685,189.61422465753412,28.848619178082167,28.900167123287652,31.084271232876734,30.9986520547945,2920
